"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","FUM","FUML","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","R1st.downs","P1st.downs","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","RushYds.yardage","RushYPA.yardage","RushTD.yardage","PassYds.yardage","PassYPA.yardage","PassYPR.yardage","PassTD.yardage","KRYds.yardage","PRYds.yardage","PenYds.yardage","PlusMinus","OINT.turnovers","FumRec.turnovers","INT.turnovers","FUML.turnovers"
"10/13","SF
      L",13,24,54.2,48,2,6,0,0,4,30,60.8,1,0,0,22,109,5,1,9,20,92,51,41,2,11,1,0,1,1,0,3,0,1,0,0,"-",0,1,1,"100.0",3,74,"24.7",0,27,1,8,"8.0",0,8,5,269,53.8,10,9,1,0,9,0,0,4,0,8,59,157,109,5,1,48,2,6,0,74,8,59,1,0,1,1,1
"10/3","@SEA
      L",29,49,59.2,395,8.1,13.6,1,1,0,0,83.3,18,0,0,18,82,4.6,2,5,30,74,43,31,1,6,0,0,1,1,0,1,0,11,3,4,"75.0",47,2,2,"100.0",0,0,"-",0,0,2,16,"8.0",0,15,3,153,51,24,5,18,3,11,27.3,0,0,0,6,45,477,82,4.6,2,395,8.1,13.6,1,0,16,45,-1,1,1,0,1
"9/29","TB
      L",45,68,66.2,490,7.2,11.5,2,3,2,27,80.3,27,0,0,11,28,2.5,2,3,55,74,39,35,2,9,1,1,0,0,0,5,0,10,2,2,"100.0",58,4,4,"100.0",1,22,"22.0",0,22,0,0,"-",0,0,1,41,41,36,3,27,4,11,36.4,0,1,0,13,106,518,28,2.5,2,490,7.2,11.5,2,22,0,106,-3,3,0,1,1
"9/22","@CLE
      W",24,38,63.2,254,6.7,11.2,2,2,2,14,79.7,16,0,0,24,90,3.8,0,3,13,57,31,26,3,20,1,0,1,0,0,8,0,8,2,3,"66.7",53,2,2,"100.0",0,0,"-",0,0,2,0,"0.0",0,0,2,79,39.5,20,3,16,6,14,42.9,0,0,0,7,49,344,90,3.8,0,254,6.7,11.2,2,0,0,49,-2,2,0,1,1
"9/15","NO
      W",19,28,67.9,265,9.5,14.9,1,0,3,18,112.6,11,0,0,30,115,3.8,2,7,9,55,33,22,2,16,1,0,1,0,0,7,0,9,2,2,"100.0",24,3,3,"100.0",0,0,"-",0,0,2,42,"21.0",0,32,4,199,49.8,20,7,11,5,13,38.5,0,0,0,8,65,380,115,3.8,2,265,9.5,14.9,1,0,42,65,0,0,0,1,1
"9/8","@CAR
      W",23,39,59,183,4.7,8.1,1,1,1,3,69,12,0,0,32,166,5.2,2,9,27,62,35,27,3,23,1,0,2,2,0,3,0,12,3,4,"75.0",56,3,3,"100.0",0,0,"-",0,0,2,19,"9.5",0,16,4,144,36,22,9,12,9,17,52.9,0,0,0,5,43,349,166,5.2,2,183,4.7,8.1,1,0,19,43,2,1,2,1,0
"8/29","@HOU
      W",20,32,62.5,225,7,11.3,2,2,0,0,78.3,15,0,0,31,119,3.8,1,6,10,55,42,13,3,22,2,0,2,0,0,7,0,2,0,0,"-",0,2,2,"100.0",1,19,"19.0",0,19,4,28,"7.0",0,12,5,229,45.8,23,6,15,5,12,41.7,2,2,100,6,59,344,119,3.8,1,225,7,11.3,2,19,28,59,-1,2,0,2,1
"8/24","DEN
      W",18,31,58.1,226,7.3,12.6,1,0,0,0,91.6,10,0,0,32,97,3,0,6,6,52,39,13,1,9,1,0,0,0,0,4,0,4,1,2,"50.0",37,1,1,"100.0",1,19,"19.0",0,19,3,4,"1.3",0,3,2,91,45.5,18,6,10,6,13,46.2,1,3,33.3,9,71,323,97,3,0,226,7.3,12.6,1,19,4,71,1,0,0,1,0
"8/17","DAL
      L",26,41,63.4,203,5,7.8,1,1,0,0,73.5,10,0,0,22,63,2.9,0,2,14,53,39,14,3,20,1,0,0,1,0,7,0,4,1,2,"50.0",29,1,1,"100.0",1,23,"23.0",0,23,5,32,"6.4",0,16,9,437,48.6,14,2,10,4,15,26.7,0,0,0,18,128,266,63,2.9,0,203,5,7.8,1,23,32,128,0,1,1,1,1
"8/10","@OAK
      L",15,28,53.6,133,4.8,9.2,0,0,1,5,67.3,6,0,0,22,57,2.6,0,2,14,72,47,25,2,8,2,0,0,0,0,5,0,3,1,1,"100.0",36,0,0,"-",3,58,"19.3",0,28,3,5,"1.7",0,6,9,434,48.2,10,2,6,3,14,21.4,0,1,0,12,95,190,57,2.6,0,133,4.8,9.2,0,58,5,95,2,0,0,2,0
