"Date","Time (ET)","Where","Favorite","FavDiv","Underdog","UDDiv","Spread","OULine","FavScore","UDogScore","OT","Differential","Total","OverUnder","SpreadWin","Winner","SpreadWinTeam","WinTeam"
2019-12-02,"8:15","Home","SEA","NFC West","MIN","NFC North",-2.5,48,37,30,"No",7,67,"O","Favorite","Favorite","SEA","SEA"
2019-12-05,"8:20","Away","DAL","NFC East","CHI","NFC North",-3,43,24,31,"No",-7,55,"O","Underdog","Underdog","CHI","CHI"
2019-12-08,"1:00","Home","ATL","NFC South","CAR","NFC South",-3.5,48,40,20,"No",20,60,"O","Favorite","Favorite","ATL","ATL"
2019-12-08,"1:00","Away","BAL","AFC North","BUF","AFC East",-6.5,44,24,17,"No",7,41,"U","Favorite","Favorite","BAL","BAL"
2019-12-08,"1:00","Home","CLE","AFC North","CIN","AFC North",-6.5,43,27,19,"No",8,46,"O","Favorite","Favorite","CLE","CLE"
2019-12-08,"1:00","Home","GB","NFC North","WAS","NFC East",-13,42.5,20,15,"No",5,35,"U","Underdog","Favorite","WAS","GB"
2019-12-08,"1:00","Home","HOU","AFC South","DEN","AFC West",-8,42.5,24,38,"No",-14,62,"O","Underdog","Underdog","DEN","DEN"
2019-12-08,"1:00","Home","MIN","NFC North","DET","NFC North",-12,43.5,20,7,"No",13,27,"U","Favorite","Favorite","MIN","MIN"
2019-12-08,"1:00","Home","NO","NFC South","SF","NFC West",-1,45,46,48,"No",-2,94,"O","Underdog","Underdog","SF","SF"
2019-12-08,"1:00","Home","NYJ","AFC East","MIA","AFC East",-5,47,22,21,"No",1,43,"U","Underdog","Favorite","MIA","NYJ"
2019-12-08,"1:00","Home","TB","NFC South","IND","AFC South",-3,46.5,38,35,"No",3,73,"O","Push","Favorite","Push","TB"
2019-12-08,"4:04","Away","LAC","AFC West","JAC","AFC South",-3.5,42,45,10,"No",35,55,"O","Favorite","Favorite","LAC","LAC"
2019-12-08,"4:25","Away","PIT","AFC North","ARI","NFC West",-2.5,43.5,23,17,"No",6,40,"U","Favorite","Favorite","PIT","PIT"
2019-12-08,"4:25","Home","NE","AFC East","KC","AFC West",-3,49.5,16,23,"No",-7,39,"U","Underdog","Underdog","KC","KC"
2019-12-08,"4:25","Away","TEN","AFC South","OAK","AFC West",-3,47,42,21,"No",21,63,"O","Favorite","Favorite","TEN","TEN"
2019-12-08,"8:20","Home","LA","NFC West","SEA","NFC West",-1,47.5,28,12,"No",16,40,"U","Favorite","Favorite","LA","LA"
2019-12-09,"8:15","Home","PHI","NFC East","NYG","NFC East",-9.5,45.5,23,17,"Yes",6,40,"U","Underdog","Favorite","NYG","PHI"
2019-12-12,"8:20","Home","BAL","AFC North","NYJ","AFC East",-17,44,42,21,"No",21,63,"O","Favorite","Favorite","BAL","BAL"
2019-12-15,"1:00","Away","SEA","NFC West","CAR","NFC South",-6,48.5,30,24,"No",6,54,"O","Push","Favorite","Push","SEA"
2019-12-15,"1:00","Away","NE","AFC East","CIN","AFC North",-10.5,42,34,13,"No",21,47,"O","Favorite","Favorite","NE","NE"
2019-12-15,"1:00","Away","TB","NFC South","DET","NFC North",-5.5,46,38,17,"No",21,55,"O","Favorite","Favorite","TB","TB"
2019-12-15,"1:00","Home","GB","NFC North","CHI","NFC North",-4,40,21,13,"No",8,34,"U","Favorite","Favorite","GB","GB"
2019-12-15,"1:00","Home","KC","AFC West","DEN","AFC West",-10,43,23,3,"No",20,26,"U","Favorite","Favorite","KC","KC"
2019-12-15,"1:00","Home","NYG","NFC East","MIA","AFC East",-3.5,47,36,20,"No",16,56,"O","Favorite","Favorite","NYG","NYG"
2019-12-15,"1:00","Home","TEN","AFC South","HOU","AFC South",-3,50,21,24,"No",-3,45,"U","Underdog","Underdog","HOU","HOU"
2019-12-15,"1:00","Away","PHI","NFC East","WAS","NFC East",-7,38,37,27,"No",10,64,"O","Favorite","Favorite","PHI","PHI"
2019-12-15,"4:04","Away","CLE","AFC North","ARI","NFC West",-3,49,24,38,"No",-14,62,"O","Underdog","Underdog","ARI","ARI"
2019-12-15,"4:04","Away","MIN","NFC North","LAC","AFC West",-1,45,39,10,"No",29,49,"O","Favorite","Favorite","MIN","MIN"
2019-12-15,"4:04","Home","OAK","AFC West","JAC","AFC South",-7,47,16,20,"No",-4,36,"U","Underdog","Underdog","JAC","JAC"
2019-12-15,"4:25","Away","LA","NFC West","DAL","NFC East",-1,48.5,21,44,"No",-23,65,"O","Underdog","Underdog","DAL","DAL"
2019-12-15,"4:25","Home","SF","NFC West","ATL","NFC South",-10.5,50,22,29,"No",-7,51,"O","Underdog","Underdog","ATL","ATL"
2019-12-15,"8:20","Home","PIT","AFC North","BUF","AFC East",-1,37,10,17,"No",-7,27,"U","Underdog","Underdog","BUF","BUF"
2019-12-16,"8:15","Home","NO","NFC South","IND","AFC South",-8,48.5,34,7,"No",27,41,"U","Favorite","Favorite","NO","NO"
2019-12-21,"1:00","Away","HOU","AFC South","TB","NFC South",-3,50,23,20,"No",3,43,"U","Push","Favorite","Push","HOU"
2019-12-21,"4:30","Home","NE","AFC East","BUF","AFC East",-7,38.5,24,17,"No",7,41,"O","Push","Favorite","Push","NE"
2019-12-21,"8:15","Home","SF","NFC West","LA","NFC West",-7,45.5,34,31,"No",3,65,"O","Underdog","Favorite","LA","SF"
2019-12-22,"1:00","Home","ATL","NFC South","JAC","AFC South",-7.5,48,24,12,"No",12,36,"U","Favorite","Favorite","ATL","ATL"
2019-12-22,"1:00","Away","BAL","AFC North","CLE","AFC North",-9.5,48.5,31,15,"No",16,46,"U","Favorite","Favorite","BAL","BAL"
2019-12-22,"1:00","Home","IND","AFC South","CAR","NFC South",-7.5,46,38,6,"No",32,44,"U","Favorite","Favorite","IND","IND"
2019-12-22,"1:00","Away","CIN","AFC North","MIA","AFC East",-1.5,46,35,38,"Yes",-3,73,"O","Underdog","Underdog","MIA","MIA"
2019-12-22,"1:00","Away","PIT","AFC North","NYJ","AFC East",-3,36.5,10,16,"No",-6,26,"U","Underdog","Underdog","NYJ","NYJ"
2019-12-22,"1:00","Away","NO","NFC South","TEN","AFC South",-3.5,49,38,28,"No",10,66,"O","Favorite","Favorite","NO","NO"
2019-12-22,"1:00","Away","NYG","NFC East","WAS","NFC East",-1,42,41,35,"Yes",6,76,"O","Favorite","Favorite","NYG","NYG"
2019-12-22,"4:04","Home","DEN","AFC West","DET","NFC North",-9.5,40,27,17,"No",10,44,"O","Favorite","Favorite","DEN","DEN"
2019-12-22,"4:04","Home","LAC","AFC West","OAK","AFC West",-7.5,45,17,24,"No",-7,41,"U","Underdog","Underdog","OAK","OAK"
2019-12-22,"4:25","Away","DAL","NFC East","PHI","NFC East",-2,47,9,17,"No",-8,26,"U","Underdog","Underdog","PHI","PHI"
2019-12-22,"4:25","Home","SEA","NFC West","ARI","NFC West",-8,51,13,27,"No",-14,40,"U","Underdog","Underdog","ARI","ARI"
2019-12-22,"8:20","Away","KC","AFC West","CHI","NFC North",-6.5,45.5,26,3,"No",23,29,"U","Favorite","Favorite","KC","KC"
2019-12-23,"8:15","Home","MIN","NFC North","GB","NFC North",-4,47,10,23,"No",-13,33,"U","Underdog","Underdog","GB","GB"
2019-12-29,"1:00","Away","NYJ","AFC East","BUF","AFC East",-1.5,37,13,6,"No",7,19,"U","Favorite","Favorite","NYJ","NYJ"
2019-12-29,"1:00","Away","NO","NFC South","CAR","NFC South",-13.5,45,42,10,"No",32,52,"O","Favorite","Favorite","NO","NO"
2019-12-29,"1:00","Away","CLE","AFC North","CIN","AFC North",-2.5,44,23,33,"No",-10,56,"O","Underdog","Underdog","CIN","CIN"
2019-12-29,"1:00","Away","GB","NFC North","DET","NFC North",-13.5,44,23,20,"No",3,43,"U","Underdog","Favorite","DET","GB"
2019-12-29,"1:00","Home","KC","AFC West","LAC","AFC West",-10,46,31,21,"No",10,52,"O","Push","Favorite","Push","KC"
2019-12-29,"1:00","Away","CHI","NFC North","MIN","NFC North",-5,36.5,21,19,"No",2,40,"O","Underdog","Favorite","MIN","CHI"
2019-12-29,"1:00","Home","NE","AFC East","MIA","AFC East",-17.5,46,24,27,"No",-3,51,"O","Underdog","Underdog","MIA","MIA"
2019-12-29,"1:00","Home","TB","NFC South","ATL","NFC South",-1,48,22,28,"Yes",-6,50,"O","Underdog","Underdog","ATL","ATL"
2019-12-29,"4:25","Away","PIT","AFC North","BAL","AFC North",-2,35,10,28,"No",-18,38,"O","Underdog","Underdog","BAL","BAL"
2019-12-29,"4:25","Home","DAL","NFC East","WAS","NFC East",-12.5,47.5,47,16,"No",31,63,"O","Favorite","Favorite","DAL","DAL"
2019-12-29,"4:25","Home","DEN","AFC West","OAK","AFC West",-5.5,41.5,16,15,"No",1,31,"U","Underdog","Favorite","OAK","DEN"
2019-12-29,"4:25","Away","TEN","AFC South","HOU","AFC South",-10,43,35,14,"No",21,49,"O","Favorite","Favorite","TEN","TEN"
2019-12-29,"4:25","Away","IND","AFC South","JAC","AFC South",-5,41.5,20,38,"No",-18,58,"O","Underdog","Underdog","JAC","JAC"
2019-12-29,"4:25","Home","LA","NFC West","ARI","NFC West",-7,46,31,24,"No",7,55,"O","Push","Favorite","Push","LA"
2019-12-29,"4:25","Away","PHI","NFC East","NYG","NFC East",-4,44,34,17,"No",17,51,"O","Favorite","Favorite","PHI","PHI"
2019-12-29,"8:20","Away","SF","NFC West","SEA","NFC West",-3.5,47,26,21,"No",5,47,"P","Favorite","Favorite","SF","SF"
2020-01-04,"4:35","Home","HOU","AFC South","BUF","AFC East",-2.5,43,22,19,"Yes",3,41,"U","Favorite","Favorite","HOU","HOU"
2020-01-04,"8:15","Home","NE","AFC East","TEN","AFC South",-4.5,45,13,20,"No",-7,33,"U","Underdog","Underdog","TEN","TEN"
2020-01-05,"1:05","Home","NO","NFC South","MIN","NFC North",-7.5,50,20,26,"Yes",-6,46,"U","Underdog","Underdog","MIN","MIN"
2020-01-05,"4:40","Home","PHI","NFC East","SEA","NFC West",-1,44,9,17,"No",-8,26,"U","Underdog","Underdog","SEA","SEA"
2020-01-11,"4:35","Home","SF","NFC West","MIN","NFC North",-7,44.5,27,10,"No",17,37,"U","Favorite","Favorite","SF","SF"
2020-01-11,"8:15","Home","BAL","AFC North","TEN","AFC South",-10,47.5,12,28,"No",-16,40,"U","Underdog","Underdog","TEN","TEN"
2020-01-12,"3:05","Home","KC","AFC West","HOU","AFC South",-10,50.5,51,31,"No",20,82,"O","Favorite","Favorite","KC","KC"
2020-01-12,"6:40","Home","GB","NFC North","SEA","NFC West",-4.5,46,28,23,"No",5,51,"O","Favorite","Favorite","GB","GB"
2020-01-19,"3:05","Home","KC","AFC West","TEN","AFC South",-7.5,51,35,24,"No",11,59,"O","Favorite","Favorite","KC","KC"
2020-01-19,"6:40","Home","SF","NFC West","GB","NFC North",-8,46.5,37,20,"No",17,57,"O","Favorite","Favorite","SF","SF"
2020-02-02,"6:30","Neutral","KC","AFC West","SF","NFC West",-1.5,52.5,31,20,"No",11,51,"U","Favorite","Favorite","KC","KC"
