"Date","Time (ET)","Where","Favorite","FavDiv","Underdog","UDDiv","Spread","OULine","FavScore","UDogScore","OT","Differential","Total","OverUnder","SpreadWin","Winner","SpreadWinTeam","WinTeam"
2018-12-02,"8:20","Home","PIT","AFC North","LAC","AFC West",-3,52.5,30,33,"No",-3,63,"O","Underdog","Underdog","LAC","LAC"
2018-12-03,"8:15","Home","PHI","NFC East","WAS","NFC East",-5.5,45,28,13,"No",15,41,"U","Favorite","Favorite","PHI","PHI"
2018-12-06,"8:20","Home","TEN","AFC South","JAC","AFC South",-5.5,37.5,30,9,"No",21,39,"O","Favorite","Favorite","TEN","TEN"
2018-12-09,"1:00","Home","BUF","AFC East","NYJ","AFC East",-4.5,37,23,27,"No",-4,50,"O","Underdog","Underdog","NYJ","NYJ"
2018-12-09,"1:00","Away","CAR","NFC South","CLE","AFC North",-1,47.5,20,26,"No",-6,46,"U","Underdog","Underdog","CLE","CLE"
2018-12-09,"1:00","Home","GB","NFC North","ATL","NFC South",-4,50.5,34,20,"No",14,54,"O","Favorite","Favorite","GB","GB"
2018-12-09,"1:00","Home","HOU","AFC South","IND","AFC South",-4,49,21,24,"No",-3,45,"U","Underdog","Underdog","IND","IND"
2018-12-09,"1:00","Home","KC","AFC West","BAL","AFC North",-6.5,48.5,27,24,"Yes",3,51,"O","Underdog","Favorite","BAL","KC"
2018-12-09,"1:00","Away","NE","AFC East","MIA","AFC East",-9.5,49.5,33,34,"No",-1,67,"O","Underdog","Underdog","MIA","MIA"
2018-12-09,"1:00","Away","NO","NFC South","TB","NFC South",-10,54,28,14,"No",14,42,"U","Favorite","Favorite","NO","NO"
2018-12-09,"1:00","Away","NYG","NFC East","WAS","NFC East",-3,40.5,40,16,"No",24,56,"O","Favorite","Favorite","NYG","NYG"
2018-12-09,"4:04","Home","LAC","AFC West","CIN","AFC North",-17,48.5,26,21,"No",5,47,"U","Underdog","Favorite","CIN","LAC"
2018-12-09,"4:04","Away","DEN","AFC West","SF","NFC West",-3,45.5,14,20,"No",-6,34,"U","Underdog","Underdog","SF","SF"
2018-12-09,"4:25","Away","DET","NFC North","ARI","NFC West",-2.5,40.5,17,3,"No",14,20,"U","Favorite","Favorite","DET","DET"
2018-12-09,"4:25","Home","DAL","NFC East","PHI","NFC East",-3.5,45.5,29,23,"Yes",6,52,"O","Favorite","Favorite","DAL","DAL"
2018-12-09,"4:25","Away","PIT","AFC North","OAK","AFC West",-10.5,51,21,24,"No",-3,45,"U","Underdog","Underdog","OAK","OAK"
2018-12-09,"8:20","Away","LA","NFC West","CHI","NFC North",-3,51,6,15,"No",-9,21,"U","Underdog","Underdog","CHI","CHI"
2018-12-10,"8:15","Home","SEA","NFC West","MIN","NFC North",-3,45.5,21,7,"No",14,28,"U","Favorite","Favorite","SEA","SEA"
2018-12-13,"8:20","Home","KC","AFC West","LAC","AFC West",-3.5,54,28,29,"No",-1,57,"O","Underdog","Underdog","LAC","LAC"
2018-12-15,"4:30","Away","HOU","AFC South","NYJ","AFC East",-7,44,29,22,"No",7,51,"O","Push","Favorite","Push","HOU"
2018-12-15,"8:20","Home","DEN","AFC West","CLE","AFC North",-1,47,16,17,"No",-1,33,"U","Underdog","Underdog","CLE","CLE"
2018-12-16,"1:00","Home","ATL","NFC South","ARI","NFC West",-10,43.5,40,14,"No",26,54,"O","Favorite","Favorite","ATL","ATL"
2018-12-16,"1:00","Home","BAL","AFC North","TB","NFC South",-8.5,45,20,12,"No",8,32,"U","Underdog","Favorite","TB","BAL"
2018-12-16,"1:00","Home","BUF","AFC East","DET","NFC North",-2.5,40,14,13,"No",1,27,"U","Underdog","Favorite","DET","BUF"
2018-12-16,"1:00","Home","CHI","NFC North","GB","NFC North",-5.5,46.5,24,17,"No",7,41,"U","Favorite","Favorite","CHI","CHI"
2018-12-16,"1:00","Home","CIN","AFC North","OAK","AFC West",-3,46,30,16,"No",14,46,"P","Favorite","Favorite","CIN","CIN"
2018-12-16,"1:00","Home","IND","AFC South","DAL","NFC East",-3,46.5,23,0,"No",23,23,"U","Favorite","Favorite","IND","IND"
2018-12-16,"1:00","Home","JAC","AFC South","WAS","NFC East",-7.5,36.5,13,16,"No",-3,29,"U","Underdog","Underdog","WAS","WAS"
2018-12-16,"1:00","Home","MIN","NFC North","MIA","AFC East",-7.5,45,41,17,"No",24,58,"O","Favorite","Favorite","MIN","MIN"
2018-12-16,"1:00","Away","TEN","AFC South","NYG","NFC East",-2.5,42,17,0,"No",17,17,"U","Favorite","Favorite","TEN","TEN"
2018-12-16,"4:04","Away","SEA","NFC West","SF","NFC West",-3.5,44,23,26,"Yes",-3,49,"O","Underdog","Underdog","SF","SF"
2018-12-16,"4:25","Away","NE","AFC East","PIT","AFC North",-2.5,56,10,17,"No",-7,27,"U","Underdog","Underdog","PIT","PIT"
2018-12-16,"8:20","Home","LA","NFC West","PHI","NFC East",-13.5,52.5,23,30,"No",-7,53,"O","Underdog","Underdog","PHI","PHI"
2018-12-17,"8:15","Away","NO","NFC South","CAR","NFC South",-6,50.5,12,9,"No",3,21,"U","Underdog","Favorite","CAR","NO"
2018-12-22,"4:30","Home","TEN","AFC South","WAS","NFC East",-11.5,37.5,25,16,"No",9,41,"O","Underdog","Favorite","WAS","TEN"
2018-12-22,"8:20","Home","LAC","AFC West","BAL","AFC North",-4,42.5,10,22,"No",-12,32,"U","Underdog","Underdog","BAL","BAL"
2018-12-23,"1:00","Away","ATL","NFC South","CAR","NFC South",-3,46,24,10,"No",14,34,"U","Favorite","Favorite","ATL","ATL"
2018-12-23,"1:00","Home","CLE","AFC North","CIN","AFC North",-10,44,26,18,"No",8,44,"P","Underdog","Favorite","CIN","CLE"
2018-12-23,"1:00","Home","DAL","NFC East","TB","NFC South",-7.5,48,27,20,"No",7,47,"U","Underdog","Favorite","TB","DAL"
2018-12-23,"1:00","Away","MIN","NFC North","DET","NFC North",-6.5,42.5,27,9,"No",18,36,"U","Favorite","Favorite","MIN","MIN"
2018-12-23,"1:00","Home","IND","AFC South","NYG","NFC East",-10,48.5,28,27,"No",1,55,"O","Underdog","Favorite","NYG","IND"
2018-12-23,"1:00","Home","MIA","AFC East","JAC","AFC South",-3,39.5,7,17,"No",-10,24,"U","Underdog","Underdog","JAC","JAC"
2018-12-23,"1:00","Home","NE","AFC East","BUF","AFC East",-13.5,45,24,12,"No",12,36,"U","Underdog","Favorite","BUF","NE"
2018-12-23,"1:00","Away","GB","NFC North","NYJ","AFC East",-3,47.5,44,38,"Yes",6,82,"O","Favorite","Favorite","GB","GB"
2018-12-23,"1:00","Home","PHI","NFC East","HOU","AFC South",-1,46.5,32,30,"No",2,62,"O","Favorite","Favorite","PHI","PHI"
2018-12-23,"4:04","Away","LA","NFC West","ARI","NFC West",-14.5,43,31,9,"No",22,40,"U","Favorite","Favorite","LA","LA"
2018-12-23,"4:04","Away","CHI","NFC North","SF","NFC West",-4,44,14,9,"No",5,23,"U","Favorite","Favorite","CHI","CHI"
2018-12-23,"4:25","Home","NO","NFC South","PIT","AFC North",-6.5,53,31,28,"No",3,59,"O","Underdog","Favorite","PIT","NO"
2018-12-23,"8:20","Away","KC","AFC West","SEA","NFC West",-1,54.5,31,38,"No",-7,69,"O","Underdog","Underdog","SEA","SEA"
2018-12-24,"8:15","Away","DEN","AFC West","OAK","AFC West",-2.5,42.5,14,27,"No",-13,41,"U","Underdog","Underdog","OAK","OAK"
2018-12-30,"1:00","Home","BUF","AFC East","MIA","AFC East",-5.5,39.5,42,17,"No",25,59,"O","Favorite","Favorite","BUF","BUF"
2018-12-30,"1:00","Home","GB","NFC North","DET","NFC North",-7.5,44.5,0,31,"No",-31,31,"U","Underdog","Underdog","DET","DET"
2018-12-30,"1:00","Home","HOU","AFC South","JAC","AFC South",-7,39.5,20,3,"No",17,23,"U","Favorite","Favorite","HOU","HOU"
2018-12-30,"1:00","Home","NE","AFC East","NYJ","AFC East",-14.5,46.5,38,3,"No",35,41,"U","Favorite","Favorite","NE","NE"
2018-12-30,"1:00","Home","NO","NFC South","CAR","NFC South",-8,42,14,33,"No",-19,47,"O","Underdog","Underdog","CAR","CAR"
2018-12-30,"1:00","Home","NYG","NFC East","DAL","NFC East",-7.5,38.5,35,36,"No",-1,71,"O","Underdog","Underdog","DAL","DAL"
2018-12-30,"1:00","Away","ATL","NFC South","TB","NFC South",-2.5,51.5,34,32,"No",2,66,"O","Underdog","Favorite","TB","ATL"
2018-12-30,"4:25","Home","BAL","AFC North","CLE","AFC North",-7,41,26,24,"No",2,50,"O","Underdog","Favorite","CLE","BAL"
2018-12-30,"4:25","Away","LAC","AFC West","DEN","AFC West",-7,43.5,23,9,"No",14,32,"U","Favorite","Favorite","LAC","LAC"
2018-12-30,"4:25","Home","KC","AFC West","OAK","AFC West",-14.5,52.5,35,3,"No",32,38,"U","Favorite","Favorite","KC","KC"
2018-12-30,"4:25","Home","LA","NFC West","SF","NFC West",-10.5,49.5,48,32,"No",16,80,"O","Favorite","Favorite","LA","LA"
2018-12-30,"4:25","Home","MIN","NFC North","CHI","NFC North",-6,40.5,10,24,"No",-14,34,"U","Underdog","Underdog","CHI","CHI"
2018-12-30,"4:25","Home","PIT","AFC North","CIN","AFC North",-14,45,16,13,"No",3,29,"U","Underdog","Favorite","CIN","PIT"
2018-12-30,"4:25","Home","SEA","NFC West","ARI","NFC West",-14,39.5,27,24,"No",3,51,"O","Underdog","Favorite","ARI","SEA"
2018-12-30,"4:25","Away","PHI","NFC East","WAS","NFC East",-6,42.5,24,0,"No",24,24,"U","Favorite","Favorite","PHI","PHI"
2018-12-30,"8:20","Away","IND","AFC South","TEN","AFC South",-5.5,42.5,33,17,"No",16,50,"O","Favorite","Favorite","IND","IND"
2019-01-05,"4:35","Home","HOU","AFC South","IND","AFC South",-2,48.5,7,21,"No",-14,28,"U","Underdog","Underdog","IND","IND"
2019-01-05,"8:15","Home","DAL","NFC East","SEA","NFC West",-2.5,43,24,22,"No",2,46,"O","Underdog","Favorite","SEA","DAL"
2019-01-06,"1:05","Home","BAL","AFC North","LAC","AFC West",-3,43,17,23,"No",-6,40,"U","Underdog","Underdog","LAC","LAC"
2019-01-06,"4:40","Home","CHI","NFC North","PHI","NFC East",-6.5,41.5,15,16,"No",-1,31,"U","Underdog","Underdog","PHI","PHI"
2019-01-12,"4:35","Home","KC","AFC West","IND","AFC South",-4,54,31,13,"No",18,44,"U","Favorite","Favorite","KC","KC"
2019-01-12,"8:15","Home","LA","NFC West","DAL","NFC East",-7.5,48,30,22,"No",8,52,"O","Favorite","Favorite","LA","LA"
2019-01-13,"1:05","Home","NE","AFC East","LAC","AFC West",-3.5,47.5,41,28,"No",13,69,"O","Favorite","Favorite","NE","NE"
2019-01-13,"4:40","Home","NO","NFC South","PHI","NFC East",-8.5,52,20,14,"No",6,34,"U","Underdog","Favorite","PHI","NO"
2019-01-20,"3:05","Home","NO","NFC South","LA","NFC West",-3,55.5,23,26,"Yes",-3,49,"U","Underdog","Underdog","LA","LA"
2019-01-20,"6:40","Home","KC","AFC West","NE","AFC East",-3,56,31,37,"Yes",-6,68,"O","Underdog","Underdog","NE","NE"
2019-02-03,"6:30","Neutral","NE","AFC East","LA","NFC West",-2,55.5,13,3,"No",10,16,"U","Favorite","Favorite","NE","NE"
