"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","PlusMinus","FUML.turnovers","Team"
2019-12-15,"CAR",19.2941176470588,30.0588235294118,63.4176470588235,218.705882352941,7.3,12.9294117647059,1.70588235294118,0.352941176470588,2.76470588235294,18.8823529411765,102.470588235294,10.7058823529412,30.8235294117647,139.764705882353,4.57058823529412,0.941176470588235,7.58823529411765,22.9411764705882,60.6470588235294,38.7058823529412,21.9411764705882,1.76470588235294,12.1176470588235,0.882352941176471,0.176470588235294,1.17647058823529,1,0.0588235294117647,4.29411764705882,0.0588235294117647,7.29411764705882,1.64705882352941,2,82.78,34.6470588235294,2.35294117647059,2.58823529411765,88.2411764705882,1.94117647058824,39.2352941176471,21.3133333333333,0,22.2941176470588,1.64705882352941,8.52941176470588,4.85,0,5.88235294117647,4.70588235294118,213.058823529412,45.7176470588235,20.2352941176471,5,12.7058823529412,38.0647058823529,0.411764705882353,0.705882352941177,25.9823529411765,7.82352941176471,68.1176470588235,358.470588235294,0.764705882352941,0.764705882352941,"SEA"
2019-12-22,"ARI",19.3333333333333,29.8888888888889,64.0111111111111,221.777777777778,7.45555555555556,13.0055555555556,1.72222222222222,0.388888888888889,2.72222222222222,18.5,103.288888888889,10.6666666666667,31,140.555555555556,4.56666666666667,1,7.72222222222222,23,61.1666666666667,38.5,22.6666666666667,1.72222222222222,11.8888888888889,1,0.166666666666667,1.16666666666667,0.944444444444444,0.0555555555555556,4.38888888888889,0.0555555555555556,7.22222222222222,1.61111111111111,1.94444444444444,83.85625,34.3888888888889,2.38888888888889,2.66666666666667,87.5055555555556,1.88888888888889,37.8333333333333,20.85625,0,21.8333333333333,1.55555555555556,8.05555555555556,4.85,0,5.55555555555556,4.66666666666667,210.388888888889,45.4722222222222,20.2777777777778,4.94444444444444,12.5555555555556,38.1722222222222,0.444444444444444,0.722222222222222,30.0944444444444,7.66666666666667,66.5555555555556,362.333333333333,0.833333333333333,0.722222222222222,"SEA"
2019-12-29,"SF",19.1578947368421,29.9473684210526,63.3578947368421,217.105263157895,7.28947368421053,12.8789473684211,1.68421052631579,0.368421052631579,2.84210526315789,19.4210526315789,101.989473684211,10.5263157894737,30.4210526315789,137.947368421053,4.56842105263158,0.947368421052632,7.52631578947368,23.2105263157895,61.8947368421053,38.0526315789474,23.8421052631579,1.73684210526316,11.6842105263158,0.947368421052632,0.157894736842105,1.10526315789474,0.894736842105263,0.0526315789473684,4.52631578947368,0.0526315789473684,7.21052631578947,1.63157894736842,1.94736842105263,84.8058823529412,35.2631578947368,2.31578947368421,2.57894736842105,88.1631578947368,1.89473684210526,37.5789473684211,20.6,0,21.6315789473684,1.57894736842105,8.8421052631579,5.29333333333333,0,6.21052631578947,4.78947368421053,215.789473684211,45.4315789473684,19.8947368421053,4.73684210526316,12.5263157894737,36.6,0.421052631578947,0.736842105263158,28.5105263157895,7.63157894736842,65.9473684210526,355.052631578947,0.736842105263158,0.736842105263158,"SEA"
2020-01-05,"PHI",19.45,30.45,63.315,217.4,7.205,12.7,1.7,0.35,2.75,18.95,101.645,10.85,30.4,137.3,4.55,0.95,7.45,23.35,61.3,37.75,23.55,1.75,11.85,0.9,0.15,1.1,0.85,0.05,4.35,0.05,7,1.55,1.85,84.8058823529412,33.5,2.35,2.6,88.755,1.85,36.55,20.4,0,21.4,1.55,9.2,5.9625,0,6.7,4.7,212.5,45.66,20.25,4.9,12.6,37.625,0.45,0.85,28.75,7.5,64.1,354.7,0.7,0.7,"SEA"
2020-01-12,"GB",19.3809523809524,30.4285714285714,63.1571428571429,222.190476190476,7.36666666666667,12.9571428571429,1.66666666666667,0.333333333333333,2.66666666666667,18.3809523809524,101.961904761905,10.8095238095238,30.1904761904762,133.809523809524,4.45238095238095,0.952380952380952,7.28571428571429,22.6666666666667,61.0952380952381,38.1428571428571,22.952380952381,2,12,0.857142857142857,0.142857142857143,1.04761904761905,0.80952380952381,0.0476190476190476,4.23809523809524,0.0476190476190476,6.90476190476191,1.52380952380952,1.85714285714286,82.8722222222222,34.2380952380952,2.33333333333333,2.57142857142857,89.2904761904762,1.9047619047619,37.6666666666667,20.3789473684211,0,21.6666666666667,1.52380952380952,9,5.90588235294118,0,6.61904761904762,4.66666666666667,210.190476190476,45.4380952380952,20.047619047619,5.04761904761905,12.7142857142857,38.3714285714286,0.428571428571429,0.80952380952381,27.3809523809524,7.66666666666667,66.4761904761905,356,0.666666666666667,0.666666666666667,"SEA"
2019-08-09,"PIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TB"
2019-08-16,"MIA",37,57,64.9,390,6.8,11.4,2,0,4,30,98.6,20,22,89,4,2,7,30,53,34,19,2,24,0,0,1,1,0,1,0,4,1,1,100,55,1,1,100,6,117,19.5,0,23,0,0,NA,0,0,4,182,45.5,31,7,16,43.8,3,4,75,14,112,479,0,1,"TB"
2019-08-23,"CLE",29,47,60.85,312,6.55,12.05,1.5,0,4,31.5,93.55,14.5,25,82,3.35,1,7,22,53,36.5,16.5,3.5,28,0.5,0,1,0.5,0,4.5,0,7,2,2,100,51.5,1,1,100,4,75,18,0,20.5,0,0,NA,0,0,5.5,246.5,44.95,24.5,5.5,15.5,35.25,2,2.5,87.5,11,96.5,394,0,1,"TB"
2019-08-29,"DAL",27.3333333333333,45,60.0666666666667,273,5.96666666666667,11.4,1.33333333333333,0,5,36.6666666666667,90.2333333333333,14.3333333333333,25,78,3.16666666666667,0.666666666666667,5.66666666666667,18.6666666666667,48,32,16,3.33333333333333,26.6666666666667,0.666666666666667,0,0.666666666666667,0.333333333333333,0,5,0,7,2,2.33333333333333,88.9,42,1,1,100,3.66666666666667,68,18,0,21.6666666666667,1,7.66666666666667,7.7,0,4.66666666666667,6,262,43.9333333333333,23,6.66666666666667,16.6666666666667,39.3,1.33333333333333,1.66666666666667,58.3333333333333,10.3333333333333,89.6666666666667,351,0.333333333333333,0.666666666666667,"TB"
2019-09-08,"SF",23.75,38.5,62.15,231,5.85,11.1,1.25,0.75,4.75,34.5,84.225,12.75,27,86.5,3.225,0.75,5.5,17.75,49.5,33.5,16,3.5,28.75,0.75,0,1,0.75,0,5.25,0,6.5,1.75,2,91.675,44.75,1.25,1.25,100,3.75,67.5,17.625,0,22.25,1.5,12.5,8.35,0,7,5.75,250.5,43.75,21.5,6.5,15.5,41.975,1,1.25,43.75,10.25,88.5,317.5,0.25,0.5,"TB"
2019-09-12,"CAR",23,38,60.84,219.6,5.64,10.82,1.2,1.2,4.4,31.6,76.46,12.2,26.8,93.4,3.52,0.6,5.8,20.4,50.6,34.8,15.8,3,24.6,0.8,0.2,0.8,0.8,0,4.6,0,6.2,1.6,1.8,93.34,42,1.4,1.4,100,3.6,66,18.1,0,22,1.4,10,5.56666666666667,0,5.6,5,208.8,39.2,21.4,6.2,14.6,42.68,0.8,1.4,35,9.8,88.2,313,-0.2,0.6,"TB"
2019-09-22,"NYG",21.8333333333333,35.8333333333333,61.3666666666667,214.5,5.96666666666667,11.1833333333333,1.16666666666667,1,4.16666666666667,29.5,80.95,11.6666666666667,27.5,94.5,3.46666666666667,0.666666666666667,5.83333333333333,19.3333333333333,52.1666666666667,34.8333333333333,17.3333333333333,3,23.8333333333333,0.666666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0,4.66666666666667,0,6.5,1.66666666666667,2,88.9,41.6666666666667,1.5,1.5,100,3,55,18.1,0,18.3333333333333,1.66666666666667,11.8333333333333,5.925,0,6.5,5.16666666666667,223.166666666667,40.8666666666667,20.5,5.5,14.1666666666667,38.35,0.666666666666667,1.16666666666667,29.1666666666667,10.1666666666667,84.5,309,0,0.5,"TB"
2019-09-29,"LA",22,36,61.4857142857143,234.571428571429,6.48571428571429,11.9428571428571,1.42857142857143,1,4.14285714285714,28.8571428571429,85.4428571428572,12.2857142857143,28.1428571428571,101.571428571429,3.61428571428571,0.571428571428571,5.85714285714286,21.1428571428571,52.2857142857143,34.4285714285714,17.8571428571429,3.28571428571429,23.8571428571429,0.571428571428571,0.142857142857143,1,1,0,4.42857142857143,0,7.42857142857143,2,2.42857142857143,87.6285714285714,43.1428571428571,1.42857142857143,1.71428571428571,90.4714285714286,2.57142857142857,47.1428571428571,18.1,0,15.7142857142857,2.14285714285714,11.4285714285714,5.1,0,6.71428571428571,5,216.857142857143,41.4285714285714,21,5.28571428571429,14.1428571428571,36.9571428571429,0.714285714285714,1.14285714285714,39.2857142857143,9.28571428571429,76.7142857142857,336.142857142857,0.142857142857143,0.428571428571429,"TB"
2019-10-06,"NO",22.75,36.625,62.3375,252.25,6.825,12.175,1.75,1,3.875,26.375,89.825,13.5,28.375,99.875,3.525,0.75,5.5,23.5,53.125,35.5,17.625,3.125,24.25,0.875,0.125,1,1,0.125,5.125,0,8.125,2,2.375,89.175,45,2.125,2.375,91.6625,2.5,45.5,17.9166666666667,0,16.375,1.875,10,5.1,0,5.875,4.625,200.75,41.75,21.75,5.625,14,40.025,0.625,1,34.375,9.625,79.5,352.125,0.5,0.375,"TB"
2019-10-13,"CAR",21.8888888888889,35.5555555555556,61.5888888888889,241.777777777778,6.72222222222222,12.3333333333333,1.77777777777778,0.888888888888889,4.11111111111111,28.5555555555556,91.4666666666667,13.3333333333333,27.6666666666667,99.2222222222222,3.61111111111111,0.777777777777778,5.44444444444444,24.3333333333333,53.8888888888889,36.8888888888889,17,2.77777777777778,21.5555555555556,0.888888888888889,0.111111111111111,0.888888888888889,0.888888888888889,0.111111111111111,4.88888888888889,0,7.88888888888889,1.88888888888889,2.22222222222222,90.3777777777778,44.6666666666667,2.22222222222222,2.44444444444444,92.5888888888889,2.44444444444444,44.6666666666667,18.0714285714286,0,16.6666666666667,1.66666666666667,8.88888888888889,5.1,0,5.22222222222222,4.77777777777778,207.666666666667,41.9777777777778,21.4444444444444,5.33333333333333,13.6666666666667,38.6111111111111,0.666666666666667,1,41.6666666666667,9,74,341,0.555555555555556,0.333333333333333,"TB"
2019-10-27,"TEN",22.7,37.4,60.99,254.1,6.73,12.43,1.7,1.3,4.4,29.2,87,13.9,26.3,93.5,3.55,0.9,5.2,25.6,53.3,37.4,15.9,2.7,21.2,0.8,0.1,0.9,0.9,0.1,4.6,0,7.5,1.8,2.1,91.34,45.6,2.1,2.3,93.33,2.2,40.2,18.0714285714286,0,15,2.1,9.2,4.58333333333333,0,5.4,4.9,213.6,42.23,21.6,5.3,13.8,38.08,0.7,1.1,42.5,9,73.6,347.6,-0.1,0.5,"TB"
2019-11-03,"SEA",22.5454545454545,37.9090909090909,59.8818181818182,256.727272727273,6.71818181818182,12.6,1.72727272727273,1.36363636363636,4.27272727272727,28.1818181818182,85.2818181818182,14.1818181818182,26.6363636363636,94.6363636363636,3.54545454545455,0.818181818181818,5.18181818181818,25.7272727272727,53.1818181818182,37.0909090909091,16.0909090909091,2.72727272727273,21,0.727272727272727,0.0909090909090909,1,0.909090909090909,0.0909090909090909,4.90909090909091,0,7.63636363636364,1.90909090909091,2.18181818181818,92.1272727272727,45.8181818181818,1.90909090909091,2.09090909090909,93.33,2.18181818181818,40.8181818181818,18.75,0,15.9090909090909,2.18181818181818,12.4545454545455,6.07142857142857,0,8.54545454545454,4.72727272727273,205.909090909091,42.3,21.7272727272727,5.45454545454545,13.9090909090909,38.8636363636364,0.727272727272727,1.18181818181818,43.1818181818182,9,74.8181818181818,351.363636363636,-0.363636363636364,0.636363636363636,"TB"
2019-11-10,"ARI",23.0833333333333,38.4166666666667,60.3833333333333,261.916666666667,6.76666666666667,12.5166666666667,1.75,1.25,4.08333333333333,27.1666666666667,86.8333333333333,14.5833333333333,26.5833333333333,95,3.56666666666667,0.916666666666667,5.33333333333333,26.9166666666667,53.9166666666667,37.1666666666667,16.75,2.75,21.8333333333333,0.666666666666667,0.0833333333333333,1.08333333333333,0.916666666666667,0.0833333333333333,5,0,7.83333333333333,1.91666666666667,2.25,90.0083333333333,45.75,2.08333333333333,2.25,93.9363636363636,2.25,43.9166666666667,19.5555555555556,0,17.8333333333333,2.25,14.0833333333333,6.65,0,9.41666666666667,4.66666666666667,202.166666666667,42.1333333333333,22.3333333333333,5.5,13.9166666666667,39.2,0.75,1.16666666666667,47.9166666666667,9.08333333333333,75.4166666666667,356.916666666667,-0.333333333333333,0.666666666666667,"TB"
2019-11-17,"NO",23.6153846153846,39.1538461538462,60.5461538461538,267.846153846154,6.79230769230769,12.4692307692308,1.69230769230769,1.30769230769231,4.07692307692308,26.5384615384615,85.9076923076923,14.6153846153846,26.5384615384615,96.7692307692308,3.63846153846154,1,5.46153846153846,26.9230769230769,53.6923076923077,37.3076923076923,16.3846153846154,2.69230769230769,20.7692307692308,0.692307692307692,0.0769230769230769,1.07692307692308,0.923076923076923,0.0769230769230769,5.07692307692308,0,8.15384615384615,2,2.30769230769231,90.7769230769231,45.6923076923077,2.15384615384615,2.30769230769231,94.4416666666667,2.15384615384615,41.8461538461538,19.3,0,17.7692307692308,2.23076923076923,13.6923076923077,6.41111111111111,0,9.15384615384615,4.53846153846154,197.538461538462,42.5307692307692,22.6153846153846,5.61538461538461,14,39.7769230769231,0.692307692307692,1.07692307692308,44.2307692307692,9.07692307692308,76.8461538461538,364.615384615385,-0.384615384615385,0.692307692307692,"TB"
2019-11-24,"ATL",24.0714285714286,40,60.4214285714286,270,6.72142857142857,12.3214285714286,1.71428571428571,1.5,3.92857142857143,25.7142857142857,83.85,14.5714285714286,25.2142857142857,92.4285714285714,3.7,0.928571428571429,5.21428571428571,27.4285714285714,54,38,16,2.57142857142857,19.9285714285714,0.642857142857143,0.0714285714285714,1.07142857142857,0.857142857142857,0.0714285714285714,4.85714285714286,0,7.92857142857143,1.92857142857143,2.21428571428571,91.4357142857143,46.3571428571429,2.14285714285714,2.28571428571429,94.8692307692308,2.07142857142857,40,19,0,17.6428571428571,2.14285714285714,13.2142857142857,6.47,0,9,4.42857142857143,192.642857142857,42.5642857142857,22.5,5.57142857142857,13.9285714285714,39.6857142857143,0.642857142857143,1.07142857142857,41.0714285714286,8.92857142857143,75.2857142857143,362.428571428571,-0.642857142857143,0.642857142857143,"TB"
2019-12-01,"JAC",23.6666666666667,39.2,60.68,272.866666666667,7.02,12.66,1.8,1.53333333333333,3.66666666666667,24,85.4733333333333,14.4666666666667,25.8,95.1333333333333,3.71333333333333,0.933333333333333,5.33333333333333,27.0666666666667,54.5333333333333,38.2666666666667,16.2666666666667,2.8,21.6666666666667,0.666666666666667,0.0666666666666667,1.13333333333333,0.866666666666667,0.133333333333333,5.6,0,7.73333333333333,1.86666666666667,2.13333333333333,92.0066666666667,45.4,2.13333333333333,2.46666666666667,90.95,1.93333333333333,37.3333333333333,19,0,16.4666666666667,2.13333333333333,13.2,6.47272727272727,0,9.13333333333333,4.4,191.466666666667,42.6466666666667,22.3333333333333,5.6,13.8666666666667,40.12,0.6,1,38.3333333333333,8.86666666666667,73.6666666666667,368,-0.6,0.6,"TB"
2019-12-08,"IND",23.5,38.8125,60.8625,270.875,7.0375,12.66875,1.6875,1.4375,3.6875,24.1875,85.69375,14.3125,26.125,93.8125,3.63125,1,5.3125,26.0625,54.1875,37.9375,16.25,2.9375,23.25,0.75,0.0625,1.25,0.9375,0.1875,5.75,0,7.75,1.875,2.125,92.50625,44.875,2.125,2.4375,91.5533333333333,1.8125,35,19,0,15.4375,2.125,13.5,6.68333333333333,0,9.375,4.375,191.5625,43,22.125,5.6875,14.0625,40.1875,0.625,1.0625,39.0625,8.8125,71.8125,364.6875,-0.375,0.625,"TB"
2019-12-15,"DET",24.1764705882353,39.4117647058824,61.4823529411765,282.411764705882,7.18235294117647,12.7176470588235,1.82352941176471,1.52941176470588,3.52941176470588,23.1764705882353,86.7470588235294,14.8823529411765,26.2352941176471,92.7058823529412,3.57647058823529,1,5.29411764705882,26.5882352941176,53.7058823529412,37.5882352941176,16.1176470588235,2.82352941176471,22.3529411764706,0.705882352941177,0.0588235294117647,1.23529411764706,0.941176470588235,0.176470588235294,5.70588235294118,0,7.76470588235294,1.82352941176471,2.05882352941176,92.9470588235294,44.8235294117647,2.29411764705882,2.58823529411765,92.08125,1.76470588235294,34.4705882352941,19.5833333333333,0,16.0588235294118,2.11764705882353,12.8823529411765,6.28461538461538,0,9.23529411764706,4.23529411764706,185.647058823529,43.1470588235294,22.5294117647059,5.82352941176471,14.1176470588235,40.9588235294118,0.647058823529412,1.05882352941176,42.6470588235294,8.64705882352941,73.7058823529412,375.117647058824,-0.529411764705882,0.647058823529412,"TB"
2019-12-21,"HOU",24.3888888888889,39.5555555555556,61.7722222222222,291.5,7.37222222222222,12.9222222222222,1.94444444444444,1.5,3.44444444444444,22.5555555555556,88.8666666666667,15.1111111111111,26.3888888888889,90.2777777777778,3.47222222222222,0.944444444444444,5.22222222222222,26.0555555555556,53.1666666666667,37.6666666666667,15.5,2.77777777777778,21.6666666666667,0.777777777777778,0.111111111111111,1.22222222222222,0.944444444444444,0.166666666666667,5.83333333333333,0,7.77777777777778,1.77777777777778,2.05555555555556,90.5611111111111,44.8888888888889,2.44444444444444,2.72222222222222,92.5470588235294,1.77777777777778,34.9444444444444,19.7307692307692,0,16.4444444444444,2.05555555555556,12.1666666666667,5.83571428571429,0,8.72222222222222,4.16666666666667,181.388888888889,42.7666666666667,22.5555555555556,5.88888888888889,14.1111111111111,41.4611111111111,0.666666666666667,1.11111111111111,43.0555555555556,8.66666666666667,73.5,381.777777777778,-0.388888888888889,0.611111111111111,"TB"
2019-12-29,"ATL",24.4210526315789,40,61.2631578947368,293.473684210526,7.34736842105263,12.9473684210526,1.89473684210526,1.63157894736842,3.42105263157895,21.6842105263158,86.6526315789474,15.1052631578947,26.1052631578947,91.1052631578947,3.55263157894737,0.947368421052632,5.15789473684211,25.8947368421053,53.2105263157895,37.7894736842105,15.4210526315789,2.89473684210526,21.7368421052632,0.789473684210526,0.105263157894737,1.26315789473684,0.947368421052632,0.157894736842105,5.84210526315789,0,7.78947368421053,1.78947368421053,2.10526315789474,89.3052631578947,45.1578947368421,2.42105263157895,2.68421052631579,92.9611111111111,1.94736842105263,37,19.3785714285714,0,16.5263157894737,2.05263157894737,11.6842105263158,5.54666666666667,0,8.36842105263158,4.05263157894737,176.105263157895,42.6473684210526,22.3684210526316,6.05263157894737,14.2631578947368,42.0631578947368,0.631578947368421,1.10526315789474,40.7894736842105,8.52631578947368,72,384.578947368421,-0.526315789473684,0.631578947368421,"TB"
2019-08-08,"PHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TEN"
2019-08-17,"NE",30,43,69.8,263,6.1,9.7,4,0,3,29,119.5,14,33,125,3.8,0,5,10,33,27,6,1,6,1,0,2,1,0,4,0,1,0,0,NA,0,1,3,33.3,2,47,23.5,0,24,5,68,13.6,0,27,4,189,47.3,23,11,19,57.9,0,4,0,12,117,388,2,0,"TEN"
2019-08-25,"PIT",23.5,38,60.65,234.5,6.15,11.3,3,0,2.5,21,106.2,13,28,112.5,4.05,0,4.5,16,45.5,34.5,11,1,7,1,0,1,0.5,0,3,0.5,1,0,0.5,0,0,1,2,66.65,2,34,17,0,19,2.5,34,13.6,0,13.5,5,235.5,47.15,21.5,7.5,15,47.15,0,2,0,11,97,347,1.5,0,"TEN"
2019-08-29,"CHI",21.3333333333333,34.3333333333333,61.4333333333333,200.333333333333,5.73333333333333,11.0333333333333,2,0,4,29.6666666666667,98.2,11.3333333333333,27.6666666666667,108.666666666667,3.93333333333333,0,4.66666666666667,16.6666666666667,45,34,11,0.666666666666667,4.66666666666667,1.33333333333333,0,0.666666666666667,0.333333333333333,0,4,0.333333333333333,2.66666666666667,0.666666666666667,1,50,8,0.666666666666667,1.33333333333333,66.65,2,44.6666666666667,22.3333333333333,0,28,2,26.6666666666667,12.8,0,13,5.66666666666667,278.666666666667,48.8,19,6.66666666666667,15,42.5333333333333,0,1.66666666666667,0,9,78,309,1.33333333333333,0.333333333333333,"TEN"
2019-09-08,"CLE",20.25,33,60.725,200.25,6.025,11.4,2,0,3.5,25.25,99.75,10.5,26.25,120.25,4.7,0,5.5,16.25,49.5,39,10.5,1.25,10.75,1,0,0.5,0.25,0,3.75,0.25,3.75,1,1.25,66.6666666666667,14.25,0.75,1.5,61.1,1.75,39.75,23,0,27.25,2.5,27.25,10.9666666666667,0,12.75,5.75,279,48.275,18.25,5.75,14,38.725,0,1.25,0,9,77.25,320.5,1,0.25,"TEN"
2019-09-15,"IND",19,31.2,60.24,203.4,6.62,12.66,2.2,0,3.6,26.6,106.46,10.2,26.6,120.8,4.64,0.2,5.6,15.6,50.6,39.4,11.2,2,16.8,1.4,0.2,0.4,0.2,0,4.2,0.4,5.2,1.2,1.4,75,22,1.6,2.2,70.825,2,41.8,21.74,0,26.4,2,21.8,10.9666666666667,0,10.2,5.8,278.6,47.86,18.8,5,13.2,34.98,0,1,0,8.4,72.6,324.2,1.4,0.2,"TEN"
2019-09-19,"JAC",19,30.6666666666667,61.5166666666667,189.333333333333,6.23333333333333,11.9,2,0,3.66666666666667,28,104.3,9.66666666666667,26.1666666666667,121.333333333333,4.73333333333333,0.333333333333333,6.16666666666667,16.1666666666667,52.1666666666667,40,12.1666666666667,2.16666666666667,18.1666666666667,1.33333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0,4.33333333333333,0.333333333333333,5.16666666666667,1.16666666666667,1.5,70,26.5,1.66666666666667,2.16666666666667,76.66,1.83333333333333,39.1666666666667,22.45,0,26.3333333333333,2,22.5,11.475,0,11.3333333333333,5.83333333333333,280.166666666667,47.8833333333333,18.6666666666667,4.33333333333333,12.6666666666667,30.8166666666667,0,1,0,7.83333333333333,73,310.666666666667,1.5,0.166666666666667,"TEN"
2019-09-29,"ATL",19.5714285714286,32,60.9428571428571,197.857142857143,6.22857142857143,12.0857142857143,1.71428571428571,0,4.42857142857143,31.8571428571429,101.071428571429,10.4285714285714,26.1428571428571,117,4.55714285714286,0.428571428571429,6,16.7142857142857,51.5714285714286,38.4285714285714,13.1428571428571,1.85714285714286,15.5714285714286,1.14285714285714,0.142857142857143,0.285714285714286,0.285714285714286,0,4.14285714285714,0.285714285714286,4.57142857142857,1,1.28571428571429,70,22.7142857142857,1.57142857142857,2,80.55,1.71428571428571,37.1428571428571,22.8142857142857,0,26.1428571428571,1.85714285714286,19.2857142857143,9.18,0,9.71428571428571,6.14285714285714,293.285714285714,47.6857142857143,19,4.85714285714286,13.2857142857143,33.1428571428571,0,1,0,8,77,314.857142857143,1.14285714285714,0.285714285714286,"TEN"
2019-10-06,"BUF",19.375,31.375,61.6625,201.5,6.5,12.15,1.875,0,3.875,27.875,104.65,10.375,27.125,119.625,4.5,0.375,6.25,15.875,54.125,38.75,15.375,2.25,17.75,1,0.125,0.375,0.375,0,4.125,0.25,4.75,1,1.25,75,25.5,1.75,2.125,83.3285714285714,1.5,32.5,22.8142857142857,0,22.875,1.75,17.125,7.98333333333333,0,8.75,6,284.75,47.35,19.375,5,13.25,34.775,0,1,0,7.625,77,321.125,1.125,0.25,"TEN"
2019-10-13,"DEN",18.6666666666667,30.3333333333333,61.3777777777778,195.777777777778,6.53333333333333,12.3666666666667,1.66666666666667,0,4,28.4444444444444,102.577777777778,9.77777777777778,27.1111111111111,117.666666666667,4.42222222222222,0.444444444444444,6.11111111111111,15.6666666666667,54.4444444444444,39.6666666666667,14.7777777777778,2.44444444444444,17.4444444444444,1,0.111111111111111,0.333333333333333,0.333333333333333,0,4,0.222222222222222,4.33333333333333,0.888888888888889,1.55555555555556,64.2857142857143,22.6666666666667,1.66666666666667,2,85.4125,1.33333333333333,28.8888888888889,22.8142857142857,0,20.3333333333333,1.77777777777778,15.4444444444444,6.98571428571429,0,8,6,286.444444444444,47.6444444444444,18.7777777777778,4.88888888888889,13.3333333333333,34.0888888888889,0,0.888888888888889,0,7.66666666666667,75.1111111111111,313.444444444444,1.11111111111111,0.222222222222222,"TEN"
2019-10-20,"LAC",18.8,30.7,61.12,192.7,6.37,12.17,1.5,0.3,4.3,29.8,96.29,9.7,26.5,109.8,4.17,0.4,5.5,15.7,54.2,39.5,14.7,2.3,16.7,1,0.1,0.4,0.3,0,3.9,0.2,3.9,0.8,1.4,64.2857142857143,20.4,1.5,1.8,85.4125,1.3,27.6,21.9625,0,19.9,1.9,15.8,6.9,0,8.3,6.3,300.2,47.59,18.1,4.6,13.4,32.11,0,1,0,7.5,71.6,302.5,0.8,0.2,"TEN"
2019-10-27,"TB",19.2727272727273,30.6363636363636,62.8363636363636,203,6.71818181818182,12.2909090909091,1.54545454545455,0.363636363636364,4.09090909090909,28.6363636363636,98.4363636363636,10.3636363636364,26.7272727272727,108.636363636364,4.09090909090909,0.454545454545455,5.45454545454545,16.0909090909091,54.6363636363636,39.3636363636364,15.2727272727273,2.18181818181818,15.4545454545455,0.909090909090909,0.0909090909090909,0.545454545454545,0.363636363636364,0,4,0.181818181818182,4,0.818181818181818,1.36363636363636,68.75,22.6363636363636,1.54545454545455,1.90909090909091,83.3333333333333,1.45454545454545,31.3636363636364,22.0777777777778,0,20.2727272727273,1.81818181818182,15.6363636363636,7.68888888888889,0,8.81818181818182,5.90909090909091,280.545454545455,47.0818181818182,18.4545454545455,4.72727272727273,13.1818181818182,34.1454545454545,0.0909090909090909,1.09090909090909,4.54545454545455,7.45454545454545,70,311.636363636364,0.727272727272727,0.181818181818182,"TEN"
2019-11-03,"CAR",19.4166666666667,30.8333333333333,62.9,200.583333333333,6.6,12.0333333333333,1.66666666666667,0.333333333333333,4,27.8333333333333,99.3833333333333,10.4166666666667,26.25,105.583333333333,4.03333333333333,0.416666666666667,5.25,16.6666666666667,55.75,39.4166666666667,16.3333333333333,2.25,15.6666666666667,1,0.0833333333333333,0.666666666666667,0.5,0,4.33333333333333,0.166666666666667,4.41666666666667,0.916666666666667,1.41666666666667,72.2222222222222,25,1.66666666666667,2,85,1.41666666666667,32.5,24.37,0,22.3333333333333,1.66666666666667,14.3333333333333,7.68888888888889,0,8.08333333333333,5.83333333333333,277.833333333333,47.2916666666667,18.25,4.75,13.1666666666667,34.5083333333333,0.0833333333333333,1.08333333333333,4.16666666666667,7.33333333333333,70.5833333333333,306.166666666667,0.916666666666667,0.25,"TEN"
