"Date","Underdog","Favorite","UD.Comp","UD.PassAtt","UD.CompPCT","UD.PassYds","UD.PassYPA","UD.PassYPR","UD.PassTD","UD.OINT","UD.OSCK","UD.OSCKYDS","UD.QBR","UD.P1st","UD.RushAtt","UD.RushYds","UD.RushYPA","UD.RushTD","UD.R1st","UD.PA","UD.Tckl","UD.Solo","UD.AstTckl","UD.DSck","UD.DSCKYds","UD.INT","UD.INTTD","UD.FF","UD.FumRec","UD.FumTD","UD.PassDef","UD.Sfty","UD.KPts","UD.FGM","UD.FGA","UD.FGPct","UD.FGLng","UD.XPM","UD.XPA","UD.XPPct","UD.KR","UD.KRYds","UD.KRAvg","UD.KRTD","UD.KRLng","UD.PR","UD.PRYds","UD.PRAvg","UD.PRTD","UD.PRLng","UD.Punts","UD.PuntYds","UD.PuntAvg","UD.1st","UD.3rdCon","UD.3rdAtt","UD.3rdPct","UD.4thCon","UD.4thAtt","UD.4thPct","UD.Pen","UD.PenYds","UD.TotYds","UD.PlusMinus","UD.FUML.turnovers"
2018-11-18,"TEN","IND",18.6153846153846,29.3846153846154,63.4769230769231,184.076923076923,6.10769230769231,10.8615384615385,1.07692307692308,0.615384615384615,3.07692307692308,19.4615384615385,88.3153846153846,10.0769230769231,27.3076923076923,101.153846153846,3.66153846153846,0.538461538461538,5.38461538461539,18.5384615384615,58.5384615384615,42.1538461538462,16.3846153846154,2.23076923076923,14.0769230769231,0.615384615384615,0,0.846153846153846,0.307692307692308,0,4,0,5.84615384615385,1.46153846153846,1.69230769230769,84.17,0,1.46153846153846,1.46153846153846,100,1.84615384615385,56.2307692307692,30.64,0.0769230769230769,31.6923076923077,2.07692307692308,14.6153846153846,6.23076923076923,0,9.92307692307692,4.92307692307692,228.538461538462,47,17.4615384615385,5.53846153846154,13.7692307692308,39.7153846153846,0.615384615384615,1.23076923076923,28.2076923076923,6.61538461538461,57.0769230769231,285.230769230769,0,0.461538461538462
2018-11-18,"JAC","PIT",23.7692307692308,37.4615384615385,63.7615384615385,247.615384615385,6.56923076923077,10.9846153846154,1.07692307692308,0.923076923076923,3.07692307692308,17,83.7846153846154,12.8461538461538,25.6923076923077,101.615384615385,4.02307692307692,0.769230769230769,5.69230769230769,19.1538461538462,50.5384615384615,41,9.53846153846154,2.53846153846154,16.7692307692308,0.461538461538462,0.0769230769230769,0.461538461538462,0.461538461538462,0.0769230769230769,3.38461538461538,0.0769230769230769,6,1.46153846153846,1.69230769230769,81.67,0,1.61538461538462,1.69230769230769,96.9727272727273,2.07692307692308,43.1538461538462,21.2384615384615,0,26.2307692307692,2.15384615384615,16.6923076923077,6.69230769230769,0,12.9230769230769,4.30769230769231,182.692307692308,42.5846153846154,19.6923076923077,6.46153846153846,14.5384615384615,44.0923076923077,0.769230769230769,1.38461538461538,44.3615384615385,6.84615384615385,63.8461538461538,349.230769230769,0,0.846153846153846
2018-11-18,"TB","NYG",27.0769230769231,41.3076923076923,66.0846153846154,337.615384615385,8.38461538461539,13.1076923076923,2.30769230769231,1.61538461538462,2.46153846153846,13.9230769230769,95.9615384615385,17.8461538461538,24.3846153846154,88.3846153846154,3.66923076923077,0.615384615384615,4.46153846153846,29.7692307692308,55.8461538461538,43.6153846153846,12.2307692307692,2.15384615384615,12.4615384615385,0.153846153846154,0,0.846153846153846,0.538461538461538,0.0769230769230769,3.38461538461538,0,6.61538461538461,1.38461538461538,1.76923076923077,84.8545454545455,0,2.46153846153846,2.92307692307692,84.7333333333333,2.30769230769231,46.8461538461538,19.81,0,19.2307692307692,1.69230769230769,10,5.46666666666667,0,6.84615384615385,3.53846153846154,154.769230769231,43.4153846153846,24.9230769230769,5.61538461538461,12.3076923076923,45.6,0.769230769230769,1,52.5615384615385,7.15384615384615,66.0769230769231,426,0,0.615384615384615
2018-11-18,"WAS","HOU",20.8461538461538,32.6153846153846,63.6,212.923076923077,6.70769230769231,11.2076923076923,1.30769230769231,0.461538461538462,2.38461538461538,12.9230769230769,93.8615384615385,10.7692307692308,27.0769230769231,121.076923076923,4.40769230769231,0.538461538461538,6.07692307692308,21,57.5384615384615,39.6153846153846,17.9230769230769,2.46153846153846,14.1538461538462,0.923076923076923,0,1.07692307692308,0.769230769230769,0.0769230769230769,4.46153846153846,0,7.30769230769231,1.84615384615385,2.15384615384615,82.6416666666667,0,1.76923076923077,1.76923076923077,100,1.92307692307692,33.3846153846154,17.6636363636364,0,17.6153846153846,1.38461538461538,10.7692307692308,6.51,0,7.15384615384615,4.61538461538461,208.769230769231,45.1846153846154,19.3076923076923,4.53846153846154,13,34.3,0.692307692307692,1.30769230769231,32.0538461538462,7.07692307692308,64.7692307692308,334,0,0.461538461538462
2018-11-18,"OAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-18,"DEN","LAC",23.0769230769231,36.1538461538462,63.8846153846154,241,6.67692307692308,11.2307692307692,1.30769230769231,1,2.46153846153846,17.0769230769231,85.6846153846154,11.5384615384615,24.9230769230769,123.076923076923,4.94615384615385,1.07692307692308,6.92307692307692,23.5384615384615,53.7692307692308,39.3846153846154,14.3846153846154,3.07692307692308,20,0.769230769230769,0.153846153846154,0.615384615384615,0.384615384615385,0,4.46153846153846,0.0769230769230769,7.38461538461539,1.69230769230769,2,86.3636363636364,0,2.30769230769231,2.30769230769231,100,1.76923076923077,39.5384615384615,22.75,0,20,2.30769230769231,18.1538461538462,8,0.0769230769230769,12.4615384615385,5,221,44.4769230769231,20.5384615384615,5,13.1538461538462,37.2923076923077,0.461538461538462,0.846153846153846,28.2076923076923,8.07692307692308,71.7692307692308,364.076923076923,0,0.230769230769231
2018-11-18,"PHI","NO",26.1538461538462,39.6153846153846,66.1615384615385,256.769230769231,6.52307692307692,10.7307692307692,1.69230769230769,0.923076923076923,3.69230769230769,23.2307692307692,91.1153846153846,13.4615384615385,24.0769230769231,101.846153846154,4.22307692307692,0.461538461538462,6.23076923076923,20.3846153846154,54.5384615384615,40.9230769230769,13.6153846153846,2.92307692307692,18.7692307692308,0.538461538461538,0,0.615384615384615,0.307692307692308,0,4.92307692307692,0,5.23076923076923,1.15384615384615,1.53846153846154,71.2181818181818,0,1.76923076923077,1.84615384615385,96.9727272727273,2.38461538461538,52.9230769230769,20.8666666666667,0,18.5384615384615,2.69230769230769,18.5384615384615,7.16666666666667,0,14,4.53846153846154,224.538461538462,48.9,21.5384615384615,5,13.4615384615385,36.2307692307692,0.692307692307692,1.61538461538462,22.5615384615385,6.61538461538461,59.3846153846154,358.615384615385,0,1.07692307692308
2018-11-18,"MIN","CHI",27,38.9230769230769,69.5153846153846,255.461538461538,6.57692307692308,10.1384615384615,1.84615384615385,0.461538461538462,2.76923076923077,18.6923076923077,99.2692307692308,13.8461538461538,24.3846153846154,96.4615384615385,3.83846153846154,0.692307692307692,4.53846153846154,20.6923076923077,54.3846153846154,39.5384615384615,14.8461538461538,3.46153846153846,25.3846153846154,0.923076923076923,0.0769230769230769,0.769230769230769,0.461538461538462,0.153846153846154,4.15384615384615,0,6.38461538461539,1.38461538461538,2.07692307692308,71.3636363636364,0,2.23076923076923,2.30769230769231,97.225,1.53846153846154,37.6923076923077,23.68,0,21.5384615384615,2.69230769230769,21.4615384615385,9.14166666666667,0,13.0769230769231,4.84615384615385,214.923076923077,43.7384615384615,20.4615384615385,5.30769230769231,13.9230769230769,37.0923076923077,0.692307692307692,1.15384615384615,43.5923076923077,6.07692307692308,48.6923076923077,351.923076923077,0,0.846153846153846
2018-11-19,"KC","LA",23.7857142857143,35.6428571428571,67.3071428571428,296.5,8.5,13,2.71428571428571,0.714285714285714,1.57142857142857,7.92857142857143,110.464285714286,14.7857142857143,23.5714285714286,101.857142857143,4.22857142857143,0.714285714285714,5.85714285714286,22.7857142857143,55.3571428571429,40.2857142857143,15.0714285714286,2.42857142857143,16.0714285714286,1.07142857142857,0.285714285714286,0.857142857142857,0.357142857142857,0,4.07142857142857,0,8.85714285714286,1.78571428571429,1.85714285714286,96.1538461538462,0,3.5,3.64285714285714,96.7857142857143,2.35714285714286,58.6428571428571,22.8,0,28.9285714285714,1.85714285714286,22.1428571428571,13.125,0.0714285714285714,20.5,2.92857142857143,130.785714285714,45.0769230769231,22.7857142857143,5.57142857142857,11.4285714285714,47.3928571428571,0.5,0.714285714285714,33.3357142857143,8.07142857142857,71.2857142857143,398.357142857143,0,0.0714285714285714
2018-11-22,"DET","CHI",24.4285714285714,37.9285714285714,65.1142857142857,228.428571428571,6.19285714285714,10.2357142857143,1.5,0.785714285714286,3,18.3571428571429,90.5142857142857,12.7857142857143,23.7142857142857,97.4285714285714,3.93571428571429,0.714285714285714,5.64285714285714,26.7142857142857,50.9285714285714,40,10.9285714285714,2.14285714285714,15.3571428571429,0.357142857142857,0.0714285714285714,0.5,0.5,0,3.42857142857143,0,7.21428571428571,1.71428571428571,2.07142857142857,84.6153846153846,0,2.07142857142857,2.07142857142857,100,2.07142857142857,45.5714285714286,23.1363636363636,0,21.5714285714286,1.71428571428571,14.0714285714286,8.4,0.0714285714285714,10.7857142857143,4.35714285714286,200.714285714286,46.7928571428571,21,4.5,12.7857142857143,35.2857142857143,0.857142857142857,1.21428571428571,39.05,6.28571428571429,54.9285714285714,325.857142857143,0,0.428571428571429
2018-11-22,"WAS","DAL",20.6428571428571,33.0714285714286,62.3571428571429,208.714285714286,6.50714285714286,11.1571428571429,1.28571428571429,0.571428571428571,2.57142857142857,14.5,90.5785714285714,10.8571428571429,27.2142857142857,121.285714285714,4.4,0.642857142857143,6.28571428571429,21.1428571428571,58.0714285714286,39.5714285714286,18.5,2.5,15.0714285714286,1,0,1.14285714285714,0.785714285714286,0.0714285714285714,4.35714285714286,0,7,1.71428571428571,2.07142857142857,76.2846153846154,0,1.85714285714286,1.85714285714286,100,2.07142857142857,36.5714285714286,17.8166666666667,0,18.2857142857143,1.28571428571429,10,6.51,0,6.64285714285714,4.64285714285714,208.285714285714,44.8428571428571,19.5714285714286,4.64285714285714,13.1428571428571,34.7071428571429,0.714285714285714,1.28571428571429,36.9071428571429,7,63.2142857142857,330,0,0.428571428571429
2018-11-22,"ATL","NO",24.7142857142857,37.3571428571429,65.7214285714286,274.857142857143,7.41428571428571,11.8857142857143,1.71428571428571,0.571428571428571,2.71428571428571,16.4285714285714,96.9642857142857,13.5714285714286,21.8571428571429,83.8571428571429,3.77142857142857,0.642857142857143,4.64285714285714,26.5714285714286,57.6428571428571,42.0714285714286,15.5714285714286,2.14285714285714,13.5,0.857142857142857,0,0.285714285714286,0.214285714285714,0,4,0,6.28571428571429,1.42857142857143,1.5,90.9090909090909,0,2,2.07142857142857,91.6666666666667,2,44.1428571428571,21.7666666666667,0,24.3571428571429,1.57142857142857,7,4.4,0,5.5,4.28571428571429,183.5,42.35,19.8571428571429,6,13.1428571428571,45.8214285714286,0.285714285714286,1.21428571428571,8.32857142857143,6.28571428571429,53,358.714285714286,0,0.357142857142857
2018-11-25,"OAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-25,"BUF","JAC",18.3571428571429,32.2857142857143,56.8214285714286,172.785714285714,5.40714285714286,10.8214285714286,0.928571428571429,1.35714285714286,3.57142857142857,24.7142857142857,68.5357142857143,8.78571428571429,27.9285714285714,116.071428571429,4.16428571428571,0.714285714285714,6.21428571428571,24.9285714285714,55.4285714285714,40.7142857142857,14.7142857142857,2.07142857142857,12.0714285714286,0.714285714285714,0,1.35714285714286,0.5,0,4.78571428571429,0.0714285714285714,5.28571428571429,1.35714285714286,1.5,93.0583333333333,0,1.21428571428571,1.28571428571429,94.4444444444444,1.71428571428571,38.8571428571429,22.7090909090909,0,20.7142857142857,2.35714285714286,22.4285714285714,8.9,0,13.1428571428571,5.42857142857143,237.214285714286,43.6428571428571,17.2142857142857,4.64285714285714,14.0714285714286,32.9857142857143,0.5,1.14285714285714,28.5714285714286,8.07142857142857,71.5,288.857142857143,0,0.428571428571429
2018-11-25,"SEA","CAR",19.1428571428571,29.8571428571429,65.6428571428571,208.142857142857,7.24285714285714,12.2357142857143,2,0.5,3,21.2857142857143,105.042857142857,9.92857142857143,29.3571428571429,137.214285714286,4.58571428571429,0.642857142857143,7.14285714285714,22.1428571428571,55,38.4285714285714,16.5714285714286,2.78571428571429,17.6428571428571,0.714285714285714,0,0.571428571428571,0.5,0.0714285714285714,4.35714285714286,0,6.14285714285714,1.21428571428571,1.5,87.5,0,2.5,2.64285714285714,94.8692307692308,2.57142857142857,58.6428571428571,21.8692307692308,0,25.5714285714286,2.21428571428571,12.3571428571429,5.19230769230769,0,8,5,241.142857142857,48.2214285714286,19.3571428571429,4.85714285714286,12.8571428571429,36.5428571428571,0.642857142857143,1.07142857142857,35.7142857142857,7.92857142857143,63.7857142857143,345.357142857143,0,0.357142857142857
2018-11-25,"CIN","CLE",22.0714285714286,35.6428571428571,62.1214285714286,248.428571428571,7.02857142857143,11.8785714285714,1.92857142857143,0.928571428571429,1.71428571428571,12.4285714285714,90.9642857142857,12.7857142857143,22.3571428571429,90.9285714285714,4.19285714285714,0.857142857142857,5,28,63.6428571428571,43.9285714285714,19.7142857142857,2.64285714285714,14,1,0.142857142857143,0.642857142857143,0.428571428571429,0.142857142857143,5,0,7.07142857142857,1.42857142857143,1.64285714285714,80.5583333333333,0,2.78571428571429,2.92857142857143,96.1928571428572,2.42857142857143,57,23.75,0,25.7142857142857,1.57142857142857,15.8571428571429,9.3,0,11,4.78571428571429,207.142857142857,42.2642857142857,20,4.35714285714286,11.7857142857143,35.65,0.357142857142857,0.714285714285714,21.4285714285714,7,59.7142857142857,339.357142857143,0,0.142857142857143
2018-11-25,"NYJ","NE",17.5,31.0714285714286,57.2357142857143,182.214285714286,6.02142857142857,11.4285714285714,1.07142857142857,1.35714285714286,2.42857142857143,14.0714285714286,72.1857142857143,9.07142857142857,25.8571428571429,96.8571428571429,3.52857142857143,0.571428571428571,4.78571428571429,21.5,57.2857142857143,41.5714285714286,15.7142857142857,2.21428571428571,15.7142857142857,1.07142857142857,0.142857142857143,1,0.5,0,5.35714285714286,0,7.64285714285714,2,2.14285714285714,95.2428571428571,0,1.64285714285714,1.78571428571429,86.3636363636364,2.14285714285714,50.2857142857143,22.4454545454545,0,21.7857142857143,1.92857142857143,27.2857142857143,12.4846153846154,0.0714285714285714,17.7857142857143,5.57142857142857,262.714285714286,46.75,15.0714285714286,4.07142857142857,13.3571428571429,29.95,0.571428571428571,1.21428571428571,30.9571428571429,6.71428571428571,53.9285714285714,279.071428571429,0,0.642857142857143
2018-11-25,"NYG","PHI",24,36.8571428571429,66.7642857142857,242.857142857143,6.9,11.2142857142857,1.21428571428571,0.571428571428571,3,22.9285714285714,94.5071428571429,12.0714285714286,22,94.8571428571429,4.25,0.785714285714286,4.71428571428571,23.7857142857143,59.6428571428571,41.9285714285714,17.7142857142857,1.42857142857143,9.42857142857143,0.928571428571429,0.0714285714285714,0.642857142857143,0.357142857142857,0,5,0,7.35714285714286,1.92857142857143,2,97.4384615384615,0,1.57142857142857,1.71428571428571,89.5833333333333,2.57142857142857,59.2857142857143,23.2615384615385,0,26.9285714285714,2.71428571428571,21.2142857142857,6.43846153846154,0.0714285714285714,13.3571428571429,4.85714285714286,221.142857142857,45.7785714285714,18.7857142857143,4.57142857142857,12.7857142857143,34.9785714285714,0.5,1.14285714285714,19.6428571428571,6.21428571428571,56.0714285714286,337.714285714286,0,0.428571428571429
2018-11-25,"SF","TB",20.4285714285714,32.3571428571429,63.3714285714286,234.785714285714,7.37857142857143,12.8714285714286,1.35714285714286,1.21428571428571,2.64285714285714,21.4285714285714,88.8642857142857,11.8571428571429,28.0714285714286,124.071428571429,4.4,0.857142857142857,6.78571428571429,24.9285714285714,53.2142857142857,40.6428571428571,12.5714285714286,2.21428571428571,13.7142857142857,0.214285714285714,0.0714285714285714,0.642857142857143,0.285714285714286,0,3.42857142857143,0.0714285714285714,7.5,1.92857142857143,2,92.3076923076923,0,1.71428571428571,1.78571428571429,95.8333333333333,2.35714285714286,61.4285714285714,24.7090909090909,0,27.4285714285714,2.42857142857143,15.8571428571429,5.71428571428571,0,11.6428571428571,4.28571428571429,180.357142857143,42.6714285714286,21.2142857142857,5.14285714285714,12.3571428571429,40.05,0.428571428571429,0.714285714285714,28.5714285714286,6.92857142857143,62.7142857142857,358.857142857143,0,0.857142857142857
2018-11-25,"ARI","LAC",16.5714285714286,29.3571428571429,55.8285714285714,149.285714285714,5.09285714285714,10.3714285714286,1,1.07142857142857,2.5,17.1428571428571,69.6785714285714,7.85714285714286,22.2857142857143,81.3571428571429,3.61428571428571,0.642857142857143,4.21428571428571,21.7142857142857,62.3571428571429,47.1428571428571,15.2142857142857,3.35714285714286,22.7142857142857,0.928571428571429,0.0714285714285714,1.28571428571429,1.14285714285714,0.285714285714286,3.92857142857143,0,4,0.714285714285714,1,83.3375,0,1.85714285714286,1.85714285714286,100,1.78571428571429,38.7142857142857,22.9111111111111,0,17.1428571428571,2.07142857142857,18.5714285714286,8.3,0,12.2857142857143,6.35714285714286,305.428571428571,48.3214285714286,13.6428571428571,3.21428571428571,11.9285714285714,25.65,0.214285714285714,0.642857142857143,17.8571428571429,7.35714285714286,57.6428571428571,230.642857142857,0,0.571428571428571
2018-11-25,"DEN","PIT",22.8571428571429,35.9285714285714,63.65,239.285714285714,6.67142857142857,11.2071428571429,1.21428571428571,0.928571428571429,2.28571428571429,15.8571428571429,85.2785714285714,11.2142857142857,24.5,122,5,1.21428571428571,6.85714285714286,23.4285714285714,55,39.7142857142857,15.2857142857143,3.07142857142857,19.7857142857143,0.857142857142857,0.142857142857143,0.571428571428571,0.357142857142857,0,4.78571428571429,0.0714285714285714,7.21428571428571,1.64285714285714,1.92857142857143,87.5,0,2.28571428571429,2.28571428571429,100,1.92857142857143,41.2857142857143,22.1363636363636,0,20.0714285714286,2.14285714285714,16.8571428571429,8,0.0714285714285714,11.5714285714286,5,221.214285714286,44.5,20.2142857142857,4.85714285714286,12.9285714285714,36.7714285714286,0.5,0.928571428571429,29.7642857142857,8,69.7142857142857,361.285714285714,0,0.214285714285714
2018-11-25,"MIA","IND",21.8571428571429,33.8571428571429,65.1285714285714,211.642857142857,6.33571428571429,10.7428571428571,1.42857142857143,1,2.78571428571429,20.9285714285714,87.7571428571429,10.7857142857143,23.2857142857143,104.571428571429,4.52142857142857,0.5,4.64285714285714,24.5,62.1428571428571,38.7857142857143,23.3571428571429,1.92857142857143,12.3571428571429,1.35714285714286,0.0714285714285714,0.571428571428571,0.357142857142857,0,4,0,7.21428571428571,1.78571428571429,2,85.6090909090909,0,1.85714285714286,1.92857142857143,97.225,2.42857142857143,65.7142857142857,29.0666666666667,0.0714285714285714,30.4285714285714,1.92857142857143,22,12.26,0.0714285714285714,14.3571428571429,4.92857142857143,226.714285714286,45.7928571428571,17.2857142857143,3.92857142857143,12.8571428571429,29.8642857142857,0.785714285714286,1.28571428571429,36.3142857142857,6.21428571428571,53.7142857142857,316.214285714286,0,0.571428571428571
2018-11-25,"GB","MIN",23.2142857142857,39.0714285714286,59.8142857142857,276.5,7.12857142857143,12.9214285714286,1.92857142857143,0.428571428571429,3.21428571428571,22.0714285714286,96.3428571428571,13.2857142857143,22.7857142857143,100,4.47142857142857,0.714285714285714,6,24.2857142857143,55.7142857142857,40.2857142857143,15.4285714285714,2.78571428571429,19.3571428571429,0.714285714285714,0.142857142857143,0.785714285714286,0.571428571428571,0,3.5,0,8.14285714285714,1.85714285714286,2.28571428571429,88.7153846153846,0,2.57142857142857,2.71428571428571,88.4615384615385,2.57142857142857,50.9285714285714,19.0846153846154,0,20.5,1.85714285714286,14.0714285714286,6.68461538461538,0,8.35714285714286,4.14285714285714,183.428571428571,42.9384615384615,21.0714285714286,5.21428571428571,13.2142857142857,38,0.5,1.28571428571429,22.6214285714286,7.42857142857143,69,376.5,0,0.714285714285714
2018-11-26,"TEN","HOU",18.7857142857143,29.3571428571429,64.1142857142857,183.5,6.10714285714286,10.7785714285714,1.07142857142857,0.714285714285714,3.21428571428571,20,87.3214285714286,10.0714285714286,27.1428571428571,100.142857142857,3.65,0.5,5.28571428571429,19.9285714285714,58.5,42.0714285714286,16.4285714285714,2.07142857142857,13.0714285714286,0.571428571428571,0,0.928571428571429,0.285714285714286,0,3.92857142857143,0,5.71428571428571,1.42857142857143,1.64285714285714,85.6090909090909,0,1.42857142857143,1.42857142857143,100,1.71428571428571,52.2142857142857,30.64,0.0714285714285714,29.4285714285714,1.92857142857143,13.5714285714286,6.23076923076923,0,9.21428571428571,5,233.357142857143,47.1642857142857,17.3571428571429,5.57142857142857,13.7857142857143,39.9428571428571,0.571428571428571,1.14285714285714,26.1928571428571,6.71428571428571,61,283.642857142857,0,0.428571428571429
2018-11-29,"DAL","NO",21.4666666666667,33.2666666666667,64.6266666666667,201.266666666667,6.16666666666667,10.4666666666667,1.06666666666667,0.666666666666667,3.33333333333333,20.3333333333333,87.8666666666667,10.1333333333333,26.3333333333333,118.466666666667,4.46666666666667,0.8,6.93333333333333,19.9333333333333,56.2,39.3333333333333,16.8666666666667,2.4,14.4666666666667,0.666666666666667,0,0.733333333333333,0.533333333333333,0,4.73333333333333,0,7.13333333333333,1.8,2.13333333333333,74.4466666666667,0,1.73333333333333,1.8,95.8333333333333,0.933333333333333,24.4666666666667,24.65,0,14.1333333333333,1.86666666666667,8.06666666666667,4.125,0,7.06666666666667,4.8,214.533333333333,44.1933333333333,18.6666666666667,5,13.6666666666667,36.3133333333333,0.6,1.13333333333333,46.6666666666667,6.6,55.2666666666667,319.733333333333,0,0.666666666666667
2018-12-02,"BAL","ATL",21.9375,36.1875,60.94375,224.5,6.21875,10.925,1.375,0.75,2.4375,12.6875,83.6375,11.5625,31.125,133.625,4.16875,1.125,8.625,16.875,52.9375,37.625,15.3125,3.3125,22.5625,0.875,0.0625,0.75,0.5,0.0625,5.8125,0,8.625,2.0625,2.5,87.5071428571429,1.9375,2.4375,2.5,97.78,2,45.5625,24.64,0,26.125,2.8125,27.4375,9.08125,0.0625,17.875,4.5,207.4375,46.8875,22.1875,5.8125,14.25,39.8625,0.6875,1.0625,53.125,6.6875,52,358.125,0.125,0.4375
2018-12-02,"CIN","DEN",22.4,36.3333333333333,61.8933333333333,248.066666666667,6.91333333333333,11.7133333333333,1.93333333333333,0.933333333333333,1.66666666666667,12.4,90.2,12.8666666666667,22.2,93.4666666666667,4.34,0.866666666666667,5.13333333333333,28.4666666666667,63.3333333333333,43.2,20.1333333333333,2.46666666666667,13.0666666666667,0.933333333333333,0.133333333333333,0.6,0.4,0.133333333333333,4.8,0,6.73333333333333,1.33333333333333,1.6,74.3615384615385,0,2.73333333333333,2.93333333333333,94.2266666666667,2.4,56.4666666666667,23.8076923076923,0,26.2,1.66666666666667,18.6,10.0461538461538,0,12.4666666666667,4.6,199.933333333333,42.7466666666667,20.3333333333333,4.33333333333333,11.8,35.4933333333333,0.466666666666667,0.933333333333333,23.3333333333333,7.4,62.1333333333333,341.533333333333,0,0.2
2018-12-02,"DET","LA",24.6666666666667,37.9333333333333,65.6866666666667,228,6.16666666666667,10.1133333333333,1.4,0.866666666666667,2.93333333333333,18.0666666666667,88.9733333333333,12.7333333333333,23.7333333333333,98.3333333333333,3.98,0.8,5.53333333333333,26.4666666666667,51.0666666666667,39.7333333333333,11.3333333333333,2.26666666666667,15.1333333333333,0.333333333333333,0.0666666666666667,0.533333333333333,0.533333333333333,0,3.26666666666667,0,7,1.66666666666667,2,85.7142857142857,0,2,2,100,1.93333333333333,42.5333333333333,23.1363636363636,0,20.1333333333333,1.8,14.8,8.39090909090909,0.0666666666666667,10.6666666666667,4.4,202.466666666667,46.7,20.7333333333333,4.53333333333333,12.8666666666667,35.3133333333333,0.866666666666667,1.26666666666667,39.78,6.2,54.8666666666667,326.333333333333,0,0.4
2018-12-02,"ARI","GB",16.2666666666667,28.6666666666667,56.32,145.133333333333,5.06,10.2666666666667,1,1.06666666666667,2.46666666666667,17.2,69.9266666666667,7.6,22.4,80.0666666666667,3.54666666666667,0.6,4.26666666666667,23.2666666666667,62.4,46.6666666666667,15.7333333333333,3.4,22.7333333333333,0.866666666666667,0.0666666666666667,1.26666666666667,1.13333333333333,0.266666666666667,3.8,0,4,0.733333333333333,1.06666666666667,79.6333333333333,0,1.8,1.8,100,2.06666666666667,45.4,22.94,0,18.2,2,19.0666666666667,9.66153846153846,0,13.2,6.26666666666667,301.466666666667,48.38,13.4,3.26666666666667,11.9333333333333,26.16,0.2,0.666666666666667,16.6666666666667,7.06666666666667,56.1333333333333,225.2,0,0.533333333333333
2018-12-02,"CLE","HOU",20.1333333333333,34.0666666666667,60.2,217.733333333333,6.62666666666667,11.9266666666667,1.53333333333333,0.733333333333333,2.86666666666667,19.6666666666667,88.6866666666667,10.8,29.4666666666667,128.733333333333,4.4,1.06666666666667,6.53333333333333,21.9333333333333,59,42.2,16.8,2.53333333333333,15.5333333333333,1.13333333333333,0.0666666666666667,1.13333333333333,1,0,5.73333333333333,0.133333333333333,5.06666666666667,1.13333333333333,1.46666666666667,80.3090909090909,0,1.66666666666667,1.93333333333333,75,2.6,54.5333333333333,20.6928571428571,0,23,2.93333333333333,21.6,7.67333333333333,0,12.2,6.66666666666667,291.666666666667,42.4666666666667,19.4,4.6,14.2666666666667,32.9466666666667,0.666666666666667,1.33333333333333,43.3333333333333,7.86666666666667,65.3333333333333,346.466666666667,0,0.333333333333333
2018-12-02,"JAC","IND",22.0666666666667,35.2,62.4466666666667,226,6.24666666666667,10.92,1,0.933333333333333,3.26666666666667,18.7333333333333,80.5666666666667,11.8666666666667,27.7333333333333,115.066666666667,4.15333333333333,0.866666666666667,6.4,19.5333333333333,49.6,40,9.6,2.33333333333333,15.6666666666667,0.6,0.0666666666666667,0.533333333333333,0.4,0.0666666666666667,3.66666666666667,0.0666666666666667,6.06666666666667,1.46666666666667,1.73333333333333,76.3916666666667,0,1.66666666666667,1.73333333333333,97.4384615384615,2.13333333333333,43.2,20.62,0,25.2666666666667,2.13333333333333,19.0666666666667,8.1,0,14.2666666666667,4.73333333333333,205.133333333333,43.1666666666667,19.7333333333333,6.33333333333333,14.6666666666667,43,0.666666666666667,1.2,38.4466666666667,7.33333333333333,68.7333333333333,341.066666666667,0,0.8
2018-12-02,"BUF","MIA",17.6666666666667,31.4,55.84,171.933333333333,5.60666666666667,11.4333333333333,0.933333333333333,1.26666666666667,3.33333333333333,23.0666666666667,69.9533333333333,8.53333333333333,28.4,119.466666666667,4.20666666666667,0.8,6.4,24.6666666666667,55.8,41.2,14.6,2.13333333333333,12.6,0.8,0,1.26666666666667,0.466666666666667,0,4.86666666666667,0.0666666666666667,5.33333333333333,1.33333333333333,1.46666666666667,93.5923076923077,0,1.33333333333333,1.4,95,1.8,40.6666666666667,22.65,0,21.3333333333333,2.4,21.8,8.57142857142857,0,12.8666666666667,5.53333333333333,242.333333333333,43.7266666666667,17.2666666666667,4.46666666666667,13.8,32.12,0.466666666666667,1.06666666666667,26.6666666666667,8.4,72.0666666666667,291.4,0,0.4
