"Date","Favorite","Underdog","Fav.Comp","Fav.PassAtt","Fav.CompPCT","Fav.PassYds","Fav.PassYPA","Fav.PassYPR","Fav.PassTD","Fav.OINT","Fav.OSCK","Fav.OSCKYDS","Fav.QBR","Fav.P1st","Fav.RushAtt","Fav.RushYds","Fav.RushYPA","Fav.RushTD","Fav.R1st","Fav.PA","Fav.Tckl","Fav.Solo","Fav.AstTckl","Fav.DSck","Fav.DSCKYds","Fav.INT","Fav.INTTD","Fav.FF","Fav.FumRec","Fav.FumTD","Fav.PassDef","Fav.Sfty","Fav.KPts","Fav.FGM","Fav.FGA","Fav.FGPct","Fav.FGLng","Fav.XPM","Fav.XPA","Fav.XPPct","Fav.KR","Fav.KRYds","Fav.KRAvg","Fav.KRTD","Fav.KRLng","Fav.PR","Fav.PRYds","Fav.PRAvg","Fav.PRTD","Fav.PRLng","Fav.Punts","Fav.PuntYds","Fav.PuntAvg","Fav.X1st","Fav.X3rdCon","Fav.X3rdAtt","Fav.X3rdPct","Fav.X4thCon","Fav.X4thAtt","Fav.X4thPct","Fav.Pen","Fav.PenYds","Fav.TotYds","Fav.PlusMinus","Fav.FUML.turnovers","Fav.PF"
2020-10-25,"GB","HOU",22.8,34.8,65.16,257.2,7.4,12.06,2.6,0.4,1.6,17.6,108.58,14,28,139.4,4.8,1,6.8,27.8,57.4,36.6,20.8,2.4,17.2,0.4,0.2,0.6,0.2,0,2.4,0.2,8.8,1.8,1.8,100,45,3.4,3.6,95,1.4,27.2,19.25,0,17.6,0.8,3.4,4.66666666666667,0,3.4,2.8,122.4,41.52,23.2,6,12.4,49.14,0.8,1.4,50,5,47.8,396.6,0.2,0,32.4
2020-10-25,"NO","CAR",25.2,35.6,71.02,263.4,7.5,11,1.8,0.6,1.4,10.4,104.5,14.6,28,115,4.42,1.6,7.4,30,57.2,39,18.2,2.6,18,0.6,0.2,0.2,0.4,0,3,0,9,1.8,1.8,100,31.6,3.6,3.6,100,2,51.4,25.2,0,22,2.8,35,12.825,0,14.6,4,167,39.68,23.4,6.4,13.2,49.42,0.4,0.6,40,6.6,91.6,378.4,0.2,0.2,30.6
2020-10-25,"BUF","NYJ",24.6666666666667,36.8333333333333,66.4166666666667,277,7.55,11.7166666666667,2.66666666666667,0.666666666666667,1.66666666666667,11.8333333333333,107.7,13.8333333333333,24.1666666666667,92.1666666666667,3.9,0.666666666666667,7.16666666666667,28,64,44.8333333333333,19.1666666666667,1.83333333333333,9.66666666666667,0.333333333333333,0,1,0.833333333333333,0,3.5,0,6,1,1.5,80,31,3,3.16666666666667,95.8333333333333,1.83333333333333,45,23.7,0,21.3333333333333,1.66666666666667,24.5,16.72,0,15.8333333333333,2.66666666666667,135.5,52.6,23.5,6.83333333333333,12.1666666666667,54.1166666666667,0.5,0.5,50,6.16666666666667,60.8333333333333,369.166666666667,-0.333333333333333,0.833333333333333,26
2020-10-25,"TEN","PIT",24.2,34.6,70.56,265.4,7.82,11.48,2.6,0.4,1.2,8.6,114.86,15.2,32.6,157.8,5.02,1.4,8.2,25.2,60.4,43.4,17,1.4,12.4,1.2,0,1,0.6,0,6,0,8.4,1.8,2.8,56.25,26.2,3,3.4,85,2.2,40.2,20.2,0,23.4,2.2,16.8,7.1,0,14,2.8,130.2,47.22,25.6,5.8,12,50.1,0.6,0.6,60,5.2,46.2,423.2,1.2,0.2,32.8
2020-10-25,"DAL","WAS",32.5,48.3333333333333,67.4666666666667,359,7.46666666666667,11.4333333333333,1.83333333333333,1,2.33333333333333,15,94.3833333333333,18.8333333333333,25.5,105,4.08333333333333,1.5,7.66666666666667,36.3333333333333,61.5,39.1666666666667,22.3333333333333,1.83333333333333,9.16666666666667,0.166666666666667,0,0.333333333333333,0.166666666666667,0.166666666666667,2.66666666666667,0,6.83333333333333,1.5,1.83333333333333,80,32.6666666666667,2.33333333333333,2.66666666666667,88.8833333333333,2.5,49.5,18.1666666666667,0,21.5,2.16666666666667,15.3333333333333,7.13333333333333,0,12.1666666666667,2.66666666666667,114.666666666667,43.2333333333333,29,5.66666666666667,12.5,45.9333333333333,1.16666666666667,2,47.2166666666667,6.5,51.6666666666667,464,-2,1.5,28.8333333333333
2020-10-25,"TB","LV",23.8333333333333,37.3333333333333,63.7166666666667,249,6.58333333333333,10.65,2.33333333333333,0.666666666666667,1.33333333333333,7.83333333333333,96.5666666666667,12.1666666666667,25.8333333333333,109.166666666667,4.26666666666667,1,6,20.3333333333333,56.3333333333333,38.3333333333333,18,3.66666666666667,30.1666666666667,1.33333333333333,0.166666666666667,1,0.5,0,5,0.166666666666667,8.16666666666667,1.66666666666667,2,83.3333333333333,39.3333333333333,3.16666666666667,3.33333333333333,94.45,1,19.8333333333333,18.1,0,15.8333333333333,2.33333333333333,16.3333333333333,5.58333333333333,0,8.16666666666667,4.16666666666667,187.666666666667,45.85,21.1666666666667,5.33333333333333,12.8333333333333,41.6333333333333,0.5,0.666666666666667,41.6666666666667,7,68.3333333333333,358.166666666667,0.666666666666667,0.5,29.5
2020-10-25,"KC","DEN",24,36.5,67.2833333333333,276.666666666667,7.61666666666667,11.8333333333333,2.5,0.166666666666667,1.16666666666667,6.5,112.2,15,29.6666666666667,140.333333333333,4.66666666666667,0.833333333333333,7.5,21.1666666666667,58.1666666666667,38.5,19.6666666666667,2.16666666666667,12,1.16666666666667,0.166666666666667,0.666666666666667,0.333333333333333,0,3.83333333333333,0,7.5,1.66666666666667,1.83333333333333,83.3333333333333,32.5,2.5,3.16666666666667,68.9,1.33333333333333,29.3333333333333,22.6,0,20.5,1,4.16666666666667,4.8,0,4.16666666666667,3.33333333333333,163.666666666667,49.5166666666667,24.5,7.16666666666667,13.3333333333333,53.5,0.666666666666667,1.16666666666667,58.3333333333333,6.66666666666667,55.5,417,0.833333333333333,0.5,29.1666666666667
2020-10-25,"LAC","JAC",22.6,34.2,66.04,267.8,8.1,12.84,1.8,0.6,2.2,12.8,103.68,12.6,32.2,122.4,3.76,0.6,7.2,25,62.6,40.8,21.8,1.6,11.8,0.6,0.2,0.4,0.2,0,3.6,0,6.4,1.4,2,65,35.6,2.2,2.4,95,2,44.8,26.95,0,24,1.4,7.8,6.1,0,7.8,4.2,198.6,46.78,21.4,6.8,14.2,47.5,0.4,1.2,30,5.6,41,390.2,-0.6,0.8,22
2020-10-25,"NE","SF",20.2,31,66.46,207.2,6.58,10.56,0.6,1.4,2.2,12.6,74.58,11.8,33,167.2,4.9,1.6,10,22,58.4,37.6,20.8,1.6,13.2,1.2,0.2,0.8,0.8,0.2,4,0,6.2,1.4,1.8,70,28.4,2,2.2,93.75,1.6,38.6,22.5,0,16,0.8,4.6,5.75,0,4.6,2.6,125.8,48.86,23.6,5,12.2,41.28,1,1.4,63.34,2.4,27.8,374.4,0,0.6,21.8
2020-10-25,"SEA","ARI",24.6,33.8,72.84,280.4,8.34,12.34,3.8,0.6,3,20,123.8,14,23.6,115.4,5.08,0.8,6.8,27,66.4,44.8,21.6,1.8,6.2,1.4,0,1,0.6,0,7.4,0.2,5.4,0.4,0.4,100,19.4,4.2,4.2,100,1.8,38.6,20.425,0,22.8,0.8,10,12.5,0,10,4.4,218.4,48.74,22.2,3,9.2,30.94,0.8,1,60,4.6,33.8,395.8,1.2,0.2,33.8
2020-10-26,"LA","CHI",21.3333333333333,31.6666666666667,68.1,253,8.15,12.3833333333333,1.66666666666667,0.666666666666667,1.16666666666667,8.66666666666667,103.316666666667,12,31.3333333333333,135.166666666667,4.33333333333333,1.5,9.33333333333333,19,60.6666666666667,40.3333333333333,20.3333333333333,3.33333333333333,21.8333333333333,0.666666666666667,0,0.666666666666667,0.333333333333333,0,4,0,6,1.16666666666667,1.5,86.1166666666667,32.8333333333333,2.5,3,84.1666666666667,1.33333333333333,29.6666666666667,20.9,0,20.8333333333333,2.16666666666667,14,7.525,0,7,3.5,169,48.16,22.1666666666667,6.16666666666667,13.1666666666667,47.1666666666667,0.5,1,50,4,31.1666666666667,388.166666666667,-0.166666666666667,0.5,25.3333333333333
2020-10-29,"CAR","ATL",24.1428571428571,33.4285714285714,72.0714285714286,263.714285714286,7.88571428571429,11.5285714285714,1.14285714285714,0.714285714285714,1.85714285714286,12,98.8571428571429,13.5714285714286,25.7142857142857,105.428571428571,3.95714285714286,1.14285714285714,6.14285714285714,24,59.5714285714286,36.1428571428571,23.4285714285714,0.857142857142857,5.71428571428571,0.571428571428571,0,0.857142857142857,0.857142857142857,0,4.28571428571429,0,9.14285714285714,2.42857142857143,2.85714285714286,82.1428571428571,36.8571428571429,1.85714285714286,2.14285714285714,78.5714285714286,2.14285714285714,49.1428571428571,23.2666666666667,0,24.5714285714286,1.28571428571429,6.85714285714286,5.16666666666667,0,5.57142857142857,2,98,49.2142857142857,22.1428571428571,5.42857142857143,11.5714285714286,48.1,0.571428571428571,1,35.7142857142857,5.71428571428571,49,369.142857142857,0.285714285714286,0.428571428571429,23.1428571428571
2020-11-01,"BAL","PIT",17.3333333333333,27.5,64.2166666666667,177.833333333333,6.71666666666667,11.05,1.66666666666667,0.5,2.5,15.3333333333333,98.15,10.3333333333333,30.1666666666667,164.333333333333,5.58333333333333,1.16666666666667,7.66666666666667,17.3333333333333,60.5,41.1666666666667,19.3333333333333,3.66666666666667,29,0.5,0,2.16666666666667,1.33333333333333,0.333333333333333,4.16666666666667,0,9.83333333333333,2.16666666666667,2.33333333333333,94.45,46.1666666666667,3.33333333333333,3.33333333333333,100,1.5,50.8333333333333,35.36,0.166666666666667,36.5,2.5,21.8333333333333,9.7,0,12.5,3.66666666666667,168.166666666667,45.9,19,5.33333333333333,12.6666666666667,42.2,0.666666666666667,1,33.3333333333333,6.16666666666667,53.1666666666667,342.166666666667,1,0.333333333333333,29.8333333333333
2020-11-01,"BUF","NE",25.4285714285714,37.7142857142857,66.9,279.714285714286,7.45714285714286,11.5,2.28571428571429,0.571428571428571,1.71428571428571,11.7142857142857,105.171428571429,14.1428571428571,24.5714285714286,97,4.01428571428571,0.571428571428571,7.42857142857143,25.4285714285714,61.7142857142857,42.7142857142857,19,2.42857142857143,12.4285714285714,0.571428571428571,0,1,0.714285714285714,0,3.85714285714286,0,7.71428571428571,1.71428571428571,2.42857142857143,79.1666666666667,34.1428571428571,2.57142857142857,2.71428571428571,95.8333333333333,1.85714285714286,50,26.4166666666667,0,26.5714285714286,1.85714285714286,24.2857142857143,15.2166666666667,0,15.7142857142857,2.28571428571429,116.142857142857,52.6,23.8571428571429,6.28571428571429,12,50.2857142857143,0.428571428571429,0.428571428571429,42.8571428571429,6.85714285714286,67.2857142857143,376.714285714286,-0.142857142857143,0.857142857142857,24.8571428571429
2020-11-01,"TEN","CIN",23.1666666666667,34,68.4833333333333,256.166666666667,7.65,11.6,2.5,0.333333333333333,1.33333333333333,8.83333333333333,112.633333333333,14,31,145.166666666667,4.78333333333333,1.33333333333333,7.66666666666667,25.5,61,44.3333333333333,16.6666666666667,1.16666666666667,10.3333333333333,1.5,0,1.16666666666667,0.5,0,6.83333333333333,0,8,1.66666666666667,2.66666666666667,55,30.3333333333333,3,3.33333333333333,87.5,2.33333333333333,40.6666666666667,19.2166666666667,0,23.3333333333333,2,14.8333333333333,6.75,0,12.5,3,148.833333333333,49.4333333333333,23.8333333333333,5.66666666666667,12.1666666666667,48.1666666666667,0.5,0.666666666666667,50,5.5,50.6666666666667,401.333333333333,1.5,0.166666666666667,31.3333333333333
2020-11-01,"CLE","LV",19,30.1428571428571,64.0428571428571,207.428571428571,7.07142857142857,11.3285714285714,2.28571428571429,1,1.57142857142857,8.57142857142857,96.2714285714286,12,30.8571428571429,157,4.87142857142857,1.14285714285714,8,31.5714285714286,59.7142857142857,40.5714285714286,19.1428571428571,2.57142857142857,20.2857142857143,1,0.142857142857143,1.14285714285714,1,0,5.14285714285714,0.142857142857143,6.57142857142857,1.14285714285714,1.28571428571429,80,25,3.14285714285714,3.42857142857143,82.8571428571429,2.42857142857143,50.8571428571429,22.6,0,20.1428571428571,1.14285714285714,7,6.75,0,6.71428571428571,3.14285714285714,137.857142857143,44.8714285714286,21.7142857142857,4.85714285714286,11.5714285714286,43.8857142857143,0.428571428571429,1.42857142857143,35.7142857142857,5.85714285714286,50.1428571428571,364.428571428571,0.714285714285714,0.285714285714286,28.5714285714286
2020-11-01,"IND","DET",23.3333333333333,33.6666666666667,69.1666666666667,265.166666666667,7.9,11.6666666666667,1.16666666666667,1,1,4,92.85,13,27.3333333333333,98,3.66666666666667,0.833333333333333,6,19.1666666666667,53.6666666666667,39.8333333333333,13.8333333333333,2.16666666666667,13.8333333333333,1.66666666666667,0.333333333333333,0.333333333333333,0,0,6.16666666666667,0.333333333333333,10.5,2.66666666666667,3,88.9,40.8333333333333,2.5,2.5,100,2.33333333333333,69.6666666666667,24.4833333333333,0.166666666666667,38.5,2.16666666666667,21.6666666666667,9.6,0,11,2.5,117.5,47.48,21.3333333333333,4.83333333333333,12.3333333333333,38.7833333333333,0.833333333333333,1.33333333333333,63.8833333333333,6.16666666666667,63,363.166666666667,0.5,0.166666666666667,26.1666666666667
2020-11-01,"GB","MIN",22.8333333333333,34.6666666666667,65.5666666666667,261.5,7.55,12.1,2.83333333333333,0.333333333333333,1.33333333333333,14.6666666666667,112.55,14.1666666666667,27.8333333333333,132.166666666667,4.6,1,6.5,26.5,57.8333333333333,37.6666666666667,20.1666666666667,2.5,18.1666666666667,0.333333333333333,0.166666666666667,0.833333333333333,0.333333333333333,0,2.66666666666667,0.166666666666667,8.16666666666667,1.5,1.5,100,37.5,3.66666666666667,3.83333333333333,95.8333333333333,1.5,28.6666666666667,19,0,17.8333333333333,0.833333333333333,3.83333333333333,5,0,3.83333333333333,3.16666666666667,136.5,41.5,23,6.16666666666667,12.3333333333333,50.6666666666667,0.666666666666667,1.16666666666667,41.6666666666667,5,46.5,393.666666666667,0.333333333333333,0,32.8333333333333
2020-11-01,"KC","NYJ",23,34.8571428571429,67.3857142857143,263.571428571429,7.58571428571429,11.9285714285714,2.28571428571429,0.142857142857143,1.57142857142857,9.57142857142857,111.542857142857,14.1428571428571,28.5714285714286,134.714285714286,4.65714285714286,1,7.42857142857143,20.4285714285714,59.2857142857143,40,19.2857142857143,2.28571428571429,13.1428571428571,1.28571428571429,0.285714285714286,0.857142857142857,0.571428571428571,0,4,0,8.28571428571429,1.85714285714286,2,85.7142857142857,33.5714285714286,2.71428571428571,3.42857142857143,70.4857142857143,1.42857142857143,42.7142857142857,29.0833333333333,0.142857142857143,32.1428571428571,1.14285714285714,6.57142857142857,5.75,0,5.14285714285714,3.28571428571429,159.285714285714,48.7714285714286,23.4285714285714,6.14285714285714,12.5714285714286,45.8571428571429,0.571428571428571,1,50,5.85714285714286,49.7142857142857,398.285714285714,1.14285714285714,0.571428571428571,31.1428571428571
2020-11-01,"LA","MIA",21.5714285714286,31.8571428571429,68.3285714285714,247,7.9,11.9857142857143,1.71428571428571,0.571428571428571,1.14285714285714,8.71428571428571,104,12,31.7142857142857,138.714285714286,4.38571428571429,1.42857142857143,9.28571428571429,17.7142857142857,61,39.4285714285714,21.5714285714286,3.42857142857143,23.1428571428571,0.857142857142857,0,0.571428571428571,0.285714285714286,0,4.14285714285714,0,6,1.14285714285714,1.57142857142857,80.9571428571429,31.2857142857143,2.57142857142857,3,86.4285714285714,1.42857142857143,31.2857142857143,20.8333333333333,0,21.1428571428571,2.14285714285714,14,7.42,0,8.14285714285714,3.71428571428571,176.428571428571,47.5,22.4285714285714,5.85714285714286,13.1428571428571,44.8285714285714,0.428571428571429,0.857142857142857,42.8571428571429,4,33.2857142857143,385.714285714286,0,0.571428571428571,25.1428571428571
2020-11-01,"LAC","DEN",23.5,35.8333333333333,65.6333333333333,281.333333333333,8.06666666666667,12.7833333333333,2,0.5,2,11,104.916666666667,13.1666666666667,32.1666666666667,124.5,3.83333333333333,0.833333333333333,7.5,25.6666666666667,60.8333333333333,39.3333333333333,21.5,2.16666666666667,13,0.5,0.166666666666667,0.5,0.333333333333333,0,3.16666666666667,0,6.83333333333333,1.5,2.16666666666667,65.2833333333333,35.5,2.33333333333333,2.66666666666667,91.6666666666667,2,42.1666666666667,24.46,0,22.6666666666667,1.66666666666667,7.66666666666667,5.46666666666667,0,7.5,4.16666666666667,188.5,44.7333333333333,22.6666666666667,6.66666666666667,14.1666666666667,46.7333333333333,0.333333333333333,1,25,5.16666666666667,40,405.833333333333,-0.333333333333333,0.666666666666667,24.8333333333333
2020-11-01,"NO","CHI",26,35.8333333333333,72.7,265.666666666667,7.5,10.7666666666667,1.83333333333333,0.5,1.33333333333333,10.3333333333333,106.583333333333,14.8333333333333,28.1666666666667,118.833333333333,4.48333333333333,1.5,7.66666666666667,29,54.6666666666667,37.3333333333333,17.3333333333333,2.33333333333333,16.3333333333333,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0,2.66666666666667,0,9,1.83333333333333,1.83333333333333,100,33.5,3.5,3.5,100,2,50.6666666666667,24.86,0,23.1666666666667,2.5,29.8333333333333,11.06,0,12.8333333333333,3.33333333333333,139.166666666667,39.68,23.8333333333333,7.33333333333333,13.3333333333333,55.4666666666667,0.333333333333333,0.5,33.3333333333333,6.5,84.6666666666667,384.5,0,0.333333333333333,30
2020-11-01,"SEA","SF",26,36.5,71.7,295.666666666667,8.18333333333333,12.25,3.66666666666667,1,2.83333333333333,19.3333333333333,117.233333333333,15.1666666666667,24.6666666666667,129.5,5.35,0.833333333333333,7.5,28.6666666666667,66.8333333333333,45.8333333333333,21,1.5,5.16666666666667,1.33333333333333,0,1.16666666666667,0.666666666666667,0,6.33333333333333,0.166666666666667,6.16666666666667,0.666666666666667,0.666666666666667,100,23.5,4.16666666666667,4.16666666666667,100,1.83333333333333,37,19.24,0,22.3333333333333,0.666666666666667,8.33333333333333,12.5,0,8.33333333333333,4.16666666666667,207.5,49.1166666666667,24,3.33333333333333,9.83333333333333,32.2,0.833333333333333,1,66.6666666666667,5.16666666666667,41.1666666666667,425.166666666667,0.833333333333333,0.166666666666667,33.8333333333333
2020-11-01,"PHI","DAL",23.4285714285714,39.8571428571429,58.9285714285714,226.857142857143,5.74285714285714,10.9571428571429,1.42857142857143,1.42857142857143,4,27.1428571428571,75.2857142857143,12.2857142857143,23.8571428571429,118.571428571429,5.24285714285714,1.14285714285714,7.14285714285714,28,60.7142857142857,42.5714285714286,18.1428571428571,3.42857142857143,23.4285714285714,0.428571428571429,0.142857142857143,1.14285714285714,0.714285714285714,0,3.28571428571429,0,5,1.14285714285714,1.71428571428571,57.1428571428571,28,1.57142857142857,1.57142857142857,100,1.57142857142857,29.2857142857143,18.36,0,14.4285714285714,1.71428571428571,8.28571428571429,4.65,0,5.71428571428571,4.57142857142857,232.857142857143,51.8285714285714,22.1428571428571,6.14285714285714,14.1428571428571,42.8,0.571428571428571,1.57142857142857,26.1857142857143,5.85714285714286,49.5714285714286,345.428571428571,-0.714285714285714,0.428571428571429,23.2857142857143
2020-11-02,"TB","NYG",25.1428571428571,38.4285714285714,65.0857142857143,266.142857142857,6.81428571428571,10.7285714285714,2.57142857142857,0.571428571428571,1.14285714285714,6.71428571428571,100.914285714286,13.5714285714286,25.7142857142857,105.714285714286,4.14285714285714,1.14285714285714,5.85714285714286,20.2857142857143,56,39.1428571428571,16.8571428571429,3.57142857142857,27.7142857142857,1.28571428571429,0.142857142857143,1,0.428571428571429,0,4.85714285714286,0.142857142857143,8.28571428571429,1.57142857142857,1.85714285714286,85.7142857142857,37.8571428571429,3.57142857142857,3.71428571428571,95.2428571428571,1.42857142857143,31,19.1666666666667,0,18.4285714285714,2,14,5.58333333333333,0,7,4,179.142857142857,45.4,22.2857142857143,5.57142857142857,12.7142857142857,44.0142857142857,0.571428571428571,0.714285714285714,50,6.57142857142857,61.4285714285714,371.857142857143,0.714285714285714,0.428571428571429,31.7142857142857
2020-11-05,"GB","SF",23.4285714285714,35.5714285714286,65.6142857142857,265.714285714286,7.48571428571429,11.9142857142857,2.85714285714286,0.285714285714286,1.28571428571429,12.5714285714286,112.314285714286,14.5714285714286,27.2857142857143,128.857142857143,4.58571428571429,0.857142857142857,6.28571428571429,26.7142857142857,56.5714285714286,37.4285714285714,19.1428571428571,2.28571428571429,16.8571428571429,0.285714285714286,0.142857142857143,0.714285714285714,0.285714285714286,0,2.28571428571429,0.142857142857143,7.28571428571429,1.28571428571429,1.28571428571429,100,32.1428571428571,3.42857142857143,3.57142857142857,96.4285714285714,1.57142857142857,32.1428571428571,20.25,0,19.1428571428571,0.857142857142857,4.57142857142857,5.8,0,4.57142857142857,2.85714285714286,122.428571428571,41,23.1428571428571,6,12.1428571428571,49.9285714285714,1,1.71428571428571,44.2857142857143,5.57142857142857,52,394.571428571429,0.142857142857143,0.142857142857143,31.2857142857143
2020-11-08,"ATL","DEN",26.375,39.625,66.35,292.375,7.375,11.725,1.5,0.5,2.125,15.375,96.55,15.875,28.5,108.625,3.9125,1.25,6.625,28,58.25,37.75,20.5,1.625,12.375,0.75,0,0.75,0.375,0,3.375,0,9.375,2.5,2.625,95.2428571428571,36.375,1.875,2.375,77.0875,1.875,37.5,20.0333333333333,0,17.625,1,9.875,8.425,0,6.125,3.125,129.875,41.6625,24.375,5.875,13.625,41.9125,1.125,2,50,5.75,50.25,401,0.25,0.375,26.125
2020-11-08,"SEA","BUF",26.1428571428571,36.5714285714286,71.8857142857143,289,7.97142857142857,11.8857142857143,3.71428571428571,0.857142857142857,2.71428571428571,18.2857142857143,118.814285714286,15.2857142857143,25.1428571428571,125.428571428571,5.1,0.857142857142857,7.42857142857143,28.4285714285714,65.7142857142857,44.5714285714286,21.1428571428571,1.71428571428571,7.71428571428571,1.28571428571429,0,1.28571428571429,0.714285714285714,0,6.14285714285714,0.142857142857143,6.28571428571429,0.714285714285714,0.714285714285714,100,27,4.14285714285714,4.28571428571429,97.1428571428571,1.85714285714286,37.1428571428571,19.2,0,22.1428571428571,0.857142857142857,10.5714285714286,12.4,0,9.28571428571429,4.14285714285714,208.714285714286,49.8142857142857,24.4285714285714,4.14285714285714,10.5714285714286,36.1714285714286,0.714285714285714,0.857142857142857,57.1428571428571,5.28571428571429,39.5714285714286,414.428571428571,1,0.142857142857143,34.2857142857143
2020-11-08,"IND","BAL",23.2857142857143,33.7142857142857,68.9428571428572,262.571428571429,7.81428571428571,11.6285714285714,1.42857142857143,0.857142857142857,1.14285714285714,5.57142857142857,96.7285714285714,13.2857142857143,29,101,3.58571428571429,1,6.42857142857143,19.4285714285714,52.5714285714286,39.2857142857143,13.2857142857143,2.57142857142857,17.4285714285714,1.57142857142857,0.428571428571429,0.571428571428571,0.142857142857143,0,6,0.285714285714286,9.42857142857143,2.28571428571429,2.57142857142857,88.9,35,2.57142857142857,2.85714285714286,94.2857142857143,2.57142857142857,74.1428571428571,24.6,0.142857142857143,37.4285714285714,2,20.2857142857143,10,0,11.1428571428571,2.85714285714286,127,45.7,22,5.14285714285714,12.5714285714286,40.3857142857143,0.857142857142857,1.28571428571429,69.0428571428571,5.71428571428571,56.7142857142857,363.571428571429,0.714285714285714,0.142857142857143,28.2857142857143
2020-11-08,"HOU","JAC",23.7142857142857,34.2857142857143,68.9142857142857,282.714285714286,8.27142857142857,12.8,2.14285714285714,0.714285714285714,3.14285714285714,16.5714285714286,107.714285714286,14.2857142857143,21.5714285714286,84.8571428571429,3.84285714285714,0.571428571428571,4.71428571428571,31,65.5714285714286,43.5714285714286,22,2.28571428571429,14.2857142857143,0.142857142857143,0,0.428571428571429,0.428571428571429,0,2.71428571428571,0,7.42857142857143,1.71428571428571,2,77.7833333333333,31,2.28571428571429,2.42857142857143,96.4285714285714,1.57142857142857,32.8571428571429,20.6,0,16.5714285714286,1.57142857142857,12.5714285714286,8.6,0,10.4285714285714,3.57142857142857,171.714285714286,46.1571428571429,20.1428571428571,4.71428571428571,11.5714285714286,40.4142857142857,0.857142857142857,1.28571428571429,50,4.28571428571429,35.5714285714286,367.571428571429,-0.571428571428571,0.428571428571429,23.7142857142857
2020-11-08,"KC","CAR",24.5,36.375,68.275,286.375,7.825,12.025,2.625,0.125,1.375,8.375,114.9875,15,27.5,124.125,4.3875,0.875,6.875,19,58.25,39.375,18.875,2.125,12.125,1.125,0.25,0.875,0.625,0,3.75,0,7.875,1.625,1.75,85.7142857142857,29.375,3,3.625,74.175,1.625,47.125,28.6428571428571,0.125,31.75,1.25,7.5,5.92857142857143,0,6.25,3.25,154.625,47.7625,23.625,6.25,12.625,46.85,0.625,1.25,47.9125,6,51.125,410.5,1.125,0.5,31.625
2020-11-08,"MIN","DET",17.7142857142857,27,66.4,223,8.6,13.4142857142857,1.71428571428571,1.42857142857143,2.14285714285714,10.5714285714286,97.0428571428571,10.7142857142857,28.7142857142857,144,4.84285714285714,1.57142857142857,9,30.5714285714286,63.2857142857143,44.4285714285714,18.8571428571429,2,9.57142857142857,0.428571428571429,0,1,0.428571428571429,0,2.57142857142857,0,4.71428571428571,0.857142857142857,1.14285714285714,80,25.7142857142857,2.14285714285714,2.14285714285714,100,2.71428571428571,57.7142857142857,22.0142857142857,0,26.4285714285714,0.571428571428571,1.85714285714286,4.15,0,1.85714285714286,3.14285714285714,136.142857142857,43.2428571428571,21.8571428571429,3.85714285714286,9.85714285714286,39.5428571428571,0.714285714285714,1.28571428571429,45.2428571428571,4.85714285714286,34.5714285714286,367,-0.857142857142857,0.285714285714286,26.1428571428571
2020-11-08,"TEN","CHI",22.4285714285714,33.4285714285714,67.2714285714286,251.428571428571,7.61428571428571,11.7857142857143,2.42857142857143,0.428571428571429,1.28571428571429,9,109.8,13.8571428571429,30.7142857142857,155.571428571429,5.17142857142857,1.28571428571429,8.28571428571429,26.2857142857143,62.1428571428571,43.8571428571429,18.2857142857143,1,8.85714285714286,1.28571428571429,0,1,0.428571428571429,0,6.42857142857143,0,7.14285714285714,1.42857142857143,2.42857142857143,45.8333333333333,26,2.85714285714286,3.14285714285714,89.2857142857143,2.28571428571429,39.1428571428571,18.6142857142857,0,22.7142857142857,1.85714285714286,13.1428571428571,6.21428571428571,0,11.1428571428571,2.85714285714286,137.857142857143,47.5142857142857,24.2857142857143,5.57142857142857,11.7142857142857,49.2285714285714,0.571428571428571,0.714285714285714,57.1428571428571,5.71428571428571,53.1428571428571,407,1.14285714285714,0.142857142857143,29.7142857142857
2020-11-08,"WAS","NYG",21.8571428571429,34.7142857142857,62.0142857142857,192.571428571429,5.52857142857143,10.1142857142857,1.14285714285714,0.571428571428571,3.71428571428571,25.1428571428571,85.1285714285714,11.2857142857143,25.7142857142857,100.142857142857,3.81428571428571,1.14285714285714,6,23.5714285714286,56.4285714285714,36.8571428571429,19.5714285714286,3.14285714285714,22,1.14285714285714,0,1,0.142857142857143,0,2.85714285714286,0.142857142857143,5,1.14285714285714,1.71428571428571,72.2333333333333,31.4285714285714,1.57142857142857,1.71428571428571,94.45,1.85714285714286,32.7142857142857,18,0,16.5714285714286,2.28571428571429,10.2857142857143,3.61428571428571,0,8.57142857142857,4.85714285714286,233,47.6,19.2857142857143,5.28571428571429,13.8571428571429,38.0142857142857,1,1.57142857142857,59.5285714285714,4.85714285714286,39.5714285714286,292.714285714286,-0.142857142857143,0.857142857142857,19
