"","Date","Time (ET)","Where","Favorite","FavDiv","Underdog","UDDiv","Spread","OULine","FavScore","UDogScore","OT","Differential","Total","OverUnder","SpreadWin","Winner","SpreadWinTeam","WinTeam","Fav.Comp","Fav.PassAtt","Fav.CompPCT","Fav.PassYds","Fav.PassYPA","Fav.PassYPR","Fav.PassTD","Fav.OINT","Fav.OSCK","Fav.OSCKYDS","Fav.QBR","Fav.P1st","Fav.RushAtt","Fav.RushYds","Fav.RushYPA","Fav.RushTD","Fav.R1st","Fav.PA","Fav.Tckl","Fav.Solo","Fav.AstTckl","Fav.DSck","Fav.DSCKYds","Fav.INT","Fav.INTTD","Fav.FF","Fav.FumRec","Fav.FumTD","Fav.PassDef","Fav.Sfty","Fav.KPts","Fav.FGM","Fav.FGA","Fav.FGPct","Fav.FGLng","Fav.XPM","Fav.XPA","Fav.XPPct","Fav.KR","Fav.KRYds","Fav.KRAvg","Fav.KRTD","Fav.KRLng","Fav.PR","Fav.PRYds","Fav.PRAvg","Fav.PRTD","Fav.PRLng","Fav.Punts","Fav.PuntYds","Fav.PuntAvg","Fav.X1st","Fav.X3rdCon","Fav.X3rdAtt","Fav.X3rdPct","Fav.X4thCon","Fav.X4thAtt","Fav.X4thPct","Fav.Pen","Fav.PenYds","Fav.TotYds","Fav.PlusMinus","Fav.FUML.turnovers","UD.Comp","UD.PassAtt","UD.CompPCT","UD.PassYds","UD.PassYPA","UD.PassYPR","UD.PassTD","UD.OINT","UD.OSCK","UD.OSCKYDS","UD.QBR","UD.P1st","UD.RushAtt","UD.RushYds","UD.RushYPA","UD.RushTD","UD.R1st","UD.PA","UD.Tckl","UD.Solo","UD.AstTckl","UD.DSck","UD.DSCKYds","UD.INT","UD.INTTD","UD.FF","UD.FumRec","UD.FumTD","UD.PassDef","UD.Sfty","UD.KPts","UD.FGM","UD.FGA","UD.FGPct","UD.FGLng","UD.XPM","UD.XPA","UD.XPPct","UD.KR","UD.KRYds","UD.KRAvg","UD.KRTD","UD.KRLng","UD.PR","UD.PRYds","UD.PRAvg","UD.PRTD","UD.PRLng","UD.Punts","UD.PuntYds","UD.PuntAvg","UD.X1st","UD.X3rdCon","UD.X3rdAtt","UD.X3rdPct","UD.X4thCon","UD.X4thAtt","UD.X4thPct","UD.Pen","UD.PenYds","UD.TotYds","UD.PlusMinus","UD.FUML.turnovers"
"170",2018-11-25,01:00:00,"Home","PHI","NFC East","NYG","NFC East",-4.5,49,25,22,"No",3,47,"U","Underdog","Favorite","NYG","PHI",25.6428571428571,39.1428571428571,65.55,248.285714285714,6.35714285714286,10.55,1.57142857142857,1.07142857142857,3.64285714285714,22.8571428571429,86.8857142857143,13.1428571428571,23.2142857142857,98.7142857142857,4.26428571428571,0.5,5.92857142857143,22.3571428571429,55.0714285714286,41.7857142857143,13.2857142857143,2.71428571428571,17.4285714285714,0.5,0,0.571428571428571,0.285714285714286,0,4.57142857142857,0,4.92857142857143,1.07142857142857,1.42857142857143,71.2181818181818,0,1.71428571428571,1.78571428571429,97.225,2.5,57.2857142857143,21.63,0,20.6428571428571,2.57142857142857,17.0714285714286,6.46153846153846,0,12.8571428571429,4.5,219.857142857143,48.25,20.9285714285714,4.85714285714286,13.2142857142857,35.7857142857143,0.642857142857143,1.64285714285714,20.95,6.57142857142857,58.6428571428571,347,0,1,24,36.8571428571429,66.7642857142857,242.857142857143,6.9,11.2142857142857,1.21428571428571,0.571428571428571,3,22.9285714285714,94.5071428571429,12.0714285714286,22,94.8571428571429,4.25,0.785714285714286,4.71428571428571,23.7857142857143,59.6428571428571,41.9285714285714,17.7142857142857,1.42857142857143,9.42857142857143,0.928571428571429,0.0714285714285714,0.642857142857143,0.357142857142857,0,5,0,7.35714285714286,1.92857142857143,2,97.4384615384615,0,1.57142857142857,1.71428571428571,89.5833333333333,2.57142857142857,59.2857142857143,23.2615384615385,0,26.9285714285714,2.71428571428571,21.2142857142857,6.43846153846154,0.0714285714285714,13.3571428571429,4.85714285714286,221.142857142857,45.7785714285714,18.7857142857143,4.57142857142857,12.7857142857143,34.9785714285714,0.5,1.14285714285714,19.6428571428571,6.21428571428571,56.0714285714286,337.714285714286,0,0.428571428571429
"171",2018-11-25,01:00:00,"Home","TB","NFC South","SF","NFC West",-1.5,54.5,27,9,"No",18,36,"U","Favorite","Favorite","TB","TB",26.9285714285714,41,66.1928571428571,339.142857142857,8.47857142857143,13.2142857142857,2.28571428571429,1.78571428571429,2.35714285714286,13.4285714285714,94.6785714285714,17.8571428571429,24.7857142857143,92.8571428571429,3.76428571428571,0.714285714285714,4.85714285714286,30.3571428571429,56.0714285714286,43.6428571428571,12.4285714285714,2.28571428571429,14.0714285714286,0.142857142857143,0,0.857142857142857,0.5,0.0714285714285714,3.14285714285714,0,6.5,1.28571428571429,1.64285714285714,84.8545454545455,0,2.64285714285714,3.07142857142857,85.9076923076923,2.64285714285714,53.2857142857143,19.7909090909091,0,19.6428571428571,1.64285714285714,10,5.81538461538462,0,7.07142857142857,3.35714285714286,146.857142857143,43.4571428571429,25.3571428571429,5.64285714285714,12.0714285714286,47.1071428571429,0.785714285714286,1.07142857142857,52.3785714285714,6.92857142857143,64.2142857142857,432,0,0.571428571428571,20.4285714285714,32.3571428571429,63.3714285714286,234.785714285714,7.37857142857143,12.8714285714286,1.35714285714286,1.21428571428571,2.64285714285714,21.4285714285714,88.8642857142857,11.8571428571429,28.0714285714286,124.071428571429,4.4,0.857142857142857,6.78571428571429,24.9285714285714,53.2142857142857,40.6428571428571,12.5714285714286,2.21428571428571,13.7142857142857,0.214285714285714,0.0714285714285714,0.642857142857143,0.285714285714286,0,3.42857142857143,0.0714285714285714,7.5,1.92857142857143,2,92.3076923076923,0,1.71428571428571,1.78571428571429,95.8333333333333,2.35714285714286,61.4285714285714,24.7090909090909,0,27.4285714285714,2.42857142857143,15.8571428571429,5.71428571428571,0,11.6428571428571,4.28571428571429,180.357142857143,42.6714285714286,21.2142857142857,5.14285714285714,12.3571428571429,40.05,0.428571428571429,0.714285714285714,28.5714285714286,6.92857142857143,62.7142857142857,358.857142857143,0,0.857142857142857
"172",2018-11-25,04:04:00,"Home","LAC","AFC West","ARI","NFC West",-14,43,45,10,"No",35,55,"O","Favorite","Favorite","LAC","LAC",20,30.2142857142857,66.9785714285714,237.214285714286,7.80714285714286,12.5428571428571,1.85714285714286,0.571428571428571,2.14285714285714,13.7857142857143,106.028571428571,11.2857142857143,26.3571428571429,125.285714285714,4.75714285714286,0.785714285714286,6.71428571428571,21.7142857142857,55.6428571428571,38.2142857142857,17.4285714285714,2.5,16.3571428571429,0.857142857142857,0.0714285714285714,0.5,0.428571428571429,0,4.5,0,6.64285714285714,1.57142857142857,1.92857142857143,81.4153846153846,0,1.92857142857143,2.42857142857143,78.2076923076923,2.07142857142857,49.0714285714286,24.4076923076923,0,27.9285714285714,2.71428571428571,24.4285714285714,8.38571428571429,0.0714285714285714,19.3571428571429,4.14285714285714,181.5,43.3642857142857,19.7857142857143,4.5,11.7142857142857,36.7714285714286,0.357142857142857,0.642857142857143,28.5714285714286,8.21428571428571,74.2857142857143,362.5,0,0.428571428571429,16.5714285714286,29.3571428571429,55.8285714285714,149.285714285714,5.09285714285714,10.3714285714286,1,1.07142857142857,2.5,17.1428571428571,69.6785714285714,7.85714285714286,22.2857142857143,81.3571428571429,3.61428571428571,0.642857142857143,4.21428571428571,21.7142857142857,62.3571428571429,47.1428571428571,15.2142857142857,3.35714285714286,22.7142857142857,0.928571428571429,0.0714285714285714,1.28571428571429,1.14285714285714,0.285714285714286,3.92857142857143,0,4,0.714285714285714,1,83.3375,0,1.85714285714286,1.85714285714286,100,1.78571428571429,38.7142857142857,22.9111111111111,0,17.1428571428571,2.07142857142857,18.5714285714286,8.3,0,12.2857142857143,6.35714285714286,305.428571428571,48.3214285714286,13.6428571428571,3.21428571428571,11.9285714285714,25.65,0.214285714285714,0.642857142857143,17.8571428571429,7.35714285714286,57.6428571428571,230.642857142857,0,0.571428571428571
"173",2018-11-25,04:25:00,"Away","PIT","AFC North","DEN","AFC West",-3,47.5,17,24,"No",-7,41,"U","Underdog","Underdog","DEN","DEN",24.7857142857143,38.3571428571429,65.2142857142857,289.5,7.87142857142857,12.5714285714286,2.28571428571429,1,1.64285714285714,11.2857142857143,99.6785714285714,13.7857142857143,24.2142857142857,97.7142857142857,3.77142857142857,1.28571428571429,5.92857142857143,22.8571428571429,58.7857142857143,40.3571428571429,18.4285714285714,3.64285714285714,24.8571428571429,0.714285714285714,0.142857142857143,1.21428571428571,0.714285714285714,0.0714285714285714,3.71428571428571,0.142857142857143,6.07142857142857,1.07142857142857,1.28571428571429,77.2727272727273,0,2.85714285714286,3.14285714285714,92.3076923076923,2.28571428571429,45.2142857142857,19.5,0,22.8571428571429,2,17.0714285714286,8.56666666666667,0,9.71428571428571,4.64285714285714,204.928571428571,44.0214285714286,22.4285714285714,5.28571428571429,12.5,41.8642857142857,0.357142857142857,0.714285714285714,28.5714285714286,8.14285714285714,76,387.214285714286,0,0.357142857142857,22.8571428571429,35.9285714285714,63.65,239.285714285714,6.67142857142857,11.2071428571429,1.21428571428571,0.928571428571429,2.28571428571429,15.8571428571429,85.2785714285714,11.2142857142857,24.5,122,5,1.21428571428571,6.85714285714286,23.4285714285714,55,39.7142857142857,15.2857142857143,3.07142857142857,19.7857142857143,0.857142857142857,0.142857142857143,0.571428571428571,0.357142857142857,0,4.78571428571429,0.0714285714285714,7.21428571428571,1.64285714285714,1.92857142857143,87.5,0,2.28571428571429,2.28571428571429,100,1.92857142857143,41.2857142857143,22.1363636363636,0,20.0714285714286,2.14285714285714,16.8571428571429,8,0.0714285714285714,11.5714285714286,5,221.214285714286,44.5,20.2142857142857,4.85714285714286,12.9285714285714,36.7714285714286,0.5,0.928571428571429,29.7642857142857,8,69.7142857142857,361.285714285714,0,0.214285714285714
"174",2018-11-25,04:25:00,"Home","IND","AFC South","MIA","AFC East",-9,52.5,27,24,"No",3,51,"U","Underdog","Favorite","MIA","IND",25.5714285714286,38.9285714285714,66.3785714285714,263.285714285714,6.93571428571429,10.8928571428571,2.5,0.857142857142857,1.35714285714286,10.7142857142857,100.328571428571,13.5714285714286,26.2142857142857,104,3.91428571428571,0.642857142857143,6,23.5,63.7857142857143,43.9285714285714,19.8571428571429,2.64285714285714,15.6428571428571,0.928571428571429,0,1.21428571428571,0.785714285714286,0,4.21428571428571,0,7.71428571428571,1.71428571428571,1.92857142857143,85.4166666666667,0,2.57142857142857,2.71428571428571,96.4285714285714,1.64285714285714,33.5714285714286,18.3307692307692,0,18.9285714285714,1.42857142857143,13.7142857142857,9.79090909090909,0,11.2142857142857,3.64285714285714,165.214285714286,45.5857142857143,21.7857142857143,7,14.3571428571429,48.7214285714286,0.642857142857143,1.14285714285714,34.5285714285714,7.71428571428571,66.5714285714286,367.285714285714,0,0.642857142857143,21.8571428571429,33.8571428571429,65.1285714285714,211.642857142857,6.33571428571429,10.7428571428571,1.42857142857143,1,2.78571428571429,20.9285714285714,87.7571428571429,10.7857142857143,23.2857142857143,104.571428571429,4.52142857142857,0.5,4.64285714285714,24.5,62.1428571428571,38.7857142857143,23.3571428571429,1.92857142857143,12.3571428571429,1.35714285714286,0.0714285714285714,0.571428571428571,0.357142857142857,0,4,0,7.21428571428571,1.78571428571429,2,85.6090909090909,0,1.85714285714286,1.92857142857143,97.225,2.42857142857143,65.7142857142857,29.0666666666667,0.0714285714285714,30.4285714285714,1.92857142857143,22,12.26,0.0714285714285714,14.3571428571429,4.92857142857143,226.714285714286,45.7928571428571,17.2857142857143,3.92857142857143,12.8571428571429,29.8642857142857,0.785714285714286,1.28571428571429,36.3142857142857,6.21428571428571,53.7142857142857,316.214285714286,0,0.571428571428571
"175",2018-11-25,08:20:00,"Home","MIN","NFC North","GB","NFC North",-3.5,48,24,17,"No",7,41,"U","Favorite","Favorite","MIN","MIN",27.2142857142857,39.4285714285714,69.2071428571429,254.785714285714,6.48571428571429,10.0357142857143,1.85714285714286,0.571428571428571,2.71428571428571,18.5,97.6428571428571,13.9285714285714,23.6428571428571,91.1428571428571,3.67857142857143,0.642857142857143,4.35714285714286,21,54.8571428571429,40.5,14.3571428571429,3.28571428571429,23.9285714285714,1,0.0714285714285714,0.785714285714286,0.5,0.142857142857143,4.28571428571429,0,6.35714285714286,1.42857142857143,2.07142857142857,73.75,0,2.07142857142857,2.14285714285714,97.225,1.57142857142857,39.0714285714286,24.1181818181818,0,22.1428571428571,2.57142857142857,20.6428571428571,9.20769230769231,0,12.8571428571429,4.78571428571429,212.285714285714,43.7928571428571,20.3571428571429,5.28571428571429,13.7857142857143,37.4214285714286,0.714285714285714,1.14285714285714,47.6214285714286,5.92857142857143,48.7857142857143,345.928571428571,0,0.857142857142857,23.2142857142857,39.0714285714286,59.8142857142857,276.5,7.12857142857143,12.9214285714286,1.92857142857143,0.428571428571429,3.21428571428571,22.0714285714286,96.3428571428571,13.2857142857143,22.7857142857143,100,4.47142857142857,0.714285714285714,6,24.2857142857143,55.7142857142857,40.2857142857143,15.4285714285714,2.78571428571429,19.3571428571429,0.714285714285714,0.142857142857143,0.785714285714286,0.571428571428571,0,3.5,0,8.14285714285714,1.85714285714286,2.28571428571429,88.7153846153846,0,2.57142857142857,2.71428571428571,88.4615384615385,2.57142857142857,50.9285714285714,19.0846153846154,0,20.5,1.85714285714286,14.0714285714286,6.68461538461538,0,8.35714285714286,4.14285714285714,183.428571428571,42.9384615384615,21.0714285714286,5.21428571428571,13.2142857142857,38,0.5,1.28571428571429,22.6214285714286,7.42857142857143,69,376.5,0,0.714285714285714
"176",2018-11-26,08:15:00,"Home","HOU","AFC South","TEN","AFC South",-3.5,42.5,34,17,"No",17,51,"O","Favorite","Favorite","HOU","HOU",19.5,31.2142857142857,62.6357142857143,226.642857142857,7.26428571428571,12.2785714285714,1.71428571428571,0.857142857142857,2.71428571428571,14.6428571428571,92.5071428571429,11.6428571428571,29.2857142857143,116.785714285714,3.95714285714286,0.5,5.35714285714286,18.2142857142857,58.3571428571429,43.1428571428571,15.2142857142857,2.14285714285714,15.6428571428571,1.07142857142857,0.142857142857143,0.857142857142857,0.571428571428571,0.0714285714285714,5.64285714285714,0,7.28571428571429,1.71428571428571,2.21428571428571,80.4166666666667,0,2.14285714285714,2.28571428571429,92.8571428571429,1.5,36.8571428571429,23.9375,0,16.2142857142857,2.28571428571429,17.4285714285714,8.30714285714286,0,11.5,4.64285714285714,205.142857142857,43.6714285714286,19.7142857142857,4.5,12.5714285714286,35.3857142857143,0.571428571428571,1,36.9071428571429,7.42857142857143,53.8571428571429,343.428571428571,0,0.428571428571429,18.7857142857143,29.3571428571429,64.1142857142857,183.5,6.10714285714286,10.7785714285714,1.07142857142857,0.714285714285714,3.21428571428571,20,87.3214285714286,10.0714285714286,27.1428571428571,100.142857142857,3.65,0.5,5.28571428571429,19.9285714285714,58.5,42.0714285714286,16.4285714285714,2.07142857142857,13.0714285714286,0.571428571428571,0,0.928571428571429,0.285714285714286,0,3.92857142857143,0,5.71428571428571,1.42857142857143,1.64285714285714,85.6090909090909,0,1.42857142857143,1.42857142857143,100,1.71428571428571,52.2142857142857,30.64,0.0714285714285714,29.4285714285714,1.92857142857143,13.5714285714286,6.23076923076923,0,9.21428571428571,5,233.357142857143,47.1642857142857,17.3571428571429,5.57142857142857,13.7857142857143,39.9428571428571,0.571428571428571,1.14285714285714,26.1928571428571,6.71428571428571,61,283.642857142857,0,0.428571428571429
"177",2018-11-29,08:20:00,"Away","NO","NFC South","DAL","NFC East",-7.5,51.5,10,13,"No",-3,23,"U","Underdog","Underdog","DAL","DAL",23.1333333333333,30.8666666666667,74.5066666666667,251.733333333333,8.04,11.2533333333333,2.06666666666667,0.4,1.26666666666667,8.8,111.426666666667,12.8,31.7333333333333,138.933333333333,4.30666666666667,1.8,9.66666666666667,20.2,53.0666666666667,39.1333333333333,13.9333333333333,2.93333333333333,18.4,0.866666666666667,0.133333333333333,1.13333333333333,0.666666666666667,0,4.6,0,8.93333333333333,1.93333333333333,2,97.78,0,3.13333333333333,3.2,98.4615384615385,1.8,44.9333333333333,25.0833333333333,0,22.6666666666667,1.6,9.13333333333333,5.27142857142857,0,6.66666666666667,2.26666666666667,105.933333333333,46.3076923076923,24.5333333333333,5.26666666666667,11.6,45.5066666666667,1.06666666666667,1.26666666666667,65.3333333333333,5.53333333333333,53.2,390.666666666667,0,0.666666666666667,21.4666666666667,33.2666666666667,64.6266666666667,201.266666666667,6.16666666666667,10.4666666666667,1.06666666666667,0.666666666666667,3.33333333333333,20.3333333333333,87.8666666666667,10.1333333333333,26.3333333333333,118.466666666667,4.46666666666667,0.8,6.93333333333333,19.9333333333333,56.2,39.3333333333333,16.8666666666667,2.4,14.4666666666667,0.666666666666667,0,0.733333333333333,0.533333333333333,0,4.73333333333333,0,7.13333333333333,1.8,2.13333333333333,74.4466666666667,0,1.73333333333333,1.8,95.8333333333333,0.933333333333333,24.4666666666667,24.65,0,14.1333333333333,1.86666666666667,8.06666666666667,4.125,0,7.06666666666667,4.8,214.533333333333,44.1933333333333,18.6666666666667,5,13.6666666666667,36.3133333333333,0.6,1.13333333333333,46.6666666666667,6.6,55.2666666666667,319.733333333333,0,0.666666666666667
"178",2018-12-02,01:00:00,"Home","ATL","NFC South","BAL","AFC North",-2.5,46.5,16,26,"No",-10,42,"U","Underdog","Underdog","BAL","BAL",25.4,38,66.3066666666667,279.2,7.4,11.8133333333333,1.73333333333333,0.6,2.93333333333333,17.8,97.36,13.8666666666667,21.4666666666667,80,3.62666666666667,0.6,4.46666666666667,26.8666666666667,57.1333333333333,41.6666666666667,15.4666666666667,2.13333333333333,13.2,0.866666666666667,0,0.266666666666667,0.2,0,4.06666666666667,0,6.2,1.4,1.46666666666667,91.6666666666667,0,2,2.06666666666667,92.3076923076923,2.06666666666667,48.2,22.7846153846154,0,25.4666666666667,1.46666666666667,6.53333333333333,4.4,0,5.13333333333333,4.13333333333333,177.666666666667,42.7266666666667,19.9333333333333,5.93333333333333,13.2666666666667,44.9866666666667,0.533333333333333,1.53333333333333,12.22,6,51.2,359.2,0,0.533333333333333,21.9375,36.1875,60.94375,224.5,6.21875,10.925,1.375,0.75,2.4375,12.6875,83.6375,11.5625,31.125,133.625,4.16875,1.125,8.625,16.875,52.9375,37.625,15.3125,3.3125,22.5625,0.875,0.0625,0.75,0.5,0.0625,5.8125,0,8.625,2.0625,2.5,87.5071428571429,1.9375,2.4375,2.5,97.78,2,45.5625,24.64,0,26.125,2.8125,27.4375,9.08125,0.0625,17.875,4.5,207.4375,46.8875,22.1875,5.8125,14.25,39.8625,0.6875,1.0625,53.125,6.6875,52,358.125,0.125,0.4375
"179",2018-12-02,01:00:00,"Away","DEN","AFC West","CIN","AFC North",-4,45,24,10,"No",14,34,"U","Favorite","Favorite","DEN","DEN",22.3333333333333,35.4,62.98,235.6,6.66666666666667,11.3333333333333,1.26666666666667,0.866666666666667,2.26666666666667,15.6666666666667,86.2533333333333,11.2666666666667,24.4,122.133333333333,5.02666666666667,1.2,6.73333333333333,23,56.2,40.1333333333333,16.0666666666667,3,19.2666666666667,0.933333333333333,0.133333333333333,0.666666666666667,0.4,0,4.8,0.0666666666666667,7.13333333333333,1.6,1.86666666666667,88.4615384615385,0,2.33333333333333,2.33333333333333,100,1.8,38.5333333333333,22.1363636363636,0,18.7333333333333,2.06666666666667,16.1333333333333,7.84615384615385,0.0666666666666667,11.2,5.06666666666667,225.266666666667,44.6666666666667,20,4.73333333333333,12.8,36.14,0.466666666666667,0.866666666666667,27.78,7.86666666666667,68.4,357.733333333333,0,0.2,22.4,36.3333333333333,61.8933333333333,248.066666666667,6.91333333333333,11.7133333333333,1.93333333333333,0.933333333333333,1.66666666666667,12.4,90.2,12.8666666666667,22.2,93.4666666666667,4.34,0.866666666666667,5.13333333333333,28.4666666666667,63.3333333333333,43.2,20.1333333333333,2.46666666666667,13.0666666666667,0.933333333333333,0.133333333333333,0.6,0.4,0.133333333333333,4.8,0,6.73333333333333,1.33333333333333,1.6,74.3615384615385,0,2.73333333333333,2.93333333333333,94.2266666666667,2.4,56.4666666666667,23.8076923076923,0,26.2,1.66666666666667,18.6,10.0461538461538,0,12.4666666666667,4.6,199.933333333333,42.7466666666667,20.3333333333333,4.33333333333333,11.8,35.4933333333333,0.466666666666667,0.933333333333333,23.3333333333333,7.4,62.1333333333333,341.533333333333,0,0.2
"180",2018-12-02,01:00:00,"Away","LA","NFC West","DET","NFC North",-10.5,54,30,16,"No",14,46,"U","Favorite","Favorite","LA","LA",21.6,33,65.0333333333333,253.133333333333,7.44666666666667,12.0466666666667,1.86666666666667,0.733333333333333,2.33333333333333,15.6,95.8466666666667,13,28.7333333333333,128.133333333333,4.48,1.2,7.06666666666667,25.2,54.7333333333333,36.8666666666667,17.8666666666667,2.53333333333333,19.7333333333333,0.866666666666667,0.133333333333333,0.933333333333333,0.866666666666667,0.0666666666666667,4.53333333333333,0.133333333333333,8.13333333333333,1.8,2.2,79.3083333333333,0,2.73333333333333,2.86666666666667,97.1928571428572,3.06666666666667,68.9333333333333,22.9733333333333,0,27.2666666666667,2.06666666666667,24.2,9.23571428571429,0,15.9333333333333,3.66666666666667,153.666666666667,43.4066666666667,22.0666666666667,5.2,12.7333333333333,39.7266666666667,0.4,0.866666666666667,35.5533333333333,6.33333333333333,53.6666666666667,381.266666666667,0,0.4,24.6666666666667,37.9333333333333,65.6866666666667,228,6.16666666666667,10.1133333333333,1.4,0.866666666666667,2.93333333333333,18.0666666666667,88.9733333333333,12.7333333333333,23.7333333333333,98.3333333333333,3.98,0.8,5.53333333333333,26.4666666666667,51.0666666666667,39.7333333333333,11.3333333333333,2.26666666666667,15.1333333333333,0.333333333333333,0.0666666666666667,0.533333333333333,0.533333333333333,0,3.26666666666667,0,7,1.66666666666667,2,85.7142857142857,0,2,2,100,1.93333333333333,42.5333333333333,23.1363636363636,0,20.1333333333333,1.8,14.8,8.39090909090909,0.0666666666666667,10.6666666666667,4.4,202.466666666667,46.7,20.7333333333333,4.53333333333333,12.8666666666667,35.3133333333333,0.866666666666667,1.26666666666667,39.78,6.2,54.8666666666667,326.333333333333,0,0.4
"181",2018-12-02,01:00:00,"Home","GB","NFC North","ARI","NFC West",-13.5,41,17,20,"No",-3,37,"U","Underdog","Underdog","ARI","ARI",22.8,38.3333333333333,59.8733333333333,269.533333333333,7.06,12.8333333333333,1.86666666666667,0.4,3.26666666666667,22.3333333333333,96.1866666666667,12.9333333333333,22.5333333333333,98.8,4.46,0.733333333333333,5.93333333333333,24.2666666666667,56.6,40.6666666666667,15.9333333333333,2.73333333333333,19.2,0.666666666666667,0.133333333333333,0.733333333333333,0.533333333333333,0,3.33333333333333,0,7.93333333333333,1.8,2.2,89.5214285714286,0,2.53333333333333,2.66666666666667,89.2857142857143,2.46666666666667,49.0666666666667,19.3642857142857,0,20.6666666666667,1.93333333333333,15.5333333333333,7.06428571428571,0,9.33333333333333,4.26666666666667,189.6,43.1571428571429,20.6,5,13,36.8,0.466666666666667,1.26666666666667,21.1133333333333,7.2,65.7333333333333,368.333333333333,0,0.733333333333333,16.2666666666667,28.6666666666667,56.32,145.133333333333,5.06,10.2666666666667,1,1.06666666666667,2.46666666666667,17.2,69.9266666666667,7.6,22.4,80.0666666666667,3.54666666666667,0.6,4.26666666666667,23.2666666666667,62.4,46.6666666666667,15.7333333333333,3.4,22.7333333333333,0.866666666666667,0.0666666666666667,1.26666666666667,1.13333333333333,0.266666666666667,3.8,0,4,0.733333333333333,1.06666666666667,79.6333333333333,0,1.8,1.8,100,2.06666666666667,45.4,22.94,0,18.2,2,19.0666666666667,9.66153846153846,0,13.2,6.26666666666667,301.466666666667,48.38,13.4,3.26666666666667,11.9333333333333,26.16,0.2,0.666666666666667,16.6666666666667,7.06666666666667,56.1333333333333,225.2,0,0.533333333333333
"182",2018-12-02,01:00:00,"Home","HOU","AFC South","CLE","AFC North",-5,47.5,29,13,"No",16,42,"U","Favorite","Favorite","HOU","HOU",19.4666666666667,30.7333333333333,63.74,223.6,7.28,12.2,1.73333333333333,0.8,2.8,15.6,95.0666666666667,11.6,29.6,127.733333333333,4.24666666666667,0.6,5.46666666666667,18.1333333333333,58.8,42.8666666666667,15.9333333333333,2.4,17.4666666666667,1,0.133333333333333,0.933333333333333,0.6,0.0666666666666667,5.26666666666667,0,7.46666666666667,1.73333333333333,2.2,81.9230769230769,0,2.26666666666667,2.4,93.3333333333333,1.46666666666667,36.4,24.6111111111111,0,17.1333333333333,2.33333333333333,18.7333333333333,8.57333333333333,0,12.4,4.66666666666667,206.4,43.7466666666667,19.6666666666667,4.46666666666667,12.4666666666667,35.4533333333333,0.6,1,41.1133333333333,7.13333333333333,53.8,351.333333333333,0,0.4,20.1333333333333,34.0666666666667,60.2,217.733333333333,6.62666666666667,11.9266666666667,1.53333333333333,0.733333333333333,2.86666666666667,19.6666666666667,88.6866666666667,10.8,29.4666666666667,128.733333333333,4.4,1.06666666666667,6.53333333333333,21.9333333333333,59,42.2,16.8,2.53333333333333,15.5333333333333,1.13333333333333,0.0666666666666667,1.13333333333333,1,0,5.73333333333333,0.133333333333333,5.06666666666667,1.13333333333333,1.46666666666667,80.3090909090909,0,1.66666666666667,1.93333333333333,75,2.6,54.5333333333333,20.6928571428571,0,23,2.93333333333333,21.6,7.67333333333333,0,12.2,6.66666666666667,291.666666666667,42.4666666666667,19.4,4.6,14.2666666666667,32.9466666666667,0.666666666666667,1.33333333333333,43.3333333333333,7.86666666666667,65.3333333333333,346.466666666667,0,0.333333333333333
"183",2018-12-02,01:00:00,"Away","IND","AFC South","JAC","AFC South",-4,45.5,0,6,"No",-6,6,"U","Underdog","Underdog","JAC","JAC",25.9333333333333,38.8666666666667,67.3933333333333,268.2,7.06666666666667,10.9133333333333,2.53333333333333,0.933333333333333,1.33333333333333,10.6666666666667,100.913333333333,13.8,26.2,104.933333333333,3.95333333333333,0.6,6,23.5333333333333,62.6666666666667,43.6,19.0666666666667,2.53333333333333,14.8,0.866666666666667,0,1.2,0.8,0,4.13333333333333,0,7.8,1.73333333333333,2,83.9769230769231,0,2.6,2.73333333333333,96.6666666666667,1.53333333333333,31.3333333333333,18.3307692307692,0,17.6666666666667,1.53333333333333,13.7333333333333,9.36666666666667,0,11.4,3.6,161.066666666667,44.8333333333333,22.0666666666667,6.8,14.2,47.6933333333333,0.733333333333333,1.2,38.8933333333333,7.66666666666667,65.6,373.133333333333,0,0.666666666666667,22.0666666666667,35.2,62.4466666666667,226,6.24666666666667,10.92,1,0.933333333333333,3.26666666666667,18.7333333333333,80.5666666666667,11.8666666666667,27.7333333333333,115.066666666667,4.15333333333333,0.866666666666667,6.4,19.5333333333333,49.6,40,9.6,2.33333333333333,15.6666666666667,0.6,0.0666666666666667,0.533333333333333,0.4,0.0666666666666667,3.66666666666667,0.0666666666666667,6.06666666666667,1.46666666666667,1.73333333333333,76.3916666666667,0,1.66666666666667,1.73333333333333,97.4384615384615,2.13333333333333,43.2,20.62,0,25.2666666666667,2.13333333333333,19.0666666666667,8.1,0,14.2666666666667,4.73333333333333,205.133333333333,43.1666666666667,19.7333333333333,6.33333333333333,14.6666666666667,43,0.666666666666667,1.2,38.4466666666667,7.33333333333333,68.7333333333333,341.066666666667,0,0.8
