"Date","Underdog","Favorite","UD.Comp","UD.PassAtt","UD.CompPCT","UD.PassYds","UD.PassYPA","UD.PassYPR","UD.PassTD","UD.OINT","UD.OSCK","UD.OSCKYDS","UD.QBR","UD.P1st","UD.RushAtt","UD.RushYds","UD.RushYPA","UD.RushTD","UD.R1st","UD.PA","UD.Tckl","UD.Solo","UD.AstTckl","UD.DSck","UD.DSCKYds","UD.INT","UD.INTTD","UD.FF","UD.FumRec","UD.FumTD","UD.PassDef","UD.Sfty","UD.KPts","UD.FGM","UD.FGA","UD.FGPct","UD.FGLng","UD.XPM","UD.XPA","UD.XPPct","UD.KR","UD.KRYds","UD.KRAvg","UD.KRTD","UD.KRLng","UD.PR","UD.PRYds","UD.PRAvg","UD.PRTD","UD.PRLng","UD.Punts","UD.PuntYds","UD.PuntAvg","UD.X1st","UD.X3rdCon","UD.X3rdAtt","UD.X3rdPct","UD.X4thCon","UD.X4thAtt","UD.X4thPct","UD.Pen","UD.PenYds","UD.TotYds","UD.PlusMinus","UD.FUML.turnovers","UD.PF"
2019-10-13,"NO","JAC",23.2222222222222,34,68.4111111111111,231.444444444444,6.66666666666667,10.3555555555556,1.55555555555556,0.666666666666667,1.77777777777778,12.8888888888889,95.7888888888889,12.1111111111111,25.7777777777778,114.444444444444,4.43333333333333,0.333333333333333,6.22222222222222,21.7777777777778,54.7777777777778,36.7777777777778,18,2.22222222222222,13.8888888888889,0.444444444444444,0,0.666666666666667,0.666666666666667,0.111111111111111,3.22222222222222,0.111111111111111,8.66666666666667,2.33333333333333,2.55555555555556,93.5714285714286,34,1.66666666666667,1.77777777777778,96.4285714285714,2.44444444444444,56.4444444444444,22.8571428571429,0,22.7777777777778,2.77777777777778,32.3333333333333,10.6666666666667,0.222222222222222,24.8888888888889,4.11111111111111,197.777777777778,46.9333333333333,20.3333333333333,5.55555555555556,12.8888888888889,42.7222222222222,0.222222222222222,0.666666666666667,16.6666666666667,8.88888888888889,73.7777777777778,345.888888888889,0.111111111111111,0.333333333333333,23
2019-10-13,"HOU","KC",20.8888888888889,32.6666666666667,63.2555555555556,221.555555555556,6.65555555555556,11.1888888888889,1.66666666666667,1,3.55555555555556,19.6666666666667,87.1111111111111,11.3333333333333,26.4444444444444,126.111111111111,4.76666666666667,0.888888888888889,7,24.1111111111111,60,39,21,2,14.6666666666667,0.555555555555556,0.111111111111111,1.33333333333333,0.888888888888889,0,3.66666666666667,0,5.88888888888889,1.22222222222222,1.44444444444444,78.5714285714286,29.3333333333333,2.22222222222222,2.66666666666667,89.1375,1.33333333333333,30.4444444444444,21.55,0,16.4444444444444,2.55555555555556,19.5555555555556,8.8875,0,12.6666666666667,4.55555555555556,201.444444444444,42.8777777777778,20.1111111111111,5.66666666666667,12.8888888888889,44.8111111111111,0.555555555555556,1,37.0333333333333,7.66666666666667,75.8888888888889,347.666666666667,-0.444444444444444,0.888888888888889,26.2
2019-10-13,"MIA","WAS",18.625,32.625,58.775,191.25,6.0625,11.2,0.75,1.125,3.375,17.375,73.6,10.125,23.625,78.375,3.2625,0.5,4.125,28.25,61.125,38.5,22.625,2.25,11.75,0.25,0,0.625,0.375,0,2.875,0,6.25,1.75,2.125,85.7142857142857,38.25,1,1.125,90,2.5,52.125,22.8,0,22.875,2.375,5.875,2.82857142857143,0,4.375,4.75,223.125,47.45,17.125,4.125,13.125,33.025,0.5,1.25,22.9125,7.375,60.75,269.625,-0.875,0.375,6.5
2019-10-13,"PHI","MIN",19.1111111111111,33.2222222222222,57.1111111111111,197.888888888889,5.87777777777778,10.8111111111111,1.55555555555556,0.555555555555556,1.66666666666667,9.66666666666667,84.7111111111111,9.11111111111111,25.4444444444444,91.2222222222222,3.34444444444444,0.888888888888889,5.88888888888889,20,52.4444444444444,39.8888888888889,12.5555555555556,2.44444444444444,16.5555555555556,0.888888888888889,0.111111111111111,1,0.333333333333333,0.111111111111111,5.33333333333333,0,4.44444444444444,0.777777777777778,1,78.5714285714286,24.5555555555556,2.11111111111111,2.11111111111111,100,2.33333333333333,55,23.8375,0,26.2222222222222,2,14,5.57142857142857,0,7.44444444444444,4.66666666666667,220.666666666667,47.4555555555556,17.6666666666667,5.55555555555556,13,40.7777777777778,0.666666666666667,1.77777777777778,29.6333333333333,8.22222222222222,65.5555555555556,289.111111111111,0,0.666666666666667,28.2
2019-10-13,"ARI","ATL",24.3333333333333,38.8888888888889,63.1222222222222,235.333333333333,6.14444444444444,10.7444444444444,1,0.666666666666667,3.33333333333333,21.7777777777778,83.6333333333333,11.3333333333333,21.7777777777778,106.111111111111,4.51111111111111,0.555555555555556,5.11111111111111,24.8888888888889,61.7777777777778,42.5555555555556,19.2222222222222,2.22222222222222,13.6666666666667,0.444444444444444,0,1.33333333333333,0.444444444444444,0,3.44444444444444,0,7.88888888888889,2.22222222222222,2.55555555555556,89.1625,35.7777777777778,1.22222222222222,1.22222222222222,100,2.11111111111111,45.2222222222222,23.0714285714286,0,20.7777777777778,2.11111111111111,13.8888888888889,5.61111111111111,0,10.4444444444444,5.11111111111111,242.444444444444,47.6444444444444,18.5555555555556,4.88888888888889,13.6666666666667,33.7777777777778,0.444444444444444,0.666666666666667,44.4444444444444,9.66666666666667,72.6666666666667,341.444444444444,0,0.222222222222222,20
2019-10-13,"SF","LA",18.5,28.375,63.7625,204,7.1125,11.5875,1.5,1.125,1.25,7.75,87.05,10.125,35.125,170.125,4.7625,1.5,8.75,15.625,49.25,35.75,13.5,3.5,22.125,1.25,0.25,1,0.625,0,5.625,0,7.625,1.5,2.125,83.3375,38.125,3.125,3.125,100,1.375,36.75,26.3857142857143,0,24.75,2.125,17.25,8.94285714285714,0,10,3.5,166.875,47.4375,21,5.25,12.375,42.4125,0.25,0.625,16.6625,8.875,81.375,374.125,0.125,0.625,31.75
2019-10-13,"TEN","DEN",18.6666666666667,30.3333333333333,61.3777777777778,195.777777777778,6.53333333333333,12.3666666666667,1.66666666666667,0,4,28.4444444444444,102.577777777778,9.77777777777778,27.1111111111111,117.666666666667,4.42222222222222,0.444444444444444,6.11111111111111,15.6666666666667,54.4444444444444,39.6666666666667,14.7777777777778,2.44444444444444,17.4444444444444,1,0.111111111111111,0.333333333333333,0.333333333333333,0,4,0.222222222222222,4.33333333333333,0.888888888888889,1.55555555555556,64.2857142857143,22.6666666666667,1.66666666666667,2,85.4125,1.33333333333333,28.8888888888889,22.8142857142857,0,20.3333333333333,1.77777777777778,15.4444444444444,6.98571428571429,0,8,6,286.444444444444,47.6444444444444,18.7777777777778,4.88888888888889,13.3333333333333,34.0888888888889,0,0.888888888888889,0,7.66666666666667,75.1111111111111,313.444444444444,1.11111111111111,0.222222222222222,19.6
2019-10-13,"NYJ","DAL",22.25,32.25,67.4375,158.875,4.75,8.15,0.75,0.875,3.75,21.875,77.4125,8.375,23.5,71.25,3.05,0.25,3,21.25,56.5,37.5,19,2,13.5,0.75,0.375,0.875,1,0.125,3.75,0.125,3.25,0.875,1.5,62.8571428571429,28,0.625,1.25,53.32,1.75,33.375,18.3857142857143,0,18.875,2.375,16.375,6.91666666666667,0,11.375,6.75,316.75,46.875,13.75,4.125,14.5,26.475,0.25,1.125,18.75,8.5,68.75,230.125,0.375,0.5,9.75
2019-10-13,"PIT","LAC",20.3333333333333,33,61.8444444444444,211.444444444444,6.47777777777778,11.1333333333333,1.55555555555556,0.888888888888889,1.44444444444444,10.8888888888889,86.6222222222222,9.77777777777778,21.1111111111111,77.3333333333333,3.54444444444444,0.444444444444444,4.11111111111111,20,66.4444444444444,48,18.4444444444444,4.33333333333333,29.4444444444444,0.888888888888889,0,1.44444444444444,1.33333333333333,0.111111111111111,4.88888888888889,0.111111111111111,7.44444444444444,1.88888888888889,2,96.3,41,1.77777777777778,1.88888888888889,93.75,1.66666666666667,33.3333333333333,20.0333333333333,0,15.8888888888889,2,20.4444444444444,9.04285714285714,0,13.5555555555556,4.77777777777778,224,47.0888888888889,16.5555555555556,3.88888888888889,11.8888888888889,32.7,0.222222222222222,0.777777777777778,9.25555555555555,6.88888888888889,56.8888888888889,288.777777777778,0.777777777777778,0.555555555555556,19.8
2019-10-14,"DET","GB",18.875,32.125,57.9375,218.125,6.375,13.05,1.5,0.5,3.375,26.875,88.1,11.25,26.375,100.875,3.85,0.5,4.75,25,57.625,44.375,13.25,1.625,10.25,0.625,0,1.375,1.125,0.125,6.375,0.125,6.125,1.375,1.75,70.8375,36,2,2.125,92.8571428571429,2.5,66,33.1142857142857,0.125,37.875,2.875,16.75,6.85,0,11.375,6.125,262.625,43.0625,18,3.5,12.875,26.6,0.375,0.875,20.8375,8.5,70.375,319,0.5,0.75,24.25
2019-10-17,"DEN","KC",21,33.7272727272727,62.5636363636364,189,5.7,10,0.818181818181818,1,2.63636363636364,18.7272727272727,76,10.1818181818182,26.4545454545455,108.363636363636,4.1,0.636363636363636,5,16.2727272727273,54.2727272727273,36.2727272727273,18,2.09090909090909,12.3636363636364,0.727272727272727,0,0.545454545454545,0.272727272727273,0,4.27272727272727,0,6.81818181818182,1.90909090909091,2.18181818181818,90.84,37.1818181818182,1.09090909090909,1.18181818181818,92.8571428571429,1.27272727272727,29.9090909090909,27.7166666666667,0,16.0909090909091,2.90909090909091,18.2727272727273,6.2,0,12.1818181818182,5.09090909090909,237.909090909091,46.5818181818182,17.6363636363636,4.36363636363636,13.5454545454545,31.9363636363636,0.545454545454545,1.18181818181818,21.2090909090909,7.45454545454545,64.1818181818182,297.363636363636,-0.363636363636364,0.454545454545455,17.6666666666667
2019-10-20,"ATL","LA",25.7272727272727,39.1818181818182,65.5272727272727,256.454545454545,6.55454545454545,10.6,1.54545454545455,0.818181818181818,2.63636363636364,17.1818181818182,90.1363636363636,13.3636363636364,24.4545454545455,102.363636363636,4.00909090909091,0.909090909090909,6.36363636363636,26.0909090909091,58.4545454545455,36,22.4545454545455,1.27272727272727,6.72727272727273,0.272727272727273,0,1.18181818181818,0.545454545454545,0,2.45454545454545,0,4.90909090909091,1,1.72727272727273,61.66,30.9090909090909,1.90909090909091,2,97.5,2,42.8181818181818,21.8555555555556,0,21.8181818181818,2.36363636363636,13.0909090909091,5.71,0,8,4.18181818181818,177.454545454545,42.4181818181818,22.4545454545455,5.09090909090909,12.8181818181818,40.0363636363636,0.636363636363636,1.45454545454545,35.6090909090909,10.3636363636364,89.0909090909091,358.818181818182,-0.636363636363636,0.727272727272727,22.5
2019-10-20,"MIA","BUF",19.5555555555556,33.7777777777778,59.2222222222222,190.777777777778,5.86666666666667,10.8444444444444,0.777777777777778,1.22222222222222,3.55555555555556,18.7777777777778,72.5111111111111,10.1111111111111,23.3333333333333,79,3.34444444444444,0.555555555555556,4.44444444444444,27,60.6666666666667,37.2222222222222,23.4444444444444,2,10.4444444444444,0.222222222222222,0,0.555555555555556,0.333333333333333,0,3,0,6,1.66666666666667,2,87.5,38.3333333333333,1,1.11111111111111,91.6666666666667,2.33333333333333,48,21.825,0,22,2.55555555555556,9.88888888888889,3.7875,0,6.22222222222222,5,232.777777777778,47.1,17.5555555555556,4,13.2222222222222,31.7333333333333,0.666666666666667,1.33333333333333,31.4777777777778,7.11111111111111,59,269.777777777778,-1,0.333333333333333,8.4
2019-10-20,"CIN","JAC",26.6,41.5,63.82,255.5,6.1,10.39,1.3,0.8,3.3,20.9,84.77,12.7,18.3,56.6,2.92,0.3,3.2,24.8,58,38,20,1.6,10.8,0.4,0,0.8,0.8,0,2.7,0,5.8,1.4,1.9,81.67,40.9,1.6,1.7,95.8375,2.9,79.1,26.9777777777778,0.1,35.8,2.1,18.2,6.84285714285714,0.1,11.3,4.9,208.6,42.94,18,5.3,13.8,38.07,0.2,1.2,8.33,7.2,58.6,312.1,-0.5,0.9,16.1666666666667
2019-10-20,"DET","MIN",18.7777777777778,32.1111111111111,57.7555555555556,220.888888888889,6.51111111111111,13.2333333333333,1.33333333333333,0.444444444444444,3.33333333333333,26.3333333333333,87.5888888888889,11.1111111111111,25.6666666666667,95.8888888888889,3.73333333333333,0.555555555555556,4.55555555555556,24.7777777777778,58.1111111111111,43.6666666666667,14.4444444444444,1.55555555555556,9.77777777777778,0.666666666666667,0,1.44444444444444,1.22222222222222,0.111111111111111,6.22222222222222,0.111111111111111,7.22222222222222,1.77777777777778,2.11111111111111,74.0777777777778,38,1.88888888888889,2,93.75,2.44444444444444,64.7777777777778,32.4125,0.111111111111111,36.7777777777778,2.55555555555556,14.8888888888889,6.85,0,10.1111111111111,5.88888888888889,254.111111111111,43.4444444444444,17.4444444444444,3.44444444444444,12.8888888888889,26.2111111111111,0.444444444444444,0.888888888888889,29.6333333333333,8.44444444444444,68.1111111111111,316.777777777778,0.777777777777778,0.666666666666667,23.8
2019-10-20,"OAK","GB",24.25,32.75,75.075,223.875,7.125,9.7625,1.25,0.625,1.75,10.5,100.325,12,30.375,132.25,4.525,1.125,7.25,21.125,50.25,36.75,13.5,2,14.375,0.375,0.125,0.375,0.25,0,3.625,0.125,5.375,1,1.25,82.1428571428571,24.125,2.375,2.375,100,1.125,32.875,32.94,0,24.625,2.625,10.625,5.05,0,7.375,4.875,228.375,47.1,20.625,5.875,13.5,44.0625,1.125,1.375,67.7125,8,72.5,356.125,-0.5,0.5,20.6
2019-10-20,"HOU","IND",21.8,33.6,64.07,227.4,6.66,11,1.6,1.1,3.2,17.7,86.15,12.2,27.9,132.7,4.76,1.1,7.5,24.1,57.1,37.4,19.7,1.9,14.9,0.6,0.1,1.3,0.9,0,3.9,0,5.8,1.2,1.5,75,30.8,2.2,2.7,86.6444444444444,1.3,29.4,21.3285714285714,0,16.8,2.4,18.6,9.01111111111111,0,12.4,4.1,181.3,42.8777777777778,21.6,5.6,12.8,44.5,0.7,1.2,40,7.9,75.3,360.1,-0.5,0.9,27
2019-10-20,"ARI","NYG",24.6,38.7,64.11,245.8,6.45,10.93,1.2,0.6,3,19.6,88.09,11.8,22.5,105.7,4.41,0.6,5.2,25.7,61.5,42.6,18.9,2.2,13.8,0.4,0,1.3,0.4,0,3.3,0,8.1,2.2,2.5,90.3666666666667,36.1,1.5,1.5,100,2.1,47,24.125,0,22.4,2,12.8,5.35,0,9.7,4.9,233.8,48.08,19.1,5.1,13.6,35.78,0.5,0.7,50,9.5,71.1,351.5,0,0.2,22.3333333333333
2019-10-20,"WAS","SF",19,31.3,59.3,185.1,5.75,10.85,1.2,1.2,2.5,19.6,76.32,9.2,21.5,81.2,3.69,0.3,3.1,24.7,64.6,42.4,22.2,1.9,12.3,0.8,0.1,0.7,0.7,0,4,0,4.3,1,1.3,71.4285714285714,20.8,1.3,1.4,93.75,2.1,46.6,21.8888888888889,0,23.6,1.4,13.1,9.3,0,11.2,5.7,280.2,49.57,13.8,2.8,11.4,23.64,0.6,0.9,23.34,8.3,66.8,266.3,-0.4,0.7,15
2019-10-20,"LAC","TEN",23.4,35.1,67.14,246.6,7.19,11.33,1.1,1.1,2,11.7,85.52,12.9,23.5,102.7,4.23,0.9,5.5,20.1,57.1,37.7,19.4,1.7,10.9,0.9,0,0.7,0.4,0,2.6,0,6,1.4,1.8,83.3333333333333,37,1.8,2,90,2.1,45.9,21.8,0,24.3,1.6,19.9,9.66666666666667,0.2,18.3,3.4,159.2,47.3666666666667,20.8,5.5,12.2,45.68,0.3,1,9.17,7.4,67,349.3,-0.4,0.6,20
2019-10-20,"NO","CHI",23.3,34.2,68.24,230.5,6.62,10.32,1.5,0.6,1.9,13.4,95.68,12.1,25.8,113.4,4.39,0.3,6.2,20.2,54.2,36,18.2,2.2,13.7,0.5,0,0.6,0.6,0.1,3.6,0.1,8.5,2.3,2.5,94.375,35.3,1.6,1.7,96.875,2.3,52.9,22.625,0,22.6,2.7,30.3,10.2,0.2,23.3,4.3,203.1,46.42,20.1,5.5,12.9,42.3,0.2,0.6,15,8.3,69.9,343.9,0.2,0.3,21.3333333333333
2019-10-20,"BAL","SEA",20.4,32.5,63.78,221.5,6.99,11.32,1.7,0.7,1.9,11.3,90.09,10.7,35.4,172.2,4.76,1.2,10.3,17.5,44.3,33.5,10.8,2.3,13.9,0.8,0.1,0.5,0.3,0,4.6,0,10.3,2.6,2.6,100,46.6,2.5,2.5,100,1.6,35.2,22.5777777777778,0,22.1,2.1,20,9.73333333333333,0,12.9,3.1,145.5,47.76,22.5,6.4,13.9,46.36,1.1,1.6,49.17,7.4,61.2,393.7,0.2,0.2,30.6666666666667
2019-10-20,"PHI","DAL",19.8,34,57.74,207.3,6,10.91,1.6,0.7,1.7,10.1,84.44,9.7,25.1,92.9,3.5,0.8,5.6,21.8,53.2,40.1,13.1,2.3,15.7,0.9,0.1,1,0.4,0.1,5,0,4.8,0.9,1.1,81.25,27.4,2.1,2.1,100,2.2,51,22.8555555555556,0,25.1,2,14.2,5.875,0,8,4.5,211.7,47.08,17.8,5.4,12.9,40.03,0.7,1.9,30,8.1,63.9,300.2,-0.1,0.7,26.8333333333333
2019-10-21,"NYJ","NE",22.3333333333333,32.2222222222222,67.9333333333333,177.444444444444,5.35555555555556,8.87777777777778,0.888888888888889,0.888888888888889,3.55555555555556,20.7777777777778,81.4555555555556,8.88888888888889,23.1111111111111,69.5555555555556,3.02222222222222,0.333333333333333,3.11111111111111,21.3333333333333,58.4444444444444,38.7777777777778,19.6666666666667,1.88888888888889,12.8888888888889,0.666666666666667,0.333333333333333,0.777777777777778,0.888888888888889,0.111111111111111,3.66666666666667,0.111111111111111,3.55555555555556,0.888888888888889,1.44444444444444,67.5,29.1111111111111,0.888888888888889,1.44444444444444,61.1,1.88888888888889,37.7777777777778,19.125,0,19.8888888888889,2.33333333333333,17,7.5,0,11.4444444444444,6.44444444444444,301.666666666667,46.7,14.4444444444444,3.88888888888889,14,25.7555555555556,0.222222222222222,1,16.6666666666667,8.44444444444444,72.7777777777778,247,0.222222222222222,0.444444444444444,12.6
2019-10-24,"WAS","MIN",18.0909090909091,29.5454545454545,60.7272727272727,172.818181818182,5.60909090909091,10.6454545454545,1.09090909090909,1.09090909090909,2.54545454545455,20.2727272727273,77.6818181818182,8.72727272727273,21.9090909090909,83.2727272727273,3.71818181818182,0.272727272727273,3.27272727272727,23.2727272727273,64.6363636363636,42.9090909090909,21.7272727272727,1.90909090909091,11.6363636363636,0.818181818181818,0.0909090909090909,0.636363636363636,0.636363636363636,0,4.09090909090909,0,3.90909090909091,0.909090909090909,1.27272727272727,62.5,18.9090909090909,1.18181818181818,1.27272727272727,93.75,2.18181818181818,48.0909090909091,21.8,0,23.6363636363636,1.36363636363636,11.9090909090909,8.45454545454546,0,10.1818181818182,5.54545454545455,272.727272727273,49.5636363636364,13.4545454545455,2.81818181818182,11.1818181818182,24.5181818181818,0.545454545454545,0.909090909090909,21.2181818181818,8.18181818181818,65,256.090909090909,-0.363636363636364,0.727272727272727,12.8571428571429
2019-10-27,"ATL","SEA",25.4166666666667,38.6666666666667,65.625,250.583333333333,6.475,10.5666666666667,1.5,0.833333333333333,2.83333333333333,18.9166666666667,89.575,13.25,23.6666666666667,97,3.88333333333333,0.833333333333333,5.91666666666667,27,59.9166666666667,37.4166666666667,22.5,1.16666666666667,6.16666666666667,0.25,0,1.08333333333333,0.5,0,2.5,0,4.83333333333333,1,1.75,60.6,32.6666666666667,1.83333333333333,1.91666666666667,97.7272727272727,2,44.6666666666667,22.92,0,22.75,2.25,11.5,4.64545454545455,0,6.83333333333333,4.25,179.75,42.3,21.75,4.91666666666667,12.75,38.7833333333333,0.583333333333333,1.33333333333333,32.6416666666667,9.91666666666667,85.6666666666667,347.583333333333,-0.833333333333333,0.833333333333333,20.7142857142857
2019-10-27,"PHI","BUF",19.4545454545455,33.2727272727273,58.0818181818182,203.727272727273,6.04545454545455,11,1.54545454545455,0.727272727272727,1.81818181818182,11.2727272727273,84.1090909090909,9.63636363636364,25.3636363636364,94.9090909090909,3.55454545454545,0.727272727272727,5.54545454545455,23.1818181818182,54.3636363636364,40.0909090909091,14.2727272727273,2.36363636363636,16.6363636363636,0.909090909090909,0.0909090909090909,1,0.363636363636364,0.0909090909090909,4.63636363636364,0,4.72727272727273,0.909090909090909,1.09090909090909,83.3333333333333,28.3636363636364,2,2,100,2.18181818181818,49.7272727272727,22.42,0,24.8181818181818,1.90909090909091,13.6363636363636,6.11111111111111,0,8,4.36363636363636,206.272727272727,47.4090909090909,17.6363636363636,5.18181818181818,12.5454545454545,39.4181818181818,0.727272727272727,1.90909090909091,31.8181818181818,7.81818181818182,61.7272727272727,298.636363636364,-0.363636363636364,0.909090909090909,24.4285714285714
2019-10-27,"LAC","CHI",23.4545454545455,35.3636363636364,66.7818181818182,253.818181818182,7.31818181818182,11.5454545454545,1.18181818181818,1,1.90909090909091,10.9090909090909,87.5909090909091,13.4545454545455,23.2727272727273,96.9090909090909,4.01818181818182,0.818181818181818,5.18181818181818,20.3636363636364,58.1818181818182,38.4545454545455,19.7272727272727,1.72727272727273,11.4545454545455,0.909090909090909,0,0.727272727272727,0.363636363636364,0,2.72727272727273,0,6.18181818181818,1.45454545454545,1.81818181818182,85,38.1818181818182,1.81818181818182,2,90.9090909090909,2,42.4545454545455,20.5454545454545,0,22.8181818181818,1.45454545454545,18.0909090909091,9.66666666666667,0.181818181818182,16.6363636363636,3.27272727272727,153.181818181818,47.28,21.0909090909091,5.54545454545455,12.0909090909091,46.4818181818182,0.272727272727273,1,8.33636363636364,7.09090909090909,63.5454545454545,350.727272727273,-0.363636363636364,0.636363636363636,20
2019-10-27,"NYG","DET",23.8181818181818,38.0909090909091,62.9727272727273,253,6.74545454545455,11.4272727272727,1.54545454545455,1.09090909090909,2.63636363636364,17.6363636363636,85.8636363636364,12.1818181818182,22.9090909090909,99,4.37272727272727,0.909090909090909,5.90909090909091,24.9090909090909,62.5454545454545,39.0909090909091,23.4545454545455,2.81818181818182,19.1818181818182,0.818181818181818,0.181818181818182,0.545454545454545,0.454545454545455,0.0909090909090909,4.18181818181818,0.0909090909090909,4.81818181818182,0.818181818181818,1,80,24.4545454545455,2.36363636363636,2.36363636363636,100,1.90909090909091,50.0909090909091,26.4111111111111,0,27,2.36363636363636,27.3636363636364,12.2,0.0909090909090909,21.6363636363636,4,171.090909090909,43.0636363636364,19.7272727272727,5.54545454545455,13.1818181818182,40.4818181818182,0.727272727272727,1.90909090909091,37.8727272727273,6.63636363636364,61.6363636363636,352,-1,1.18181818181818,18.8571428571429
2019-10-27,"DEN","IND",21,33.75,62.5,184.416666666667,5.55,10.0083333333333,0.75,0.916666666666667,3.16666666666667,23.75,76.3083333333333,10,26,105.25,4.04166666666667,0.666666666666667,4.91666666666667,17.4166666666667,54.0833333333333,36.4166666666667,17.6666666666667,2,11.5,0.666666666666667,0,0.5,0.25,0,4.33333333333333,0,6.25,1.75,2.08333333333333,82.5818181818182,34.0833333333333,1,1.08333333333333,92.8571428571429,1.16666666666667,27.4166666666667,27.7166666666667,0,14.75,3,17.75,5.90909090909091,0,11.6666666666667,5.25,241.416666666667,46.0333333333333,17.4166666666667,4.08333333333333,13.5,29.9166666666667,0.583333333333333,1.33333333333333,22.2166666666667,7.16666666666667,61.5833333333333,289.666666666667,-0.416666666666667,0.5,16
2019-10-27,"NYJ","JAC",21.2,32.2,64.58,167,5.05,8.77,0.8,1.2,3.3,20,73.67,8.4,22.8,70.7,3.13,0.3,3.2,22.5,59.3,39.6,19.7,1.7,11.6,0.7,0.3,0.7,0.8,0.1,3.7,0.1,3.2,0.8,1.3,67.5,26.2,0.8,1.3,61.1,2,40.7,19.4777777777778,0,20.4,2.4,16.7,7.15,0,11,6.3,294.6,46.65,14.2,3.7,13.7,25,0.2,1,15,8.4,71.5,237.7,-0.3,0.6,10.5
2019-10-27,"CIN","LA",26.1818181818182,41.6363636363636,62.6727272727273,255.727272727273,6.09090909090909,10.5818181818182,1.27272727272727,1,3.18181818181818,20.6363636363636,81.6181818181818,12.6363636363636,18.4545454545455,54.4545454545455,2.8,0.363636363636364,3.18181818181818,25,59.4545454545455,38.5454545454545,20.9090909090909,1.63636363636364,10.8181818181818,0.363636363636364,0,0.727272727272727,0.727272727272727,0,3,0,5.72727272727273,1.36363636363636,1.81818181818182,83.3363636363636,40.6363636363636,1.63636363636364,1.72727272727273,96.3,2.90909090909091,80.8181818181818,27.55,0.0909090909090909,38.0909090909091,2,17,6.6125,0.0909090909090909,10.7272727272727,5,216,43.4272727272727,18.2727272727273,5.27272727272727,13.6363636363636,38.4,0.181818181818182,1.09090909090909,7.57272727272727,7.09090909090909,57.8181818181818,310.181818181818,-0.818181818181818,0.909090909090909,16.2857142857143
2019-10-27,"ARI","NO",23.6363636363636,37.0909090909091,64.3454545454545,231.545454545455,6.24545454545455,10.6090909090909,1.09090909090909,0.545454545454545,2.90909090909091,19.1818181818182,87.2,11.4545454545455,23.9090909090909,110.272727272727,4.38181818181818,0.818181818181818,5.45454545454545,25.2727272727273,61.5454545454545,42.3636363636364,19.1818181818182,2.72727272727273,18.6363636363636,0.454545454545455,0,1.45454545454545,0.545454545454545,0,3.27272727272727,0,8.18181818181818,2.18181818181818,2.45454545454545,91.33,37.0909090909091,1.63636363636364,1.63636363636364,100,2,42.7272727272727,21.4444444444444,0,20.3636363636364,1.90909090909091,11.9090909090909,5.13636363636364,0,9.09090909090909,4.90909090909091,227.909090909091,46.7818181818182,19,5.27272727272727,13.7272727272727,36.7727272727273,0.545454545454545,0.727272727272727,54.5454545454545,9.54545454545454,72.3636363636364,341.818181818182,0.272727272727273,0.181818181818182,23
2019-10-27,"TB","TEN",22.7,37.4,60.99,254.1,6.73,12.43,1.7,1.3,4.4,29.2,87,13.9,26.3,93.5,3.55,0.9,5.2,25.6,53.3,37.4,15.9,2.7,21.2,0.8,0.1,0.9,0.9,0.1,4.6,0,7.5,1.8,2.1,91.34,45.6,2.1,2.3,93.33,2.2,40.2,18.0714285714286,0,15,2.1,9.2,4.58333333333333,0,5.4,4.9,213.6,42.23,21.6,5.3,13.8,38.08,0.7,1.1,42.5,9,73.6,347.6,-0.1,0.5,28.8333333333333
2019-10-27,"CAR","SF",20.5,34.4,60.35,199.8,5.79,10.88,1.2,0.5,3.2,25.7,86,11.8,24.7,112.9,4.47,1.1,4.9,20.2,60.1,40.9,19.2,4.3,24.6,1.1,0,0.9,0.8,0.1,5,0.1,8.1,2,2.6,77.67,45.5,2.1,2.2,97.1428571428571,1.6,36.7,23.4125,0,20.5,2.6,27.1,7.37,0,15.7,5.1,246.1,47.5,18.6,4.3,13,33.13,0.4,0.9,35,5.8,51.1,312.7,0.4,1,27.6666666666667
2019-10-27,"OAK","HOU",24.2222222222222,32.5555555555556,75.3333333333333,235.555555555556,7.51111111111111,10.2,1.44444444444444,0.666666666666667,1.55555555555556,9.33333333333333,103.577777777778,12.4444444444444,30.4444444444444,134.777777777778,4.57777777777778,1,7,23.4444444444444,50.1111111111111,36.4444444444444,13.6666666666667,1.88888888888889,13.6666666666667,0.333333333333333,0.111111111111111,0.333333333333333,0.222222222222222,0,3.22222222222222,0.111111111111111,5.44444444444444,1,1.22222222222222,84.375,26.4444444444444,2.44444444444444,2.44444444444444,100,1.22222222222222,34.6666666666667,31.5333333333333,0,25.6666666666667,2.55555555555556,14.6666666666667,7.1,0,10.1111111111111,4.55555555555556,214.777777777778,47.7555555555556,20.6666666666667,6,13.2222222222222,46.2333333333333,1,1.33333333333333,60.1888888888889,8,75.2222222222222,370.333333333333,-0.666666666666667,0.555555555555556,21.1666666666667
