"Date","Favorite","Underdog","Fav.Comp","Fav.PassAtt","Fav.CompPCT","Fav.PassYds","Fav.PassYPA","Fav.PassYPR","Fav.PassTD","Fav.OINT","Fav.OSCK","Fav.OSCKYDS","Fav.QBR","Fav.P1st","Fav.RushAtt","Fav.RushYds","Fav.RushYPA","Fav.RushTD","Fav.R1st","Fav.PA","Fav.Tckl","Fav.Solo","Fav.AstTckl","Fav.DSck","Fav.DSCKYds","Fav.INT","Fav.INTTD","Fav.FF","Fav.FumRec","Fav.FumTD","Fav.PassDef","Fav.Sfty","Fav.KPts","Fav.FGM","Fav.FGA","Fav.FGPct","Fav.FGLng","Fav.XPM","Fav.XPA","Fav.XPPct","Fav.KR","Fav.KRYds","Fav.KRAvg","Fav.KRTD","Fav.KRLng","Fav.PR","Fav.PRYds","Fav.PRAvg","Fav.PRTD","Fav.PRLng","Fav.Punts","Fav.PuntYds","Fav.PuntAvg","Fav.X1st","Fav.X3rdCon","Fav.X3rdAtt","Fav.X3rdPct","Fav.X4thCon","Fav.X4thAtt","Fav.X4thPct","Fav.Pen","Fav.PenYds","Fav.TotYds","Fav.PlusMinus","Fav.FUML.turnovers","Fav.PF"
2019-10-13,"ATL","ARI",25.3,39.5,63.75,248,6.26,10.47,1.3,0.9,2.7,17.4,84.66,12.7,24.4,102.3,4,1,6.3,25.3,58.6,35.6,23,1.4,7.4,0.3,0,1.3,0.6,0,2.6,0,4.5,0.9,1.7,57.4,29.6,1.8,1.8,100,1.9,38.8,21.125,0,20.7,2.3,12.7,5.71111111111111,0,7.8,4.3,182.2,42.33,21.6,5,13,38.59,0.7,1.6,39.17,10.6,90.8,350.3,-0.7,0.8,20.4
2019-10-13,"LA","SF",24.3333333333333,39.3333333333333,61.4555555555556,263.777777777778,6.7,11.1333333333333,1.22222222222222,1.11111111111111,1,7.44444444444444,81.7333333333333,13.8888888888889,24.6666666666667,90.7777777777778,3.57777777777778,1,4.77777777777778,19.7777777777778,61.5555555555556,38.6666666666667,22.8888888888889,2.22222222222222,14.7777777777778,1.11111111111111,0.111111111111111,0.777777777777778,0.444444444444444,0,5.22222222222222,0,7,1.66666666666667,2.22222222222222,77.0875,37.7777777777778,2,2,100,0.777777777777778,15.6666666666667,20.46,0,12.3333333333333,2.55555555555556,16.2222222222222,6.8625,0,11.1111111111111,4.33333333333333,200.777777777778,45.0444444444444,20.7777777777778,5,13.3333333333333,37.1111111111111,0.333333333333333,0.777777777777778,14.8111111111111,9.33333333333333,73.4444444444444,354.555555555556,-0.222222222222222,0.666666666666667,29.2
2019-10-13,"DEN","TEN",21.3,34.3,62.39,191.2,5.67,10.02,0.9,1,2.8,19.6,76.89,10.5,26.1,108.9,4.17,0.6,5.1,17.9,54.7,35.8,18.9,1.6,9.4,0.5,0,0.5,0.3,0,4.2,0,6.5,1.8,2.1,89.8222222222222,35.6,1.1,1.2,91.6666666666667,1.4,32.9,27.7166666666667,0,17.7,2.9,15.3,5.11111111111111,0,9.2,4.8,221.6,46.23,18.3,4.6,13.5,33.7,0.6,1.3,23.33,7.4,65.5,300.1,-0.6,0.5,18
2019-10-13,"DAL","NYJ",24.3333333333333,37.7777777777778,65.5777777777778,271.555555555556,7.35555555555556,11.6666666666667,1.66666666666667,0.888888888888889,1.88888888888889,13.5555555555556,93.6666666666667,12.2222222222222,25.5555555555556,111.777777777778,4.13333333333333,0.888888888888889,6.77777777777778,14.8888888888889,54.3333333333333,38.7777777777778,15.5555555555556,2.77777777777778,18.7777777777778,1,0.111111111111111,1,0.666666666666667,0,5,0,5.88888888888889,1.11111111111111,1.66666666666667,69.7875,25,2.55555555555556,2.66666666666667,87.5,1.11111111111111,21.7777777777778,17.8833333333333,0,12.7777777777778,2.33333333333333,14.2222222222222,7.1625,0,10.4444444444444,4.55555555555556,203.444444444444,44.1888888888889,22.1111111111111,4.66666666666667,12.2222222222222,39.1888888888889,0.222222222222222,0.888888888888889,7.41111111111111,8.77777777777778,82,383.333333333333,0.111111111111111,0.666666666666667,26.2
2019-10-13,"LAC","PIT",23.1111111111111,34.1111111111111,68.0333333333333,238.888888888889,7.18888888888889,11.2222222222222,1,1,2.11111111111111,12.5555555555556,86.3777777777778,12.3333333333333,24.5555555555556,110.555555555556,4.44444444444444,1,5.88888888888889,19.6666666666667,57.1111111111111,38,19.1111111111111,1.88888888888889,12.1111111111111,0.888888888888889,0,0.777777777777778,0.444444444444444,0,2.77777777777778,0,6.11111111111111,1.44444444444444,1.77777777777778,87.5,36.8888888888889,1.77777777777778,2,88.8888888888889,1.88888888888889,40.2222222222222,21.5222222222222,0,23.7777777777778,1.66666666666667,21.3333333333333,10,0.222222222222222,19.5555555555556,3.44444444444444,162.666666666667,47.95,20.5555555555556,5.33333333333333,12.2222222222222,44.2777777777778,0.333333333333333,1.11111111111111,10.1888888888889,7.33333333333333,66.2222222222222,349.444444444444,-0.222222222222222,0.555555555555556,20.6
2019-10-14,"GB","DET",19.25,32,59.2,204.375,6.2375,11.375,1.5,0.25,2,15.125,92.95,10.5,25.125,90.625,3.525,1.125,5.25,20.625,58,40.375,17.625,2.625,16,1.375,0.125,1.25,0.875,0.125,5.25,0,6.125,1.125,1.25,93.34,24.125,2.75,2.875,96.875,1.625,35.875,22.32,0,16.125,1,4,4.08333333333333,0,3.125,5.5,267.25,48.2,18.75,4,11.625,34.3625,0,0.375,0,8,62.875,295,1.25,0.75,23.8
2019-10-17,"KC","DEN",23.5,37.9,62.26,291,7.7,12.79,2.1,0.3,1.8,11.1,102.64,12.6,20.8,87.9,4.16,0.8,6.1,23.2,59.5,41.6,17.9,2,12.1,1,0,1,0.8,0.1,4.8,0,7.4,1.5,1.8,79.6333333333333,31.2,2.9,3,97.5,3.3,80.1,23.9111111111111,0,26.6,2.2,10.3,3.82222222222222,0,7.8,3.5,155.7,45.7,21.4,5.2,11.4,45.97,0.7,0.9,45,8.6,78.8,378.9,0.5,1,28.6666666666667
2019-10-20,"LA","ATL",23.2,37.8,60.73,242.2,6.23,10.62,1.1,1,1.3,9.7,79.64,12.6,24.4,92.6,3.72,1,5.2,19.8,64.6,39.9,24.7,2.2,14.4,1.1,0.1,0.8,0.5,0,5,0,6.4,1.5,2,77.0875,34,1.9,1.9,100,1,21.5,21.1666666666667,0,13.8,2.4,15.4,6.98888888888889,0,10.8,4.4,207.6,45.92,19.7,4.5,12.9,33.4,0.3,1.1,13.33,9.2,72,334.8,-0.1,0.7,25.5
2019-10-20,"BUF","MIA",20.8888888888889,33.5555555555556,63.0888888888889,225.111111111111,6.84444444444444,11.6333333333333,1,1,2.22222222222222,14.7777777777778,84.5,11.5555555555556,28.8888888888889,135.666666666667,4.76666666666667,1.33333333333333,7.11111111111111,15.8888888888889,57,39.2222222222222,17.7777777777778,2.22222222222222,16.3333333333333,1,0.111111111111111,0.777777777777778,0.444444444444444,0,6.22222222222222,0,5.77777777777778,1.11111111111111,1.55555555555556,76.2,33.2222222222222,2.44444444444444,2.44444444444444,100,1.11111111111111,25,22.84,0,14.5555555555556,2.88888888888889,28.3333333333333,14.5444444444444,0.111111111111111,20.6666666666667,4.88888888888889,206.444444444444,42.2666666666667,21.2222222222222,4.88888888888889,12.8888888888889,38.0222222222222,0.444444444444444,0.777777777777778,22.2222222222222,8.77777777777778,71.4444444444444,360.777777777778,-0.555555555555556,1,18
2019-10-20,"JAC","CIN",20,34,58.54,193.7,5.59,10.1,1.1,0.5,2.7,15.6,79.52,9.8,23.4,111.6,4.6,0.3,4.6,23.7,56.7,39,17.7,2.3,13.5,0.3,0,0.5,0.2,0,3.3,0,6.2,1.7,1.8,88.8888888888889,32.2,1.1,1.1,100,1.9,40.1,20.5,0,14.6,2.3,11.1,4.27777777777778,0,8.7,5.7,258.1,45.75,16.4,3.7,13.2,27.9,0.5,1.3,28.33,8.7,79.1,305.3,-0.7,0.7,19.5
2019-10-20,"MIN","DET",19.4,28,70.03,217.7,8.05,12.22,1.6,0.6,1.6,11.9,107.28,11,32.2,162.7,5.1,1.4,7.3,17.3,55.1,41,14.1,2.2,17.9,0.8,0.1,0.5,0.5,0,5.3,0.1,6.2,1.2,1.6,75,24.6,2.6,2.7,94.4444444444444,1.7,40,22.8833333333333,0,17.8,2,12.2,5.94444444444444,0,8.6,3.7,168.4,45.92,21,5.1,11.9,43.6,0.7,0.8,55,7.7,76,380.4,0,0.7,25
2019-10-20,"GB","OAK",19.7777777777778,32.7777777777778,59.4555555555556,212.444444444444,6.33333333333333,11.4222222222222,1.55555555555556,0.333333333333333,1.88888888888889,14.1111111111111,92.6222222222222,10.7777777777778,25.5555555555556,99.4444444444444,3.78888888888889,1,5.11111111111111,20.7777777777778,56.6666666666667,39.4444444444444,17.2222222222222,2.66666666666667,16.6666666666667,1.22222222222222,0.111111111111111,1.11111111111111,0.777777777777778,0.111111111111111,5.22222222222222,0,6.66666666666667,1.33333333333333,1.44444444444444,94.45,26.7777777777778,2.66666666666667,2.77777777777778,97.2222222222222,2.11111111111111,42.5555555555556,21.2666666666667,0,16.6666666666667,1,2.55555555555556,2.21428571428571,0,1.77777777777778,5.22222222222222,254.777777777778,48.5888888888889,19.1111111111111,4,11.6666666666667,34.2444444444444,0,0.333333333333333,0,7.77777777777778,61.2222222222222,311.888888888889,0.777777777777778,0.888888888888889,23.6666666666667
2019-10-20,"IND","HOU",22.6666666666667,35.4444444444444,64.6444444444444,220.888888888889,6.18888888888889,10.2444444444444,1.44444444444444,0.777777777777778,1.88888888888889,14.1111111111111,87.8444444444444,11.5555555555556,29.1111111111111,121.111111111111,4.07777777777778,0.666666666666667,7.55555555555556,21.4444444444444,51.5555555555556,38.5555555555556,13,2.55555555555556,18.5555555555556,0.333333333333333,0,0.777777777777778,0.666666666666667,0,2.55555555555556,0,6.55555555555556,1.66666666666667,2.22222222222222,75,35.6666666666667,1.55555555555556,1.88888888888889,87.0333333333333,2,44.3333333333333,22.4666666666667,0,26.6666666666667,1.88888888888889,12.7777777777778,6.78571428571429,0,8.55555555555556,3.88888888888889,175.444444444444,45.1666666666667,22.2222222222222,5.44444444444444,13.5555555555556,41.5333333333333,1.22222222222222,1.77777777777778,59.2555555555556,7.33333333333333,61,342,-0.333333333333333,0.555555555555556,22.6
2019-10-20,"NYG","ARI",24,38.4,62.98,262.7,6.97,11.56,1.6,1.1,2.1,12.7,86.59,12,23,98.2,4.32,0.9,6,24.7,62.7,39.3,23.4,2.9,19.6,0.9,0.2,0.6,0.5,0.1,4.1,0.1,5,0.9,1,88.8888888888889,26.9,2.3,2.3,100,1.7,46.4,26.9875,0,26.7,2.5,28.4,11.6666666666667,0.1,22.1,4.1,177,43.64,19.6,5.7,13.3,41.2,0.7,1.8,38.33,6.7,60.3,360.9,-0.8,1.1,18.5
2019-10-20,"SF","WAS",19.1111111111111,28.8888888888889,64.7555555555556,207.111111111111,7.1,11.4222222222222,1.33333333333333,1.11111111111111,1.33333333333333,8.11111111111111,86.3444444444444,10.5555555555556,35.7777777777778,162.222222222222,4.5,1.55555555555556,8.66666666666667,14.6666666666667,49.3333333333333,35.5555555555556,13.7777777777778,3.55555555555556,23,1.11111111111111,0.222222222222222,1,0.666666666666667,0,5.22222222222222,0,7.66666666666667,1.55555555555556,2.22222222222222,81.4888888888889,37.6666666666667,3,3,100,1.33333333333333,34.6666666666667,25.3375,0,24,2.22222222222222,19.5555555555556,9.4125,0,10.8888888888889,3.55555555555556,166,46.5888888888889,21.1111111111111,5.55555555555556,12.8888888888889,42.9333333333333,0.333333333333333,0.666666666666667,25.9222222222222,8.33333333333333,75.6666666666667,369.333333333333,0,0.666666666666667,29.4
2019-10-20,"TEN","LAC",18.8,30.7,61.12,192.7,6.37,12.17,1.5,0.3,4.3,29.8,96.29,9.7,26.5,109.8,4.17,0.4,5.5,15.7,54.2,39.5,14.7,2.3,16.7,1,0.1,0.4,0.3,0,3.9,0.2,3.9,0.8,1.4,64.2857142857143,20.4,1.5,1.8,85.4125,1.3,27.6,21.9625,0,19.9,1.9,15.8,6.9,0,8.3,6.3,300.2,47.59,18.1,4.6,13.4,32.11,0,1,0,7.5,71.6,302.5,0.8,0.2,16.3333333333333
2019-10-20,"CHI","NO",21.3333333333333,32.4444444444444,65.6777777777778,186.333333333333,5.72222222222222,9.67777777777778,0.888888888888889,0.555555555555556,2.88888888888889,21,85.1777777777778,10.1111111111111,22.8888888888889,80.1111111111111,3.5,0.444444444444444,3.66666666666667,17.7777777777778,56.8888888888889,45.5555555555556,11.3333333333333,3.33333333333333,24.6666666666667,0.888888888888889,0.222222222222222,1.33333333333333,1.11111111111111,0.111111111111111,4.11111111111111,0,7.22222222222222,1.88888888888889,2.22222222222222,85.425,38.6666666666667,1.55555555555556,1.66666666666667,87.5,1.77777777777778,44.5555555555556,24.8666666666667,0,20.5555555555556,2,13.5555555555556,7.05555555555556,0,12.6666666666667,5.33333333333333,261,49,15.7777777777778,4.55555555555556,13.3333333333333,34.3222222222222,0.444444444444444,0.888888888888889,29.6333333333333,8.22222222222222,67.7777777777778,266.444444444444,1.22222222222222,0.222222222222222,17.4
2019-10-20,"SEA","BAL",18.5,28.1,64.05,216.8,7.6,13.41,1.7,0.1,2.3,15.3,108.04,10.5,31.9,132.9,4.13,1.1,7.2,21.5,60.7,37.5,23.2,1.7,11.8,0.8,0.2,0.8,0.7,0,4.1,0.1,6.4,1.3,1.6,77.0875,31.8,2.5,2.7,93.34,2.3,46.5,21.06,0,25.8,1.6,6.2,3.15,0,4.2,4.8,217.2,45.07,20.2,4.6,12.4,36.52,0.5,0.9,29.17,8.8,77.6,349.7,0.8,0.6,27.5
2019-10-20,"DAL","PHI",24.7,38,66.02,271.4,7.3,11.49,1.5,0.8,1.8,13,93.24,12.5,26.4,113.5,4.1,1,6.8,15.8,54.2,37.6,16.6,2.7,18.1,1,0.1,0.9,0.6,0,4.8,0,6.3,1.3,1.9,70.3666666666667,28.7,2.4,2.5,88.8888888888889,1,19.6,17.8833333333333,0,11.5,2.3,13.6,6.81111111111111,0,10.1,4.4,196.8,44.34,22.5,5.2,12.7,41.15,0.2,0.9,6.67,8.8,80.6,384.9,0.2,0.6,25.5
2019-10-21,"NE","NYJ",23.9,35.7,67.36,266.4,7.54,11.68,1.6,0.6,2.1,13.3,99.36,13.2,31.1,111,3.56,1.4,7.2,10.2,48.8,35,13.8,4.3,30.9,1.7,0.2,0.6,0.2,0.1,6.5,0,6.8,1.4,1.9,65,26.3,2.6,3.1,86.67,1.1,25.2,23.14,0,13.6,3.1,31.1,10.8333333333333,0,13.6,4.6,211.3,45.63,22.4,6.5,14.2,46.53,0.1,0.7,5,7.6,68.6,377.4,0.8,0.5,31.6666666666667
2019-10-24,"MIN","WAS",19.8181818181818,28.5454545454545,70.0818181818182,228.636363636364,8.21818181818182,12.3909090909091,1.81818181818182,0.545454545454545,1.45454545454545,10.8181818181818,110.390909090909,11.7272727272727,32.6363636363636,163,5.04545454545454,1.45454545454545,7.54545454545455,18.4545454545455,55.2727272727273,40.7272727272727,14.5454545454545,2.18181818181818,17.3636363636364,0.818181818181818,0.0909090909090909,0.454545454545455,0.454545454545455,0,5.36363636363636,0.0909090909090909,6.18181818181818,1.09090909090909,1.54545454545455,65.625,22.3636363636364,2.90909090909091,3,95,1.90909090909091,45.9090909090909,23.3714285714286,0,19.6363636363636,2,11.9090909090909,5.8,0,8.63636363636364,3.54545454545455,162,46.2,22,5.18181818181818,11.7272727272727,45.0909090909091,0.636363636363636,0.727272727272727,50,7.54545454545455,74.5454545454545,391.636363636364,0.0909090909090909,0.636363636363636,27.4285714285714
2019-10-27,"SEA","ATL",18.6363636363636,29.2727272727273,62.6636363636364,219,7.44545454545455,13.2909090909091,1.63636363636364,0.181818181818182,2.18181818181818,13.9090909090909,104.145454545455,10.4545454545455,31.3636363636364,130.454545454545,4.12727272727273,1,7.27272727272727,22.2727272727273,60.0909090909091,37.0909090909091,23,1.63636363636364,10.9090909090909,0.727272727272727,0.181818181818182,0.818181818181818,0.636363636363636,0,4.18181818181818,0.0909090909090909,6.72727272727273,1.45454545454545,1.81818181818182,76.8555555555556,32.0909090909091,2.36363636363636,2.54545454545455,93.9454545454546,2.36363636363636,47.5454545454545,20.9,0,25.4545454545455,1.63636363636364,6.72727272727273,3.46666666666667,0,4.36363636363636,4.63636363636364,211.454545454545,45.6363636363636,20.1818181818182,5.09090909090909,12.8181818181818,38.5454545454545,0.454545454545455,0.818181818181818,26.5181818181818,8.18181818181818,72.1818181818182,349.454545454545,0.545454545454545,0.636363636363636,25.8571428571429
2019-10-27,"BUF","PHI",20.4,32.8,62.93,221.4,6.88,11.73,1.1,0.9,2.2,14.7,87.19,11.4,28.3,133.8,4.8,1.2,6.9,16.4,58,40.3,17.7,2.1,15.7,1,0.1,0.9,0.5,0,5.9,0,6.3,1.3,1.7,79.175,34.4,2.4,2.4,100,1.1,27,26.5333333333333,0.1,17.6,2.9,27.7,13.82,0.1,19.5,4.7,198.5,42.27,20.8,4.7,12.6,37.22,0.4,0.7,20,8.8,72.6,355.2,-0.3,0.9,20.1666666666667
2019-10-27,"CHI","LAC",22.6,34.6,65.41,191.2,5.59,9.45,1,0.5,2.8,20.5,85.29,10.7,21.3,73.8,3.39,0.4,3.3,19.6,57,45.9,11.1,3.1,23,0.8,0.2,1.2,1,0.1,4.2,0,7,1.8,2.1,87.0444444444445,39.4,1.6,1.7,88.8888888888889,2,56.4,27.1428571428571,0.1,28.7,2,12.8,6.65,0,12.4,5.5,261.2,47.86,15.8,4.3,13.2,32.56,0.5,1,31.67,7.7,62,265,0.9,0.4,18.6666666666667
2019-10-27,"DET","NYG",19.9,33.4,58.65,234,6.64,13.12,1.6,0.5,3.2,24.9,90,12.1,25.1,94.4,3.77,0.5,4.2,26.5,58,44.2,13.8,1.4,8.8,0.6,0,1.5,1.1,0.1,5.6,0.1,7.1,1.7,2,76.67,38.8,2,2.1,94.4444444444444,2.3,61.2,32.0333333333333,0.1,36,2.4,13.4,6.08888888888889,0,9.1,5.6,243.7,44.1,18.3,3.7,12.7,29.04,0.4,0.9,26.67,8.4,68,328.4,0.6,0.6,24.8333333333333
2019-10-27,"IND","DEN",23,35.9,64.68,230.9,6.37,10.47,1.7,0.7,1.8,13.2,91.41,12.2,28.8,115.2,3.91,0.6,6.8,21.6,52.2,39.5,12.7,2.6,18.4,0.5,0,0.7,0.6,0,2.7,0.1,6.3,1.5,2,75,32.1,1.8,2.1,88.33,2.2,47.8,22.2,0,26.5,1.7,11.5,6.78571428571429,0,7.7,3.9,175.3,45,22.3,5.7,13.8,42.38,1.1,1.7,53.33,7.2,59.4,346.1,-0.2,0.6,23.8333333333333
2019-10-27,"JAC","NYJ",19.5454545454545,33.8181818181818,57.4818181818182,198.272727272727,5.77272727272727,10.7272727272727,1.09090909090909,0.454545454545455,2.63636363636364,15.1818181818182,80,9.81818181818182,25.2727272727273,121.090909090909,4.62727272727273,0.272727272727273,5.18181818181818,23.0909090909091,55.5454545454545,38.6363636363636,16.9090909090909,2.27272727272727,13.9090909090909,0.545454545454545,0.0909090909090909,0.545454545454545,0.272727272727273,0,3.81818181818182,0,6.81818181818182,1.90909090909091,2,90,32.6363636363636,1.09090909090909,1.09090909090909,100,1.72727272727273,36.4545454545455,20.5,0,13.2727272727273,2.27272727272727,11.4545454545455,4.6,0,9.27272727272727,5.72727272727273,257.636363636364,45.4272727272727,16.9090909090909,3.72727272727273,13.4545454545455,27.6363636363636,0.545454545454545,1.36363636363636,30.3,8.90909090909091,83.7272727272727,319.363636363636,-0.272727272727273,0.636363636363636,20.5714285714286
2019-10-27,"LA","CIN",23.1818181818182,37.8181818181818,60.7090909090909,246.636363636364,6.36363636363636,10.8090909090909,1.18181818181818,0.909090909090909,1.18181818181818,8.81818181818182,81.6727272727273,12.6363636363636,25.4545454545455,92.3636363636364,3.60909090909091,1,5.54545454545455,18.9090909090909,63.4545454545455,39.8181818181818,23.6363636363636,2.45454545454545,16.5454545454545,1.09090909090909,0.0909090909090909,1.09090909090909,0.636363636363636,0.0909090909090909,4.72727272727273,0,7,1.63636363636364,2.18181818181818,76.8555555555556,35.9090909090909,2.09090909090909,2.09090909090909,100,0.909090909090909,19.5454545454545,21.1666666666667,0,12.5454545454545,2.54545454545455,17.2727272727273,7.19,0,13,4.27272727272727,197.363636363636,44.6272727272727,20,4.81818181818182,13.1818181818182,34.9090909090909,0.363636363636364,1.09090909090909,21.2090909090909,8.81818181818182,67.6363636363636,339,0.181818181818182,0.636363636363636,27.1428571428571
2019-10-27,"NO","ARI",23.2727272727273,34.5454545454545,67.5363636363636,234.363636363636,6.67272727272727,10.4909090909091,1.54545454545455,0.545454545454545,1.81818181818182,12.9090909090909,96.1545454545455,12.2727272727273,26.6363636363636,116.818181818182,4.38181818181818,0.454545454545455,6.45454545454545,20.6363636363636,53.1818181818182,36.2727272727273,16.9090909090909,2.18181818181818,13.9090909090909,0.454545454545455,0,0.727272727272727,0.727272727272727,0.0909090909090909,3.72727272727273,0.181818181818182,8.63636363636364,2.27272727272727,2.63636363636364,89.4444444444444,35.6363636363636,1.81818181818182,1.90909090909091,97.2222222222222,2.36363636363636,53,22.1111111111111,0,23.4545454545455,2.90909090909091,31.7272727272727,10.1090909090909,0.181818181818182,23.2727272727273,4.27272727272727,200,46.0454545454545,20.4545454545455,5.63636363636364,13.0909090909091,42.7,0.181818181818182,0.545454545454545,13.6363636363636,7.90909090909091,66.7272727272727,351.181818181818,0.363636363636364,0.272727272727273,23.4285714285714
2019-10-27,"TEN","TB",19.2727272727273,30.6363636363636,62.8363636363636,203,6.71818181818182,12.2909090909091,1.54545454545455,0.363636363636364,4.09090909090909,28.6363636363636,98.4363636363636,10.3636363636364,26.7272727272727,108.636363636364,4.09090909090909,0.454545454545455,5.45454545454545,16.0909090909091,54.6363636363636,39.3636363636364,15.2727272727273,2.18181818181818,15.4545454545455,0.909090909090909,0.0909090909090909,0.545454545454545,0.363636363636364,0,4,0.181818181818182,4,0.818181818181818,1.36363636363636,68.75,22.6363636363636,1.54545454545455,1.90909090909091,83.3333333333333,1.45454545454545,31.3636363636364,22.0777777777778,0,20.2727272727273,1.81818181818182,15.6363636363636,7.68888888888889,0,8.81818181818182,5.90909090909091,280.545454545455,47.0818181818182,18.4545454545455,4.72727272727273,13.1818181818182,34.1454545454545,0.0909090909090909,1.09090909090909,4.54545454545455,7.45454545454545,70,311.636363636364,0.727272727272727,0.181818181818182,17.2857142857143
2019-10-27,"SF","CAR",18.4,28.1,63.99,201,7.09,11.54,1.2,1.1,1.4,7.8,83.69,10.3,36.1,159.7,4.4,1.4,8.5,13.2,49,35.3,13.7,3.5,23.4,1,0.2,1,0.7,0,4.7,0,7.8,1.7,2.4,80.84,36.8,2.7,2.7,100,1.2,31.2,25.3375,0,21.6,2.2,20.6,10.0333333333333,0,11.5,3.4,158.8,46.63,20.7,5.7,13.2,43.02,0.4,0.8,28.33,7.7,70.1,360.7,0,0.6,26
2019-10-27,"HOU","OAK",21.9090909090909,33.6363636363636,64.3909090909091,233.181818181818,6.83636363636364,11.2181818181818,1.54545454545455,1.18181818181818,3.18181818181818,17.6363636363636,85.7272727272727,12.4545454545455,27.5454545454545,129.727272727273,4.70909090909091,1.09090909090909,7.36363636363636,24.6363636363636,56.4545454545455,38,18.4545454545455,1.81818181818182,14,0.545454545454545,0.0909090909090909,1.18181818181818,0.909090909090909,0,3.72727272727273,0,6.27272727272727,1.36363636363636,1.63636363636364,77.7777777777778,32.2727272727273,2.18181818181818,2.63636363636364,87.98,1.45454545454545,32.4545454545455,21.2875,0,17.8181818181818,2.27272727272727,17.1818181818182,8.41,0,11.5454545454545,3.90909090909091,172.909090909091,43.04,21.5454545454545,5.45454545454545,12.7272727272727,43.4818181818182,0.727272727272727,1.36363636363636,39.3909090909091,8.09090909090909,73.3636363636364,362.909090909091,-0.545454545454545,0.818181818181818,26.4285714285714
2019-10-27,"NE","CLE",24.5454545454545,36.5454545454545,67.5,264.818181818182,7.35454545454545,11.3454545454545,1.54545454545455,0.636363636363636,1.90909090909091,12.0909090909091,97.6636363636364,13.0909090909091,31.3636363636364,107.636363636364,3.43636363636364,1.54545454545455,7.27272727272727,9.27272727272727,47.7272727272727,33.7272727272727,14,4,29.2727272727273,1.90909090909091,0.181818181818182,0.636363636363636,0.363636363636364,0.0909090909090909,6.45454545454545,0.0909090909090909,6.81818181818182,1.36363636363636,1.81818181818182,68.1818181818182,27,2.72727272727273,3.18181818181818,87.8818181818182,1.18181818181818,27,23.0333333333333,0,14.7272727272727,3,30.4545454545455,10.95,0,14.3636363636364,4.81818181818182,215.818181818182,44.8727272727273,22.3636363636364,6.54545454545455,14.3636363636364,46.2818181818182,0.181818181818182,0.727272727272727,13.6363636363636,7.54545454545455,70.7272727272727,372.454545454545,1.18181818181818,0.454545454545455,31.8571428571429
2019-10-27,"GB","KC",20.3,32.6,61.57,233.3,7.06,12,1.9,0.3,1.8,13.5,99.19,11.2,25.3,95.5,3.67,1,5.1,21.1,57.8,39.6,18.2,2.4,15,1.2,0.1,1.1,0.7,0.1,5,0,6.6,1.2,1.3,94.45,24.1,3,3.1,97.5,2.3,44.3,20.3714285714286,0,17,0.9,2.3,2.21428571428571,0,1.6,5,245.9,49.26,19.4,4.2,11.5,36.82,0,0.3,0,7.3,57.1,328.8,0.9,0.8,26.2857142857143
2019-10-28,"PIT","MIA",19.8,31.7,63.16,203.5,6.49,10.9,1.5,0.9,1.3,9.8,86.75,9.5,22.6,82,3.53,0.5,4.6,19.7,64.7,46,18.7,4,26.9,1,0,1.3,1.3,0.2,5.4,0.1,7.3,1.8,1.9,96.67,38.9,1.9,2,94.4444444444444,1.6,30.9,18.4571428571429,0,15.2,2,19.8,8.7875,0,13.1,4.7,220.1,47.01,16.7,4.3,12,35.58,0.2,0.7,8.33,6.8,55.7,285.5,0.9,0.5,20.5
2019-10-31,"SF","ARI",18.3636363636364,27.5454545454545,65.6090909090909,196.909090909091,7.09090909090909,11.3727272727273,1.27272727272727,1.09090909090909,1.54545454545455,8.81818181818182,86.1909090909091,10.4545454545455,36.2727272727273,166.272727272727,4.55454545454545,1.72727272727273,8.63636363636364,13.1818181818182,48.8181818181818,35.9090909090909,12.9090909090909,3.81818181818182,26.5454545454545,1.18181818181818,0.181818181818182,0.909090909090909,0.636363636363636,0,4.81818181818182,0,7.90909090909091,1.63636363636364,2.27272727272727,82.5818181818182,35.2727272727273,3,3,100,1.09090909090909,28.3636363636364,25.3375,0,19.6363636363636,2.54545454545455,23.1818181818182,9.85,0,11.7272727272727,3.36363636363636,155.363636363636,46.0545454545455,21,5.63636363636364,12.9090909090909,43.6545454545455,0.363636363636364,0.727272727272727,25.7545454545455,7.36363636363636,66.5454545454545,363.181818181818,0.181818181818182,0.545454545454545,29.5714285714286
2019-11-03,"JAC","HOU",19.75,33.8333333333333,58.0833333333333,204.916666666667,5.975,10.8916666666667,1.25,0.416666666666667,2.58333333333333,14,83.3,10.0833333333333,26,120.25,4.51666666666667,0.25,5.08333333333333,22.4166666666667,55.0833333333333,37.75,17.3333333333333,2.75,17,0.75,0.0833333333333333,0.583333333333333,0.25,0,3.75,0,7.16666666666667,2,2.08333333333333,90.9090909090909,33.5,1.16666666666667,1.25,95.8375,1.75,37.5,21.0714285714286,0,14.25,2.5,12.5833333333333,4.63636363636364,0,10.5,5.58333333333333,248.916666666667,44.8333333333333,17.25,4.08333333333333,13.75,29.2583333333333,0.5,1.33333333333333,27.775,8.91666666666667,82.5833333333333,325.166666666667,-0.0833333333333333,0.666666666666667,21.625
