"Date","Underdog","Favorite","UD.Comp","UD.PassAtt","UD.CompPCT","UD.PassYds","UD.PassYPA","UD.PassYPR","UD.PassTD","UD.OINT","UD.OSCK","UD.OSCKYDS","UD.QBR","UD.P1st","UD.RushAtt","UD.RushYds","UD.RushYPA","UD.RushTD","UD.R1st","UD.PA","UD.Tckl","UD.Solo","UD.AstTckl","UD.DSck","UD.DSCKYds","UD.INT","UD.INTTD","UD.FF","UD.FumRec","UD.FumTD","UD.PassDef","UD.Sfty","UD.KPts","UD.FGM","UD.FGA","UD.FGPct","UD.FGLng","UD.XPM","UD.XPA","UD.XPPct","UD.KR","UD.KRYds","UD.KRAvg","UD.KRTD","UD.KRLng","UD.PR","UD.PRYds","UD.PRAvg","UD.PRTD","UD.PRLng","UD.Punts","UD.PuntYds","UD.PuntAvg","UD.X1st","UD.X3rdCon","UD.X3rdAtt","UD.X3rdPct","UD.X4thCon","UD.X4thAtt","UD.X4thPct","UD.Pen","UD.PenYds","UD.TotYds","UD.PlusMinus","UD.FUML.turnovers","UD.PF"
2020-10-25,"LV","TB",25.6,35,73.14,278.4,8.14,11.48,2.2,0.2,1.6,10,116.36,14,29.2,121,4.22,1.2,7.4,30.4,52.8,39.8,13,1.4,7.4,0.6,0,0,0,0,4.6,0,9.8,2.2,2.4,93.34,46.8,3.2,3.4,96,1.8,34.4,19.625,0,21,0.8,11.6,13.1666666666667,0,9.6,2.2,100.8,47.32,23.8,6.8,13,50.74,1,1.2,50,5.4,43.4,399.4,-0.8,1.2,30.2
2020-10-25,"DEN","KC",19,33.2,56.5,204.2,6.26,13.02,1.2,1.6,3,26.2,68.64,10,27,101,3.68,0.6,4.8,22,59.6,42.8,16.8,2.8,20.4,0.6,0,0.8,0.4,0,5,0,8.8,2.4,2.6,91.675,42.6,1.6,1.6,100,1.2,20.2,16.5666666666667,0,10.8,1.2,16.4,13.6666666666667,0,11.8,3.6,153,43.26,18.2,4.6,12.8,36.18,0,0.8,0,4.6,46,305.2,-1,0.4,20
2020-10-25,"JAC","LAC",27,40,70.1166666666667,261.833333333333,6.68333333333333,10.3333333333333,1.83333333333333,0.833333333333333,3,18.5,96.6,14.6666666666667,20.5,89.3333333333333,4.21666666666667,0.666666666666667,5,30.1666666666667,60.5,42.3333333333333,18.1666666666667,0.833333333333333,3.33333333333333,1,0,0.166666666666667,0,0,4.33333333333333,0,5.83333333333333,1.33333333333333,2,66,27.6666666666667,1.83333333333333,2.16666666666667,87.5,1.5,28.8333333333333,20.76,0,20.5,0.333333333333333,1.33333333333333,4,0,1.33333333333333,2.5,113.333333333333,44.55,22,5.83333333333333,12.1666666666667,45.8666666666667,0.5,1.66666666666667,38.8833333333333,6.16666666666667,54,351.166666666667,-0.5,0.666666666666667,20.8333333333333
2020-10-25,"SF","NE",22.8333333333333,34.8333333333333,65.8333333333333,240.666666666667,6.93333333333333,11.5833333333333,1.66666666666667,0.833333333333333,3,22.8333333333333,95.1833333333333,14.1666666666667,27.5,127.833333333333,4.98333333333333,1.33333333333333,5.5,21.6666666666667,54.5,37.6666666666667,16.8333333333333,1.66666666666667,8.83333333333333,0.666666666666667,0,0.666666666666667,0.333333333333333,0,4.83333333333333,0,6.66666666666667,1.33333333333333,1.5,95,39.3333333333333,2.66666666666667,2.66666666666667,100,1,21.3333333333333,20.175,0,14.3333333333333,1.33333333333333,12,9.925,0,7.83333333333333,3.5,153.666666666667,44.2,22,4.83333333333333,11.6666666666667,40.45,0.166666666666667,1,16.6666666666667,6,56.1666666666667,368.5,-0.166666666666667,0.333333333333333,24.6666666666667
2020-10-25,"ARI","SEA",22.5,34.1666666666667,64.5,241.5,7.05,12,1.66666666666667,1,1.5,6.33333333333333,92.1,12.6666666666667,30.5,161,5.21666666666667,1.83333333333333,9.83333333333333,18.6666666666667,58.3333333333333,44.1666666666667,14.1666666666667,2.83333333333333,21.6666666666667,0.5,0,0.666666666666667,0.666666666666667,0,3.66666666666667,0,6.66666666666667,1.16666666666667,1.5,86.66,38.6666666666667,3.16666666666667,3.33333333333333,94.45,1.33333333333333,28.6666666666667,23.2,0,17.5,1.33333333333333,3.33333333333333,2.05,0,2.66666666666667,3.83333333333333,167.5,44.0166666666667,25,5.5,12.5,43.3333333333333,0.833333333333333,0.833333333333333,66.6666666666667,8.16666666666667,61.3333333333333,402.5,0,0.166666666666667,27.6666666666667
2020-10-26,"CHI","LA",24.3333333333333,39.6666666666667,61.5166666666667,222.833333333333,5.61666666666667,9.98333333333333,2,1.16666666666667,1.83333333333333,16.8333333333333,82.9333333333333,13.3333333333333,23.3333333333333,90,3.58333333333333,0.333333333333333,5.16666666666667,19.3333333333333,55.8333333333333,39.8333333333333,16,2.5,15,0.833333333333333,0,0.666666666666667,0.5,0,5.33333333333333,0,7,1.66666666666667,2,83.3333333333333,38.8333333333333,2,2,100,2.83333333333333,81,29.66,0,31.3333333333333,1.16666666666667,5,3.6,0,3.66666666666667,4.66666666666667,213.333333333333,45.95,20.6666666666667,4.83333333333333,13.3333333333333,34.9666666666667,0.5,0.833333333333333,33.3333333333333,7.5,72.8333333333333,312.833333333333,0.166666666666667,0,21.3333333333333
2020-10-29,"ATL","CAR",27.1428571428571,41,65.8285714285714,295.571428571429,7.14285714285714,11.4857142857143,1.71428571428571,0.428571428571429,2.14285714285714,16,98.1142857142857,16.1428571428571,27.4285714285714,105.428571428571,3.95714285714286,1.14285714285714,6.14285714285714,29.5714285714286,60.2857142857143,38.4285714285714,21.8571428571429,1.42857142857143,11,0.714285714285714,0,0.857142857142857,0.428571428571429,0,3.42857142857143,0,8.85714285714286,2.28571428571429,2.42857142857143,94.45,36.2857142857143,2,2.42857142857143,80.9571428571429,2.14285714285714,42.8571428571429,20.0333333333333,0,20.1428571428571,1.14285714285714,11.2857142857143,8.425,0,7,3.42857142857143,142.857142857143,42.0428571428571,23.8571428571429,6.28571428571429,14.2857142857143,43.1428571428571,1.28571428571429,2.28571428571429,57.1428571428571,5.71428571428571,48.4285714285714,401,0.285714285714286,0.428571428571429,26.2857142857143
2020-11-01,"PIT","BAL",24.5,35.8333333333333,68.35,229,6.43333333333333,10.0666666666667,2.16666666666667,0.666666666666667,1.33333333333333,13,102,12.5,30.6666666666667,129.666666666667,4.28333333333333,1.33333333333333,7.33333333333333,19.6666666666667,49.3333333333333,36.8333333333333,12.5,4.33333333333333,29.1666666666667,1.33333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0,5.33333333333333,0.166666666666667,7.83333333333333,1.5,1.5,100,34.8333333333333,3.33333333333333,3.5,94.45,1.66666666666667,43.5,25.8,0,29.8333333333333,2.5,32.5,12.55,0,20.5,3.66666666666667,160.166666666667,44.2,21.5,7.83333333333333,15.3333333333333,49.2666666666667,1,1.16666666666667,58.3333333333333,6.16666666666667,54,358.666666666667,0.333333333333333,0.5,30.5
2020-11-01,"NE","BUF",19.3333333333333,30,65.3833333333333,197.166666666667,6.46666666666667,10.6,0.5,1.83333333333333,2.16666666666667,13,68.7333333333333,11.5,31.1666666666667,155,4.8,1.33333333333333,9.16666666666667,23.8333333333333,59.8333333333333,39,20.8333333333333,1.5,12.1666666666667,1.33333333333333,0.166666666666667,0.666666666666667,0.666666666666667,0.166666666666667,3.66666666666667,0,6.16666666666667,1.5,1.83333333333333,75,30.5,1.66666666666667,1.83333333333333,93.75,2.33333333333333,58,23.325,0,18.8333333333333,0.666666666666667,3.83333333333333,5.75,0,3.83333333333333,2.5,119.833333333333,48.2166666666667,22.5,4.33333333333333,11.1666666666667,37.1833333333333,0.833333333333333,1.16666666666667,52.7833333333333,2.5,28.1666666666667,352.166666666667,-0.333333333333333,0.5,19.1666666666667
2020-11-01,"CIN","TEN",28,42,66.7,262.285714285714,6.27142857142857,10.4,1.28571428571429,0.714285714285714,4,29,87.5285714285714,16.4285714285714,26.4285714285714,98.8571428571429,3.62857142857143,1,5.71428571428571,27.7142857142857,59,34.8571428571429,24.1428571428571,1.42857142857143,5.71428571428571,1,0,0.142857142857143,0.142857142857143,0,4.42857142857143,0,9.57142857142857,2.42857142857143,2.71428571428571,90.4857142857143,45.2857142857143,2.28571428571429,2.28571428571429,100,1.85714285714286,44.4285714285714,26.4666666666667,0,26.2857142857143,1.42857142857143,13.2857142857143,8.96,0,9,3.71428571428571,178.285714285714,46.7333333333333,23.7142857142857,5.42857142857143,14,39.9142857142857,1.57142857142857,1.71428571428571,66.6714285714286,6.42857142857143,48.5714285714286,361.142857142857,-0.285714285714286,0.714285714285714,23.2857142857143
2020-11-01,"LV","CLE",25.3333333333333,35.1666666666667,72.0666666666667,277.166666666667,8.03333333333333,11.5333333333333,2.16666666666667,0.333333333333333,1.83333333333333,10.5,113.216666666667,13.6666666666667,28.3333333333333,113.5,4.05,1,7,32.8333333333333,54.6666666666667,40.5,14.1666666666667,1.16666666666667,6.16666666666667,0.5,0,0.166666666666667,0,0,4.33333333333333,0,9.5,2.16666666666667,2.33333333333333,94.45,46,3,3.16666666666667,96.6666666666667,1.66666666666667,29.3333333333333,16.5,0,18.1666666666667,0.666666666666667,9.66666666666667,13.1666666666667,0,8,2.33333333333333,104.166666666667,46.15,23,6.5,13,48.7,1,1.33333333333333,50,5.16666666666667,42,390.666666666667,-0.833333333333333,1,28.5
2020-11-01,"DET","IND",21.1666666666667,34,62.3666666666667,245.666666666667,7.21666666666667,12.3833333333333,1.66666666666667,0.666666666666667,2.33333333333333,17.6666666666667,95.0833333333333,12.6666666666667,26.5,108.5,4,1.16666666666667,6,27.5,58.1666666666667,39,19.1666666666667,1.33333333333333,14.5,0.833333333333333,0,1,0.333333333333333,0,4.16666666666667,0,8.66666666666667,2,2.66666666666667,63.34,29.1666666666667,2.66666666666667,2.66666666666667,100,1.5,38.6666666666667,25.9,0,22.8333333333333,0.666666666666667,6.83333333333333,12.6666666666667,0,7,3.66666666666667,195.833333333333,52.9166666666667,21.6666666666667,4.83333333333333,12.6666666666667,37.6333333333333,1,1.33333333333333,50,6.5,58.6666666666667,354.166666666667,0.5,0,26
2020-11-01,"MIN","GB",18.8333333333333,29.1666666666667,64.3666666666667,235,8.23333333333333,13.2333333333333,1.83333333333333,1.66666666666667,2.33333333333333,10.8333333333333,90.2,11.5,27.8333333333333,139.166666666667,4.8,1.33333333333333,8.66666666666667,32,63.1666666666667,44.6666666666667,18.5,2.16666666666667,11.1666666666667,0.5,0,1,0.333333333333333,0,2.66666666666667,0,4.83333333333333,1,1.33333333333333,80,30,1.83333333333333,1.83333333333333,100,2.5,56.3333333333333,22.9333333333333,0,26.3333333333333,0.666666666666667,2.16666666666667,4.15,0,2.16666666666667,3.16666666666667,140,44.1666666666667,22.1666666666667,3.83333333333333,10.1666666666667,37.8,0.666666666666667,1.33333333333333,36.1166666666667,4.5,34.3333333333333,374.166666666667,-1.16666666666667,0.333333333333333,25.8333333333333
2020-11-01,"NYJ","KC",19.2857142857143,34.2857142857143,56.4857142857143,159.857142857143,4.72857142857143,9.72857142857143,0.571428571428571,1,3.42857142857143,27.1428571428571,64.1285714285714,8,24.1428571428571,104.571428571429,4.34285714285714,0.428571428571429,6.28571428571429,29,61.5714285714286,40.5714285714286,21,1.57142857142857,8.71428571428571,1,0.142857142857143,0.571428571428571,0.428571428571429,0,4.71428571428571,0,5.28571428571429,1.42857142857143,1.57142857142857,83.3333333333333,25.8571428571429,1,1,100,2.42857142857143,42.7142857142857,16.65,0,19.7142857142857,0.285714285714286,2.85714285714286,10,0,2.85714285714286,5.57142857142857,252.142857142857,45.1571428571429,16.5714285714286,4,13.4285714285714,29.5428571428571,0.285714285714286,1.57142857142857,9.52857142857143,7.28571428571429,70.5714285714286,264.428571428571,0.285714285714286,0.142857142857143,12.1428571428571
2020-11-01,"MIA","LA",23.3333333333333,33.1666666666667,72.45,249.166666666667,7.7,10.9833333333333,1.66666666666667,1.16666666666667,1.66666666666667,8.16666666666667,98.85,13.5,27.5,105.166666666667,3.9,1,6.66666666666667,18.8333333333333,58.1666666666667,37.5,20.6666666666667,2.83333333333333,24.3333333333333,0.833333333333333,0,1,0.5,0,4.5,0,9.66666666666667,2.5,2.5,100,41.1666666666667,2.16666666666667,2.16666666666667,100,0.833333333333333,12.3333333333333,14.625,0,10.3333333333333,2.5,23.1666666666667,7.38333333333333,0,11.3333333333333,3.66666666666667,165.833333333333,46.2333333333333,22.6666666666667,4.66666666666667,11.6666666666667,38.35,0.5,0.666666666666667,33.3333333333333,4.66666666666667,36.6666666666667,354.333333333333,0.333333333333333,0,26.6666666666667
2020-11-01,"DEN","LAC",19.8333333333333,34.3333333333333,57.0833333333333,209.166666666667,6.18333333333333,12.6166666666667,1,1.66666666666667,3,25.1666666666667,66.8166666666667,10.1666666666667,28,113.666666666667,3.96666666666667,0.833333333333333,6,25.5,56.8333333333333,40.5,16.3333333333333,3,21.6666666666667,0.5,0,1,0.5,0,4.16666666666667,0,8,2.16666666666667,2.33333333333333,93.34,42.6666666666667,1.5,1.66666666666667,90,1,16.8333333333333,16.5666666666667,0,9,1.16666666666667,13.6666666666667,10.25,0,9.83333333333333,3.5,154.333333333333,45,19.1666666666667,4.66666666666667,13,36.1,0,1,0,4.66666666666667,44,322.833333333333,-1.33333333333333,0.666666666666667,19.3333333333333
2020-11-01,"CHI","NO",24.8571428571429,39.7142857142857,62.7285714285714,223.857142857143,5.64285714285714,9.88571428571429,1.71428571428571,1.28571428571429,2.14285714285714,18.8571428571429,80.6285714285714,12.7142857142857,22.4285714285714,84.1428571428571,3.48571428571429,0.285714285714286,5,20,56.4285714285714,40.4285714285714,16,2.28571428571429,14.1428571428571,0.714285714285714,0,0.857142857142857,0.571428571428571,0.142857142857143,4.85714285714286,0,6.57142857142857,1.57142857142857,1.85714285714286,85.7142857142857,39.2857142857143,1.85714285714286,1.85714285714286,100,3,82.8571428571429,28.6333333333333,0,30.8571428571429,1,4.28571428571429,3.6,0,3.14285714285714,4.71428571428571,216.857142857143,46.1857142857143,19.7142857142857,4.71428571428571,13.4285714285714,34.0571428571429,0.571428571428571,1.28571428571429,32.1428571428571,7.28571428571429,69,308,0,0,19.7142857142857
2020-11-01,"SF","SEA",22.4285714285714,33.4285714285714,67.8571428571429,244.857142857143,7.48571428571429,11.9142857142857,1.42857142857143,1,2.71428571428571,20.5714285714286,92.9428571428571,14,28.8571428571429,137.714285714286,5.02857142857143,1.71428571428571,6.57142857142857,19.4285714285714,53.8571428571429,37,16.8571428571429,1.71428571428571,9.71428571428571,1.14285714285714,0,0.857142857142857,0.285714285714286,0,5,0,7,1.42857142857143,1.57142857142857,95.8333333333333,39.5714285714286,2.71428571428571,2.85714285714286,96.4285714285714,1.14285714285714,23.8571428571429,20.04,0,15.2857142857143,1.14285714285714,10.2857142857143,9.925,0,6.71428571428571,3.14285714285714,138.142857142857,44.3333333333333,22.5714285714286,4.85714285714286,11.2857142857143,42.6142857142857,0.142857142857143,0.857142857142857,14.2857142857143,6,57.4285714285714,382.571428571429,0.142857142857143,0.285714285714286,25.8571428571429
2020-11-01,"DAL","PHI",29.4285714285714,44.5714285714286,64.9714285714286,316.142857142857,6.78571428571429,11.2857142857143,1.57142857142857,1,2.85714285714286,20.7142857142857,87.5285714285714,17.1428571428571,25.5714285714286,101.857142857143,3.95714285714286,1.28571428571429,7.14285714285714,34.7142857142857,61.8571428571429,39,22.8571428571429,1.85714285714286,8.57142857142857,0.142857142857143,0,0.285714285714286,0.142857142857143,0.142857142857143,2.57142857142857,0,6.28571428571429,1.42857142857143,1.71428571428571,83.3333333333333,34.4285714285714,2,2.28571428571429,88.8833333333333,2.42857142857143,56.2857142857143,22.5,0,28,2,13.1428571428571,6.11428571428571,0,10.4285714285714,3,129.285714285714,43.2571428571429,26.5714285714286,5.28571428571429,12.4285714285714,42.9428571428571,1,1.85714285714286,40.4714285714286,6.42857142857143,51.2857142857143,418,-1.85714285714286,1.28571428571429,25.1428571428571
2020-11-02,"NYG","TB",20.4285714285714,33,61.9142857142857,184.285714285714,5.58571428571429,9.84285714285714,0.714285714285714,1,2.85714285714286,17.1428571428571,73.9714285714286,11,21.8571428571429,98.1428571428571,4.45714285714286,0.571428571428571,4.85714285714286,24.8571428571429,62.8571428571429,41.2857142857143,21.5714285714286,2.57142857142857,18.5714285714286,0.714285714285714,0.142857142857143,0.714285714285714,0.571428571428571,0.142857142857143,4.71428571428571,0,7.71428571428571,2.14285714285714,2.28571428571429,94.45,33.8571428571429,1.28571428571429,1.28571428571429,100,1.85714285714286,38.1428571428571,21.3,0,20.5714285714286,1.28571428571429,14.1428571428571,10.875,0,8.57142857142857,3.42857142857143,153.714285714286,46.4285714285714,18.1428571428571,5.14285714285714,12.1428571428571,42.0857142857143,0.857142857142857,1.14285714285714,42.8571428571429,5.28571428571429,36.5714285714286,282.428571428571,-0.571428571428571,0.857142857142857,17.4285714285714
2020-11-05,"SF","GB",23.25,34.375,68.2125,251.625,7.4625,11.8125,1.5,1,2.75,20.875,93.8,14.25,28,127,4.7,1.75,6.5,21.625,54.625,37.5,17.125,1.75,10,1,0,0.75,0.25,0,4.625,0,6.5,1.25,1.375,95.8333333333333,34.625,2.75,2.875,96.875,1.5,30.125,19.7833333333333,0,15.875,1.125,11.5,11.94,0,8.375,3.25,146.125,45.2142857142857,22.75,5,11.5,43.0625,0.375,1,25,6,54.75,378.625,-0.125,0.375,26
2020-11-08,"DEN","ATL",20.7142857142857,35.2857142857143,57.9857142857143,214,6.14285714285714,12.1714285714286,1.28571428571429,1.57142857142857,2.85714285714286,22.2857142857143,70.7571428571429,10.2857142857143,26.2857142857143,112.857142857143,4.37142857142857,0.857142857142857,5.57142857142857,26.1428571428571,59.8571428571429,42.7142857142857,17.1428571428571,2.85714285714286,19,0.714285714285714,0,0.857142857142857,0.428571428571429,0,4.28571428571429,0,7.85714285714286,2,2.14285714285714,94.45,41.5714285714286,1.85714285714286,2,91.6666666666667,1,17.7142857142857,18.175,0,11,1.14285714285714,12.8571428571429,9.8,0,9.57142857142857,3.85714285714286,178.714285714286,46.3142857142857,18.8571428571429,4.71428571428571,13,36.4428571428571,0,0.857142857142857,0,5.14285714285714,47.7142857142857,326.857142857143,-1,0.571428571428571,21
2020-11-08,"BUF","SEA",23.625,35.25,66.175,263.375,7.5625,11.8125,2,0.625,1.625,10.875,100.2125,13.25,26.25,108.625,4.1375,0.875,8.25,24.875,60.625,43.25,17.375,2.375,12.5,0.5,0,1,0.75,0,3.375,0,7.5,1.625,2.25,82.1428571428571,33.375,2.625,2.75,96.4285714285714,1.875,49.75,26.0714285714286,0,26.75,1.625,21.25,15.2166666666667,0,13.75,2.375,116.875,50.9,23.625,6.125,11.875,49.6875,0.375,0.375,37.5,6.625,62.625,372,-0.125,0.75,24.75
2020-11-08,"BAL","IND",16.7142857142857,27.5714285714286,61.6714285714286,179.857142857143,6.74285714285714,11.7571428571429,1.71428571428571,0.714285714285714,2.71428571428571,15.4285714285714,93.5285714285714,10.4285714285714,32.5714285714286,178.714285714286,5.58571428571429,1.14285714285714,8.42857142857143,18.8571428571429,58,39.4285714285714,18.5714285714286,3.42857142857143,26.1428571428571,0.428571428571429,0,2.14285714285714,1.28571428571429,0.285714285714286,4,0,9.28571428571429,2,2.14285714285714,95.2428571428571,46.8571428571429,3.28571428571429,3.28571428571429,100,1.42857142857143,46.4285714285714,32.8,0.142857142857143,34.1428571428571,2.28571428571429,20.8571428571429,10.4571428571429,0,12.8571428571429,3.57142857142857,161.142857142857,45.0142857142857,19.8571428571429,5.71428571428571,13,43.7857142857143,0.714285714285714,1.14285714285714,35.7142857142857,6.57142857142857,61.2857142857143,358.571428571429,0.428571428571429,0.571428571428571,29
2020-11-08,"JAC","HOU",25.1428571428571,38.1428571428571,67.5142857142857,246.428571428571,6.54285714285714,10.6285714285714,1.85714285714286,0.714285714285714,3.28571428571429,18.5714285714286,96.6142857142857,13.5714285714286,21.4285714285714,96.5714285714286,4.35714285714286,0.714285714285714,5.14285714285714,31.4285714285714,61.7142857142857,41.5714285714286,20.1428571428571,0.857142857142857,3.14285714285714,0.857142857142857,0,0.142857142857143,0,0,4,0,5.14285714285714,1.14285714285714,1.71428571428571,66,23.7142857142857,1.71428571428571,2,89.2857142857143,1.85714285714286,37.4285714285714,21.0166666666667,0,21.2857142857143,0.714285714285714,6.28571428571429,6.66666666666667,0,3,2.85714285714286,129.571428571429,44.6714285714286,21,5.85714285714286,12.5714285714286,45.0285714285714,0.571428571428571,2,36.9,6.14285714285714,54.1428571428571,343,-0.571428571428571,0.714285714285714,22
2020-11-08,"CAR","KC",23.125,32.625,70.475,250.375,7.625,11.4875,1.125,0.75,2,13.25,96,13,25.25,110.625,4.3,1.125,6.125,24.125,60.625,36.875,23.75,1,6.375,0.625,0,0.75,0.75,0,4.375,0,8.625,2.25,2.625,84.375,37.125,1.875,2.125,81.25,2.125,48.75,23.2285714285714,0,24.75,1.125,6,5.16666666666667,0,4.875,2,95.5,47.9375,21.625,5,11.375,44.5875,0.625,1.25,35.4125,5.75,46.625,361,0.25,0.375,22.375
2020-11-08,"DET","MIN",21.5714285714286,35.1428571428571,61.6142857142857,253,7.2,12.6142857142857,1.85714285714286,0.714285714285714,2.71428571428571,20.7142857142857,95.3428571428571,13.2857142857143,24.5714285714286,97.1428571428571,3.74285714285714,1,5.42857142857143,29.4285714285714,60.1428571428571,40,20.1428571428571,1.42857142857143,14.5714285714286,0.714285714285714,0,1,0.285714285714286,0,3.57142857142857,0,7.85714285714286,1.71428571428571,2.42857142857143,52.7833333333333,25,2.71428571428571,2.71428571428571,100,1.57142857142857,42,26.75,0,24.2857142857143,0.714285714285714,6.14285714285714,10,0,6.28571428571429,3.85714285714286,205.285714285714,52.8428571428571,21.4285714285714,5.14285714285714,12.8571428571429,39.4,0.857142857142857,1.28571428571429,42.8571428571429,6.14285714285714,61.1428571428571,350.142857142857,0.142857142857143,0.142857142857143,25.2857142857143
2020-11-08,"CHI","TEN",25.25,39.875,63.425,225,5.65,9.8625,1.75,1.25,2.5,21.375,82.1375,12.625,22.5,85.625,3.575,0.25,5,20.75,58.125,41.5,16.625,2.125,13.375,0.625,0,1.125,0.5,0.125,4.625,0,7.125,1.75,2,87.5,40.75,1.875,1.875,100,3.125,80.125,26.7285714285714,0,31,1.25,5.875,3.95,0,4.25,4.625,214.75,46.6625,19.5,4.75,13.625,33.9625,0.75,1.5,36.4625,7.25,67,310.625,-0.125,0,20.125
2020-11-08,"NYG","WAS",21.125,34.125,61.9125,193.25,5.65,9.925,0.875,1.125,2.875,17.25,74.3375,11.75,22.125,98.5,4.425,0.625,5,24.875,62.75,40.875,21.875,2.5,18.25,0.625,0.125,0.75,0.625,0.125,4.875,0,7.375,2,2.125,95.2428571428571,33.75,1.375,1.375,100,2,45.625,22.9285714285714,0,23.5,1.25,13.75,10.9,0,8.875,3.5,152.5,45.125,18.875,5,12,41.375,1,1.25,50,5.5,41.125,291.75,-0.625,0.75,18.125
2020-11-08,"LAC","LV",24.2857142857143,37,65.6714285714286,280.428571428571,7.81428571428571,12.3285714285714,2.14285714285714,0.714285714285714,2,9.85714285714286,102.371428571429,13.4285714285714,33,136.714285714286,4.07142857142857,0.714285714285714,7.85714285714286,26.4285714285714,58.5714285714286,38.2857142857143,20.2857142857143,2.14285714285714,11.8571428571429,0.571428571428571,0.142857142857143,0.428571428571429,0.285714285714286,0,3.57142857142857,0,7.57142857142857,1.71428571428571,2.28571428571429,70.2428571428571,37.8571428571429,2.42857142857143,2.71428571428571,92.8571428571429,1.85714285714286,39.8571428571429,24.7166666666667,0,23.1428571428571,1.85714285714286,12,6.5,0,10.7142857142857,4,178.285714285714,43.9142857142857,23.4285714285714,6.71428571428571,14.4285714285714,46.3142857142857,0.285714285714286,1,21.4285714285714,5.28571428571429,43.8571428571429,417.142857142857,-0.428571428571429,0.571428571428571,25.5714285714286
2020-11-08,"MIA","ARI",21.7142857142857,31.5714285714286,69.8857142857143,226.428571428571,7.18571428571429,10.5285714285714,1.57142857142857,1,1.57142857142857,7.42857142857143,96.2,12.2857142857143,27.1428571428571,98,3.65714285714286,1,6.14285714285714,18.5714285714286,61.4285714285714,38.7142857142857,22.7142857142857,2.71428571428571,23,1,0,1.14285714285714,0.714285714285714,0.142857142857143,5.85714285714286,0,8.85714285714286,2.14285714285714,2.14285714285714,100,35.2857142857143,2.42857142857143,2.42857142857143,100,0.857142857142857,17,20.7,0,15.2857142857143,2.28571428571429,32.4285714285714,18.9,0.142857142857143,22.2857142857143,4.42857142857143,197.142857142857,45.7428571428571,20.5714285714286,4.42857142857143,11.7142857142857,36.4428571428571,0.428571428571429,0.571428571428571,28.5714285714286,4.42857142857143,35.7142857142857,324.428571428571,0.571428571428571,0.285714285714286,26.8571428571429
2020-11-08,"DAL","PIT",28.375,44,63.4125,293.125,6.35,10.95,1.375,0.875,3,24.125,84.6625,16.25,26.75,105.75,3.9375,1.125,7.5,33.25,60.375,38.75,21.625,2.125,11.125,0.375,0,0.625,0.375,0.125,2.875,0,6.625,1.625,2,82.1428571428571,37.5,1.75,2,88.8833333333333,2.5,55.375,21.725,0,27,1.875,12,5.85,0,9.625,3,127.75,42.725,25.875,5.125,12.875,40.7,1.125,2.125,41.6625,6.5,53.375,398.875,-1.375,1.375,23.125
2020-11-08,"NO","TB",26.7142857142857,36.5714285714286,73.1142857142857,266.571428571429,7.37142857142857,10.5142857142857,1.85714285714286,0.428571428571429,1.28571428571429,10,107.042857142857,14.2857142857143,28.4285714285714,119.285714285714,4.42857142857143,1.28571428571429,8,28.1428571428571,56.1428571428571,38.1428571428571,18,2.71428571428571,19.5714285714286,0.571428571428571,0.142857142857143,0.142857142857143,0.285714285714286,0,2.71428571428571,0,9.71428571428571,2.14285714285714,2.28571428571429,96.6666666666667,34.2857142857143,3.28571428571429,3.28571428571429,100,2.42857142857143,56.8571428571429,23.85,0,24.2857142857143,2.57142857142857,35.1428571428571,12.9333333333333,0,17,3.42857142857143,141.142857142857,39.45,23.7142857142857,6.57142857142857,13.2857142857143,49.7428571428571,0.571428571428571,0.857142857142857,38.1,6.28571428571429,79,385.857142857143,0.142857142857143,0.285714285714286,29.4285714285714
2020-11-09,"NYJ","NE",19.125,33.75,56.925,155.875,4.675,9.4375,0.5,0.875,3.125,24.375,64.9375,8,24.25,103.125,4.2625,0.375,6,29.75,61.75,40.125,21.625,1.375,7.625,0.875,0.125,0.625,0.375,0,4.375,0,5.75,1.625,1.875,82.1428571428571,29.5,0.875,0.875,100,2.25,39.5,16.7,0,19.375,0.25,2.5,10,0,2.5,5.5,249,45.1875,16.125,3.75,13.25,27.9375,0.5,1.625,20.8375,6.75,64.875,259,0.125,0.25,11.75
2020-11-12,"TEN","IND",20.875,31.875,64.8125,237,7.475,12.2875,2.375,0.375,1.5,10.625,109.1875,13,30.75,147.625,4.9,1.125,7.75,25.125,62.875,43.75,19.125,1.25,9.75,1.125,0,1.125,0.625,0.125,6.5,0,7,1.375,2.25,53.5714285714286,27.75,2.875,3.125,90.625,2.25,38.875,18.6,0,22.75,2,17.625,7.475,0,12.375,3.5,171.125,47.8875,22.625,5.625,12.125,48.075,0.5,0.625,50,5.75,53.625,384.625,1.25,0.125,29
